region,round,category,rank,entity_id,entity_key,entity_name,alignment_status,source_path
cn,2,cp,398,,cn:02:cp:name:永江衣玖|苏我屠自古|堀川雷鼓,永江衣玖 × 苏我屠自古 × 堀川雷鼓,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:永江衣玖|若鹭姬,永江衣玖 × 若鹭姬,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:永江衣玖|堀川雷鼓,永江衣玖 × 堀川雷鼓,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:永江衣玖|龙神,永江衣玖 × 龙神,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:比那名居天子|古明地恋,比那名居天子 × 古明地恋,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:比那名居天子|多多良小伞|封兽鵺,比那名居天子 × 多多良小伞 × 封兽鵺,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:比那名居天子|多多良小伞,比那名居天子 × 多多良小伞,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:比那名居天子|圣白莲,比那名居天子 × 圣白莲,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:比那名居天子|姬海棠果|秦心,比那名居天子 × 姬海棠果 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:比那名居天子|物部布都|丰聪耳神子,比那名居天子 × 物部布都 × 丰聪耳神子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:比那名居天子|森近霖之助,比那名居天子 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:琪斯美|黑谷山女|水桥帕露西,琪斯美 × 黑谷山女 × 水桥帕露西,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:水桥帕露西|星熊勇仪|古明地觉,水桥帕露西 × 星熊勇仪 × 古明地觉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:水桥帕露西|星熊勇仪|森近霖之助,水桥帕露西 × 星熊勇仪 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:水桥帕露西|火焰猫燐|灵乌路空,水桥帕露西 × 火焰猫燐 × 灵乌路空,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:水桥帕露西|古明地恋,水桥帕露西 × 古明地恋,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:水桥帕露西|矜羯罗,水桥帕露西 × 矜羯罗,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:古明地觉|古明地觉,古明地觉 × 古明地觉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:古明地觉|古明地恋|森近霖之助,古明地觉 × 古明地恋 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:古明地觉|圣白莲|秦心,古明地觉 × 圣白莲 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:古明地觉|秦心|宇佐见莲子,古明地觉 × 秦心 × 宇佐见莲子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:古明地觉|森近霖之助,古明地觉 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:火焰猫燐|娜兹玲,火焰猫燐 × 娜兹玲,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:火焰猫燐|苏我屠自古|本居小铃,火焰猫燐 × 苏我屠自古 × 本居小铃,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:灵乌路空|丰聪耳神子|秦心,灵乌路空 × 丰聪耳神子 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:灵乌路空|冈崎梦美,灵乌路空 × 冈崎梦美,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:灵乌路空|森近霖之助,灵乌路空 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:灵乌路空|天照大御神|石凝姥命|天宇受卖命|伊豆能卖,灵乌路空 × 天照大御神 / 石凝姥命 / 天宇受卖命 / 伊豆能卖,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:古明地恋|多多良小伞,古明地恋 × 多多良小伞,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:古明地恋|丰聪耳神子|秦心,古明地恋 × 丰聪耳神子 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:古明地恋|宇佐见莲子|玛艾露贝莉赫恩,古明地恋 × 宇佐见莲子 × 玛艾露贝莉·赫恩,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:古明地恋|稗田阿求,古明地恋 × 稗田阿求,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:娜兹玲|森近霖之助,娜兹玲 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|村纱水蜜|封兽鵺,多多良小伞 × 村纱水蜜 × 封兽鵺,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|圣白莲|封兽鵺,多多良小伞 × 圣白莲 × 封兽鵺,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|圣白莲|幽谷响子,多多良小伞 × 圣白莲 × 幽谷响子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|宫古芳香,多多良小伞 × 宫古芳香,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|苏我屠自古|堀川雷鼓,多多良小伞 × 苏我屠自古 × 堀川雷鼓,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|丰聪耳神子,多多良小伞 × 丰聪耳神子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|秦心,多多良小伞 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|秦心|赤蛮奇,多多良小伞 × 秦心 × 赤蛮奇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|鬼人正邪|少名针妙丸,多多良小伞 × 鬼人正邪 × 少名针妙丸,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|少名针妙丸,多多良小伞 × 少名针妙丸,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:多多良小伞|稗田阿求,多多良小伞 × 稗田阿求,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:云山|圣白莲|封兽鵺,云山 × 圣白莲 × 封兽鵺,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:云山|玄爷,云山 × 玄爷,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:云居一轮|寅丸星|圣白莲,云居一轮 × 寅丸星 × 圣白莲,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:云居一轮|圣白莲,云居一轮 × 圣白莲,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:村纱水蜜|寅丸星|圣白莲,村纱水蜜 × 寅丸星 × 圣白莲,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:村纱水蜜|寅丸星,村纱水蜜 × 寅丸星,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:村纱水蜜|圣白莲|封兽鵺,村纱水蜜 × 圣白莲 × 封兽鵺,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:村纱水蜜|封兽鵺|二岩猯藏,村纱水蜜 × 封兽鵺 × 二岩猯藏,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:村纱水蜜|丰聪耳神子,村纱水蜜 × 丰聪耳神子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:圣白莲|幽谷响子,圣白莲 × 幽谷响子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:圣白莲|丰聪耳神子|冈崎梦美,圣白莲 × 丰聪耳神子 × 冈崎梦美,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:圣白莲|宇佐见莲子|reisen,圣白莲 × 宇佐见莲子 × Reisen,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:封兽鵺|ufo,封兽鵺 × UFO,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:命莲|丰聪耳神子,命莲 × 丰聪耳神子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:命莲|森近霖之助,命莲 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:大鲶鱼|非想天则|玄爷,大鲶鱼 × 非想天则 × 玄爷,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:大鲶鱼|非想天则|求闻史纪中的受访人群,大鲶鱼 × 非想天则 × 求闻史纪中的受访人群,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:大鲶鱼|玄爷|森近霖之助,大鲶鱼 × 玄爷 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:大鲶鱼|毛玉,大鲶鱼 × 毛玉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:大鲶鱼|ufo|求闻史纪中的受访人群,大鲶鱼 × UFO × 求闻史纪中的受访人群,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:非想天则|玄爷,非想天则 × 玄爷,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:非想天则|人形含上海人形|哥利亚人形,非想天则 × 人形（含上海人形、哥利亚人形）,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:宫古芳香|茨木华扇,宫古芳香 × 茨木华扇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:霍青娥|苏我屠自古|丰聪耳神子,霍青娥 × 苏我屠自古 × 丰聪耳神子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:霍青娥|苏我屠自古,霍青娥 × 苏我屠自古,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:霍青娥|物部布都|丰聪耳神子,霍青娥 × 物部布都 × 丰聪耳神子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:霍青娥|丰聪耳神子|茨木华扇,霍青娥 × 丰聪耳神子 × 茨木华扇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:霍青娥|鬼人正邪,霍青娥 × 鬼人正邪,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:物部布都|少名针妙丸,物部布都 × 少名针妙丸,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:丰聪耳神子|二岩猯藏,丰聪耳神子 × 二岩猯藏,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:丰聪耳神子|秦心|堀川雷鼓,丰聪耳神子 × 秦心 × 堀川雷鼓,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:丰聪耳神子|堀川雷鼓,丰聪耳神子 × 堀川雷鼓,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:二岩猯藏|赤蛮奇|露娜切尔德,二岩猯藏 × 赤蛮奇 × 露娜切尔德,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:二岩猯藏|宇佐见莲子|森近霖之助,二岩猯藏 × 宇佐见莲子 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:秦心|秦心,秦心 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:秦心|森近霖之助,秦心 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:九十九八桥|鬼人正邪,九十九八桥 × 鬼人正邪,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:九十九八桥|堀川雷鼓,九十九八桥 × 堀川雷鼓,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:少名针妙丸|少名针妙丸,少名针妙丸 × 少名针妙丸,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:少名针妙丸|堀川雷鼓,少名针妙丸 × 堀川雷鼓,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:堀川雷鼓|神玉,堀川雷鼓 × 神玉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:神玉|神玉,神玉 × 神玉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:神玉|玄爷|毛玉,神玉 × 玄爷 × 毛玉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:魅魔|矜羯罗,魅魔 × 矜羯罗,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:魅魔|明罗|神绮,魅魔 × 明罗 × 神绮,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:依莉斯|萨丽爱尔|里香,依莉斯 × 萨丽爱尔 × 里香,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:依莉斯|萨丽爱尔,依莉斯 × 萨丽爱尔,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:依莉斯|胡桃,依莉斯 × 胡桃,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:萨丽爱尔|冈崎梦美,萨丽爱尔 × 冈崎梦美,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:萨丽爱尔|稗田阿求,萨丽爱尔 × 稗田阿求,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:玄爷|森近霖之助|求闻史纪中的受访人群,玄爷 × 森近霖之助 × 求闻史纪中的受访人群,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:里香|明罗,里香 × 明罗,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:里香|flower战车|邪眼西格玛,里香 × Flower～战车 × 邪眼西格玛,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:flower战车|咪咪号,Flower～战车 × 咪咪号,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:朝仓理香子|冈崎梦美,朝仓理香子 × 冈崎梦美,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:北白河千百合|冈崎梦美|宇佐见莲子,北白河千百合 × 冈崎梦美 × 宇佐见莲子,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:冈崎梦美|森近霖之助,冈崎梦美 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:咪咪号|留琴|玛○奇,咪咪号 × 留琴 × 玛○奇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:宇佐见莲子|玛艾露贝莉赫恩|森近霖之助,宇佐见莲子 × 玛艾露贝莉·赫恩 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:宇佐见莲子|玛艾露贝莉赫恩|ufo,宇佐见莲子 × 玛艾露贝莉·赫恩 × UFO,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:玛艾露贝莉赫恩|森近霖之助,玛艾露贝莉·赫恩 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:稗田阿求|森近霖之助|茨木华扇,稗田阿求 × 森近霖之助 × 茨木华扇,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:稗田阿求|斯塔萨菲雅,稗田阿求 × 斯塔萨菲雅,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:绵月丰姬|绵月依姬|龙神,绵月丰姬 × 绵月依姬 × 龙神,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:绵月丰姬|绵月依姬|月夜见,绵月丰姬 × 绵月依姬 × 月夜见,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:绵月丰姬|绵月依姬|reisen,绵月丰姬 × 绵月依姬 × Reisen,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:茨木华扇|求闻史纪中的受访人群,茨木华扇 × 求闻史纪中的受访人群,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:月夜见|天照大御神|石凝姥命|天宇受卖命|伊豆能卖,月夜见 × 天照大御神 / 石凝姥命 / 天宇受卖命 / 伊豆能卖,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:石长姬|木花咲耶姬,石长姬 × 木花咲耶姬,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:久米|竿打|邪龙,久米 / 竿打 × 邪龙,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:毛玉|妖精含持花妖精|僵尸妖精|阴阳玉,毛玉 × 妖精（含持花妖精，僵尸妖精） × 阴阳玉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:毛玉|ufo,毛玉 × UFO,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:毛玉|人形含上海人形|哥利亚人形|阴阳玉,毛玉 × 人形（含上海人形、哥利亚人形） × 阴阳玉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:毛玉|幽灵,毛玉 × 幽灵,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:毛玉|幽灵|阴阳玉,毛玉 × 幽灵 × 阴阳玉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,2,cp,398,,cn:02:cp:name:毛玉|阴阳玉,毛玉 × 阴阳玉,official_detail_not_available,data_raw/cn_official_legacy/round_02/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
