region,round,round_label,character_canonical,character_name_cn,character_name_jp,music_canonical,music_name_cn,music_name_jp,association_source,character_rank,character_equal_rank,character_old_2_1_rank,character_points,character_old_2_1_points,character_primary_count,character_secondary_count,character_other_count,character_selection_count,character_ballots,character_primary_rate,character_secondary_rate,character_top2_rate,character_selection_rate,character_male_rate,character_female_rate,character_other_gender_rate,character_under20_rate,character_overall_male_rate,character_overall_female_rate,character_overall_other_gender_rate,music_rank,music_equal_rank,music_points,music_primary_count,music_secondary_count,music_selection_count,music_ballots,music_primary_rate,music_selection_rate,music_comment_count,music_arrangement_count,music_arrangement_cumulative_count,music_undated_arrangement_count,music_arrangement_total_count
jp,15,JP15,姬海棠果,姬海棠果,姫海棠 はたて,妖怪之山,妖怪之山 ～ Mysterious Mountain,妖怪の山　～ Mysterious Mountain,local_music_merged.mapped_characters_json,62,62,62,926.0,926.0,67.0,,792.0,859.0,23883,0.0779976717112922,,,0.03596700582003936,,,,,,,,44,45,1074.0,98.0,,976.0,17951.0,0.10040983606557377,0.05437023007074815,101.0,72.0,928.0,4.0,1298.0
jp,15,JP15,橙,橙,橙,远野幻想物语,远野幻想物语,遠野幻想物語,local_music_merged.mapped_characters_json,63,63,63,909.0,909.0,101.0,,707.0,808.0,23883,0.125,,,0.03383159569568312,,,,,,,,41,42,1135.0,115.0,,1020.0,17951.0,0.11274509803921569,0.056821347000167124,85.0,66.0,976.0,2.0,1274.0
jp,15,JP15,橙,橙,橙,凋叶棕,凋叶棕（withered leaf）,ティアオイエツォン(withered leaf),local_music_merged.mapped_characters_json,63,63,63,909.0,909.0,101.0,,707.0,808.0,23883,0.125,,,0.03383159569568312,,,,,,,,166,166,235.0,20.0,,215.0,17951.0,0.09302325581395349,0.011977048632388168,21.0,59.0,895.0,4.0,1160.0
jp,15,JP15,赤蛮奇,赤蛮奇,赤蛮奇,柳树下的杜拉罕,柳树下的杜拉罕,柳の下のデュラハン,local_music_merged.mapped_characters_json,64,66,64,870.0,870.0,91.0,,688.0,779.0,23883,0.11681643132220795,,,0.03261734287987271,,,,,,,,167,165,232.0,14.0,,218.0,17951.0,0.06422018348623854,0.012144170241212188,21.0,35.0,325.0,3.0,557.0
jp,15,JP15,少名针妙丸,少名针妙丸,少名 針妙丸,辉光之针的小人族,辉光之针的小人族 ～ Little Princess,輝く針の小人族　～ Little Princess,local_music_merged.mapped_characters_json,66,64,66,859.0,859.0,68.0,,723.0,791.0,23883,0.08596713021491782,,,0.033119792320897706,,,,,,,,11,11,2722.0,358.0,,2364.0,17951.0,0.15143824027072758,0.1316918277533285,255.0,73.0,452.0,2.0,763.0
jp,15,JP15,小野塚小町,小野塚小町,小野塚 小町,彼岸归航,彼岸归航 ～ Riverside View,彼岸帰航　～ Riverside View,local_music_merged.mapped_characters_json,67,67,67,850.0,850.0,74.0,,702.0,776.0,23883,0.09536082474226804,,,0.032491730519616464,,,,,,,,101,99,491.0,35.0,,456.0,17951.0,0.07675438596491228,0.025402484541251182,29.0,55.0,869.0,6.0,1155.0
jp,15,JP15,苏我屠自古,苏我屠自古,蘇我 屠自古,梦殿大祀庙,梦殿大祀庙,夢殿大祀廟,local_music_merged.mapped_characters_json,68,70,68,781.0,781.0,86.0,,609.0,695.0,23883,0.1237410071942446,,,0.029100196792697736,,,,,,,,164,167,239.0,25.0,,214.0,17951.0,0.11682242990654206,0.011921341429446827,34.0,44.0,224.0,1.0,364.0
jp,15,JP15,村纱水蜜,村纱水蜜,村紗 水蜜,captainmurasa,Captain Murasa,キャプテン・ムラサ,local_music_merged.mapped_characters_json,69,73,69,762.0,762.0,85.0,,592.0,677.0,23883,0.1255539143279173,,,0.02834652263116024,,,,,,,,155,155,274.0,19.0,,255.0,17951.0,0.07450980392156863,0.014205336750041781,23.0,43.0,645.0,3.0,861.0
jp,15,JP15,堀川雷鼓,堀川雷鼓,堀川 雷鼓,原初的节拍,原初的节拍 ～ Pristine Beat,始原のビート　～ Pristine Beat,local_music_merged.mapped_characters_json,71,71,71,759.0,759.0,68.0,,623.0,691.0,23883,0.09840810419681621,,,0.028932713645689404,,,,,,,,48,49,1041.0,84.0,,957.0,17951.0,0.0877742946708464,0.05331179321486268,98.0,38.0,265.0,2.0,476.0
jp,15,JP15,幽谷响子,幽谷响子,幽谷 響子,门前的妖怪小姑娘,门前的妖怪小姑娘,門前の妖怪小娘,local_music_merged.mapped_characters_json,74,74,74,719.0,719.0,52.0,,615.0,667.0,23883,0.07796101949025487,,,0.027927814763639407,,,,,,,,308,309,47.0,3.0,,44.0,17951.0,0.06818181818181818,0.002451116929418974,5.0,29.0,204.0,2.0,291.0
jp,15,JP15,二岩猯藏,二岩猯藏,二ッ岩 マミゾウ,佐渡的二岩,佐渡的二岩,佐渡の二ッ岩,local_music_merged.mapped_characters_json,75,75,75,688.0,688.0,46.0,,596.0,642.0,23883,0.07165109034267912,,,0.02688104509483733,,,,,,,,117,114,388.0,20.0,,368.0,17951.0,0.05434782608695652,0.020500250682413235,33.0,41.0,471.0,2.0,667.0
jp,15,JP15,二岩猯藏,二岩猯藏,二ッ岩 マミゾウ,幻想乡的二岩,幻想乡的二岩,幻想郷の二ッ岩,local_music_merged.mapped_characters_json,75,75,75,688.0,688.0,46.0,,596.0,642.0,23883,0.07165109034267912,,,0.02688104509483733,,,,,,,,254,251,82.0,2.0,,80.0,17951.0,0.025,0.004456576235307225,6.0,5.0,37.0,0.0,56.0
jp,15,JP15,八坂神奈子,八坂神奈子,八坂 神奈子,神圣庄严的古战场,神圣庄严的古战场 ～ Suwa Foughten Field,神さびた古戦場　～ Suwa Foughten Field,local_music_merged.mapped_characters_json,76,77,76,685.0,685.0,74.0,,537.0,611.0,23883,0.12111292962356793,,,0.025583050705522758,,,,,,,,62,60,854.0,61.0,,793.0,17951.0,0.07692307692307693,0.04417581193248287,74.0,64.0,959.0,3.0,1257.0
jp,15,JP15,星熊勇仪,星熊勇仪,星熊 勇儀,漫游旧地狱街道,漫游旧地狱街道,旧地獄街道を行く,local_music_merged.mapped_characters_json,77,76,77,675.0,675.0,57.0,,561.0,618.0,23883,0.09223300970873786,,,0.02587614621278734,,,,,,,,131,125,348.0,14.0,,334.0,17951.0,0.041916167664670656,0.018606205782407664,23.0,35.0,500.0,2.0,698.0
jp,15,JP15,星熊勇仪,星熊勇仪,星熊 勇儀,大江山的花之酒宴,大江山的花之酒宴,華のさかづき大江山,local_music_merged.mapped_characters_json,77,76,77,675.0,675.0,57.0,,561.0,618.0,23883,0.09223300970873786,,,0.02587614621278734,,,,,,,,134,136,340.0,23.0,,317.0,17951.0,0.07255520504731862,0.01765918333240488,30.0,41.0,481.0,4.0,669.0
jp,15,JP15,寅丸星,寅丸星,寅丸 星,虎纹的毘沙门天,虎纹的毘沙门天,虎柄の毘沙門天,local_music_merged.mapped_characters_json,78,78,78,627.0,627.0,82.0,,463.0,545.0,23883,0.15045871559633028,,,0.022819578779885274,,,,,,,,144,144,324.0,26.0,,298.0,17951.0,0.087248322147651,0.016600746476519414,32.0,36.0,497.0,3.0,660.0
jp,15,JP15,露娜萨普莉兹姆利巴,露娜萨·普莉兹姆利巴,ルナサ・プリズムリバー,幽灵乐团,幽灵乐团 ～ Phantom Ensemble,幽霊楽団　～ Phantom Ensemble,local_music_merged.mapped_characters_json,80,82,80,590.0,590.0,66.0,,458.0,524.0,23883,0.12595419847328243,,,0.02194029225809153,,,,,,,,15,15,2336.0,289.0,,2047.0,17951.0,0.14118221787982413,0.11403264442092363,195.0,94.0,1503.0,5.0,2028.0
jp,15,JP15,秋静叶,秋静叶,秋 静葉,眷爱众生之神,眷爱众生之神 ～ Romantic Fall,人恋し神様　～ Romantic Fall,local_music_merged.mapped_characters_json,81,81,81,584.0,584.0,55.0,,474.0,529.0,23883,0.10396975425330812,,,0.022149646191851946,,,,,,,,186,188,180.0,15.0,,165.0,17951.0,0.09090909090909091,0.009191688485321151,23.0,35.0,567.0,5.0,706.0
jp,15,JP15,秋穰子,秋穰子,秋 穣子,会受稻田姬的斥责啦,会受稻田姬的斥责啦,稲田姫様に叱られるから,local_music_merged.mapped_characters_json,84,83,84,537.0,537.0,44.0,,449.0,493.0,23883,0.08924949290060852,,,0.020642297868776954,,,,,,,,71,70,739.0,39.0,,700.0,17951.0,0.055714285714285716,0.03899504205893822,58.0,59.0,856.0,6.0,1155.0
jp,15,JP15,莉格露奈特巴格,莉格露·奈特巴格,リグル・ナイトバグ,蠢蠢的秋月,蠢蠢的秋月 ～ Mooned Insect,蠢々秋月　～ Mooned Insect,local_music_merged.mapped_characters_json,85,98,85,529.0,529.0,134.0,,261.0,395.0,23883,0.3392405063291139,,,0.016538960767072813,,,,,,,,165,173,238.0,35.0,,203.0,17951.0,0.1724137931034483,0.011308562197092083,21.0,52.0,816.0,4.0,1148.0
jp,15,JP15,若鹭姬,若鹭姬,わかさぎ姫,秘境的人鱼,秘境的人鱼,秘境のマーメイド,local_music_merged.mapped_characters_json,86,85,86,518.0,518.0,30.0,,458.0,488.0,23883,0.06147540983606557,,,0.02043294393501654,,,,,,,,191,189,171.0,9.0,,162.0,17951.0,0.05555555555555555,0.009024566876497131,14.0,27.0,192.0,2.0,330.0
jp,15,JP15,黑谷山女,黑谷山女,黒谷 ヤマメ,被封印的妖怪,被封印的妖怪 ～ Lost Place,封じられた妖怪　～ Lost Place,local_music_merged.mapped_characters_json,87,93,87,488.0,488.0,63.0,,362.0,425.0,23883,0.14823529411764705,,,0.017795084369635304,,,,,,,,224,230,117.0,12.0,,105.0,17951.0,0.11428571428571428,0.005849256308840733,13.0,28.0,351.0,0.0,459.0
jp,15,JP15,丁礼田舞,丁礼田舞,丁礼田舞,crazybackdancers,Crazy Back Dancers,クレイジーバックダンサーズ,local_music_merged.mapped_characters_json,89,86,89,487.0,487.0,17.0,,453.0,470.0,23883,0.036170212765957444,,,0.019679269773479044,,,,,,,,49,47,1013.0,51.0,,962.0,17951.0,0.05301455301455302,0.05359032922956938,92.0,92.0,139.0,0.0,354.0
jp,15,JP15,丁礼田舞,丁礼田舞,丁礼田舞,禁断之门对面是此世还是彼世,禁断之门对面，是此世还是彼世,禁断の扉の向こうは、この世かあの世か,local_music_merged.mapped_characters_json,89,86,89,487.0,487.0,17.0,,453.0,470.0,23883,0.036170212765957444,,,0.019679269773479044,,,,,,,,237,236,102.0,6.0,,96.0,17951.0,0.0625,0.005347891482368671,12.0,32.0,45.0,0.0,108.0
jp,15,JP15,丁礼田舞,丁礼田舞,丁礼田舞,门再也进不去了,门再也进不去了,もうドアには入れない,local_music_merged.mapped_characters_json,89,86,89,487.0,487.0,17.0,,453.0,470.0,23883,0.036170212765957444,,,0.019679269773479044,,,,,,,,243,240,97.0,3.0,,94.0,17951.0,0.031914893617021274,0.005236477076485989,14.0,29.0,38.0,0.0,84.0
jp,15,JP15,宫古芳香,宫古芳香,宮古 芳香,rigidparadise,Rigid Paradise,リジッドパラダイス,local_music_merged.mapped_characters_json,90,89,90,479.0,479.0,43.0,,393.0,436.0,23883,0.09862385321100918,,,0.018255663023908218,,,,,,,,184,185,181.0,13.0,,168.0,17951.0,0.07738095238095238,0.009358810094145173,16.0,56.0,521.0,2.0,766.0
jp,15,JP15,爱塔妮缇拉尔瓦,爱塔妮缇拉尔瓦,エタニティラルバ,盛夏的妖精梦,盛夏的妖精梦,真夏の妖精の夢,local_music_merged.mapped_characters_json,93,88,93,467.0,467.0,23.0,,421.0,444.0,23883,0.0518018018018018,,,0.018590629317924885,,,,,,,,225,225,116.0,6.0,,110.0,17951.0,0.05454545454545454,0.0061277923235474345,18.0,48.0,101.0,0.0,181.0
jp,15,JP15,梅蒂欣梅兰可莉,梅蒂欣·梅兰可莉,メディスン・メランコリー,剧毒身体,剧毒身体 ～ Forsaken Doll,ポイズンボディ　～ Forsaken Doll,local_music_merged.mapped_characters_json,94,97,94,463.0,463.0,61.0,,341.0,402.0,23883,0.1517412935323383,,,0.016832056274337395,,,,,,,,210,214,132.0,11.0,,121.0,17951.0,0.09090909090909091,0.006740571555902178,16.0,25.0,329.0,2.0,459.0
jp,15,JP15,尔子田里乃,尔子田里乃,爾子田里乃,crazybackdancers,Crazy Back Dancers,クレイジーバックダンサーズ,local_music_merged.mapped_characters_json,95,90,95,453.0,453.0,20.0,,413.0,433.0,23883,0.046189376443418015,,,0.01813005066365197,,,,,,,,49,47,1013.0,51.0,,962.0,17951.0,0.05301455301455302,0.05359032922956938,92.0,92.0,139.0,0.0,354.0
jp,15,JP15,尔子田里乃,尔子田里乃,爾子田里乃,禁断之门对面是此世还是彼世,禁断之门对面，是此世还是彼世,禁断の扉の向こうは、この世かあの世か,local_music_merged.mapped_characters_json,95,90,95,453.0,453.0,20.0,,413.0,433.0,23883,0.046189376443418015,,,0.01813005066365197,,,,,,,,237,236,102.0,6.0,,96.0,17951.0,0.0625,0.005347891482368671,12.0,32.0,45.0,0.0,108.0
jp,15,JP15,尔子田里乃,尔子田里乃,爾子田里乃,门再也进不去了,门再也进不去了,もうドアには入れない,local_music_merged.mapped_characters_json,95,90,95,453.0,453.0,20.0,,413.0,433.0,23883,0.046189376443418015,,,0.01813005066365197,,,,,,,,243,240,97.0,3.0,,94.0,17951.0,0.031914893617021274,0.005236477076485989,14.0,29.0,38.0,0.0,84.0
jp,15,JP15,矢田寺成美,矢田寺成美,矢田寺成美,魔法的笠地藏,魔法的笠地藏,魔法の笠地蔵,local_music_merged.mapped_characters_json,96,92,96,445.0,445.0,16.0,,413.0,429.0,23883,0.037296037296037296,,,0.017962567516643636,,,,,,,,215,215,125.0,5.0,,120.0,17951.0,0.041666666666666664,0.006684864352960838,15.0,34.0,72.0,0.0,145.0
jp,15,JP15,露娜切露德,露娜切露德,ルナチャイルド,午夜的妖精舞会,午夜的妖精舞会,真夜中のフェアリーダンス,local_music_merged.mapped_characters_json,97,94,97,441.0,441.0,20.0,,401.0,421.0,23883,0.047505938242280284,,,0.017627601222626972,,,,,,,,157,157,257.0,15.0,,242.0,17951.0,0.06198347107438017,0.013481143111804357,26.0,20.0,182.0,1.0,276.0
jp,15,JP15,露娜切露德,露娜切露德,ルナチャイルド,妖精大战争,妖精大战争 ～ Fairy Wars,妖精大戦争　～ Fairy Wars,local_music_merged.mapped_characters_json,97,94,97,441.0,441.0,20.0,,401.0,421.0,23883,0.047505938242280284,,,0.017627601222626972,,,,,,,,158,158,256.0,15.0,,241.0,17951.0,0.06224066390041494,0.013425435908863016,32.0,14.0,202.0,1.0,266.0
jp,15,JP15,露娜切露德,露娜切露德,ルナチャイルド,赌上性命去恶作剧,赌上性命去恶作剧,いたずらに命をかけて,local_music_merged.mapped_characters_json,97,94,97,441.0,441.0,20.0,,401.0,421.0,23883,0.047505938242280284,,,0.017627601222626972,,,,,,,,213,212,129.0,4.0,,125.0,17951.0,0.032,0.0069634003676675394,12.0,12.0,133.0,1.0,184.0
jp,15,JP15,露娜切露德,露娜切露德,ルナチャイルド,时刻旺盛的好奇心,时刻旺盛的好奇心,年中夢中の好奇心,local_music_merged.mapped_characters_json,97,94,97,441.0,441.0,20.0,,401.0,421.0,23883,0.047505938242280284,,,0.017627601222626972,,,,,,,,221,217,121.0,3.0,,118.0,17951.0,0.025423728813559324,0.0065734499470781575,18.0,22.0,201.0,0.0,314.0
jp,15,JP15,露娜切露德,露娜切露德,ルナチャイルド,因夜失眠,因夜失眠,夜だから眠れない,local_music_merged.mapped_characters_json,97,94,97,441.0,441.0,20.0,,401.0,421.0,23883,0.047505938242280284,,,0.017627601222626972,,,,,,,,282,276,57.0,0.0,,57.0,17951.0,0.0,0.0031753105676563978,14.0,4.0,129.0,1.0,155.0
jp,15,JP15,清兰,清兰,清蘭,兔已着陆,兔已着陆,兎は舞い降りた,local_music_merged.mapped_characters_json,98,95,98,439.0,439.0,27.0,,385.0,412.0,23883,0.06553398058252427,,,0.017250764141858225,,,,,,,,115,113,396.0,26.0,,370.0,17951.0,0.07027027027027027,0.020611665088295917,47.0,30.0,141.0,0.0,288.0
jp,15,JP15,清兰,清兰,清蘭,忘不了那曾依藉的绿意,忘不了，那曾依藉的绿意,忘れがたき、よすがの緑,local_music_merged.mapped_characters_json,98,95,98,439.0,439.0,27.0,,385.0,412.0,23883,0.06553398058252427,,,0.017250764141858225,,,,,,,,192,191,166.0,6.0,,160.0,17951.0,0.0375,0.00891315247061445,26.0,20.0,81.0,0.0,148.0
jp,15,JP15,蕾蒂霍瓦特洛克,蕾蒂·霍瓦特洛克,レティ・ホワイトロック,crystallizesilver,Crystallize Silver,クリスタライズシルバー,local_music_merged.mapped_characters_json,99,100,99,413.0,413.0,58.0,,297.0,355.0,23883,0.16338028169014085,,,0.01486412929698949,,,,,,,,171,172,225.0,19.0,,206.0,17951.0,0.09223300970873786,0.011475683805916105,21.0,43.0,677.0,2.0,868.0
jp,15,JP15,云居一轮,云居一轮,雲居 一輪,守旧老爹与前卫少女,守旧老爹与前卫少女,時代親父とハイカラ少女,local_music_merged.mapped_characters_json,100,101,100,404.0,404.0,55.0,,294.0,349.0,23883,0.15759312320916904,,,0.014612904576476992,,,,,,,,209,209,135.0,7.0,,128.0,17951.0,0.0546875,0.00713052197649156,14.0,21.0,270.0,3.0,340.0
jp,15,JP15,九十九弁弁,九十九弁弁,九十九 弁々,幻想净琉璃,幻想净琉璃,幻想浄瑠璃,local_music_merged.mapped_characters_json,101,99,101,390.0,390.0,27.0,,336.0,363.0,23883,0.0743801652892562,,,0.015199095591006155,,,,,,,,89,90,580.0,53.0,,527.0,17951.0,0.10056925996204934,0.029357695950086346,52.0,28.0,178.0,3.0,334.0
jp,15,JP15,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,午夜的妖精舞会,午夜的妖精舞会,真夜中のフェアリーダンス,local_music_merged.mapped_characters_json,102,102,102,369.0,369.0,36.0,,297.0,333.0,23883,0.10810810810810811,,,0.013942971988443662,,,,,,,,157,157,257.0,15.0,,242.0,17951.0,0.06198347107438017,0.013481143111804357,26.0,20.0,182.0,1.0,276.0
jp,15,JP15,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,妖精大战争,妖精大战争 ～ Fairy Wars,妖精大戦争　～ Fairy Wars,local_music_merged.mapped_characters_json,102,102,102,369.0,369.0,36.0,,297.0,333.0,23883,0.10810810810810811,,,0.013942971988443662,,,,,,,,158,158,256.0,15.0,,241.0,17951.0,0.06224066390041494,0.013425435908863016,32.0,14.0,202.0,1.0,266.0
jp,15,JP15,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,赌上性命去恶作剧,赌上性命去恶作剧,いたずらに命をかけて,local_music_merged.mapped_characters_json,102,102,102,369.0,369.0,36.0,,297.0,333.0,23883,0.10810810810810811,,,0.013942971988443662,,,,,,,,213,212,129.0,4.0,,125.0,17951.0,0.032,0.0069634003676675394,12.0,12.0,133.0,1.0,184.0
jp,15,JP15,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,时刻旺盛的好奇心,时刻旺盛的好奇心,年中夢中の好奇心,local_music_merged.mapped_characters_json,102,102,102,369.0,369.0,36.0,,297.0,333.0,23883,0.10810810810810811,,,0.013942971988443662,,,,,,,,221,217,121.0,3.0,,118.0,17951.0,0.025423728813559324,0.0065734499470781575,18.0,22.0,201.0,0.0,314.0
jp,15,JP15,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,妖精灿烂的样子,妖精灿烂的样子,妖精燦々として,local_music_merged.mapped_characters_json,102,102,102,369.0,369.0,36.0,,297.0,333.0,23883,0.10810810810810811,,,0.013942971988443662,,,,,,,,342,353,35.0,6.0,,29.0,17951.0,0.20689655172413793,0.0016155088852988692,4.0,0.0,83.0,0.0,95.0
jp,15,JP15,桑尼米尔克,桑尼米尔克,サニーミルク,午夜的妖精舞会,午夜的妖精舞会,真夜中のフェアリーダンス,local_music_merged.mapped_characters_json,104,104,104,318.0,318.0,19.0,,280.0,299.0,23883,0.06354515050167224,,,0.01251936523887284,,,,,,,,157,157,257.0,15.0,,242.0,17951.0,0.06198347107438017,0.013481143111804357,26.0,20.0,182.0,1.0,276.0
jp,15,JP15,桑尼米尔克,桑尼米尔克,サニーミルク,妖精大战争,妖精大战争 ～ Fairy Wars,妖精大戦争　～ Fairy Wars,local_music_merged.mapped_characters_json,104,104,104,318.0,318.0,19.0,,280.0,299.0,23883,0.06354515050167224,,,0.01251936523887284,,,,,,,,158,158,256.0,15.0,,241.0,17951.0,0.06224066390041494,0.013425435908863016,32.0,14.0,202.0,1.0,266.0
jp,15,JP15,桑尼米尔克,桑尼米尔克,サニーミルク,桑尼米尔克的红雾异变,桑尼米尔克的红雾异变,サニーミルクの紅霧異変,local_music_merged.mapped_characters_json,104,104,104,318.0,318.0,19.0,,280.0,299.0,23883,0.06354515050167224,,,0.01251936523887284,,,,,,,,201,198,153.0,7.0,,146.0,17951.0,0.04794520547945205,0.008133251629435685,17.0,3.0,45.0,1.0,64.0
jp,15,JP15,桑尼米尔克,桑尼米尔克,サニーミルク,赌上性命去恶作剧,赌上性命去恶作剧,いたずらに命をかけて,local_music_merged.mapped_characters_json,104,104,104,318.0,318.0,19.0,,280.0,299.0,23883,0.06354515050167224,,,0.01251936523887284,,,,,,,,213,212,129.0,4.0,,125.0,17951.0,0.032,0.0069634003676675394,12.0,12.0,133.0,1.0,184.0
jp,15,JP15,桑尼米尔克,桑尼米尔克,サニーミルク,时刻旺盛的好奇心,时刻旺盛的好奇心,年中夢中の好奇心,local_music_merged.mapped_characters_json,104,104,104,318.0,318.0,19.0,,280.0,299.0,23883,0.06354515050167224,,,0.01251936523887284,,,,,,,,221,217,121.0,3.0,,118.0,17951.0,0.025423728813559324,0.0065734499470781575,18.0,22.0,201.0,0.0,314.0
jp,15,JP15,桑尼米尔克,桑尼米尔克,サニーミルク,sunnyrutileflection,Sunny Rutile Flection,サニールチルフレクション,local_music_merged.mapped_characters_json,104,104,104,318.0,318.0,19.0,,280.0,299.0,23883,0.06354515050167224,,,0.01251936523887284,,,,,,,,312,312,44.0,2.0,,42.0,17951.0,0.047619047619047616,0.0023397025235362932,9.0,2.0,144.0,0.0,170.0
jp,15,JP15,铃瑚,铃瑚,鈴瑚,九月的南瓜,九月的南瓜,九月のパンプキン,local_music_merged.mapped_characters_json,105,105,105,313.0,313.0,18.0,,277.0,295.0,23883,0.061016949152542375,,,0.012351882091864505,,,,,,,,138,134,331.0,12.0,,319.0,17951.0,0.03761755485893417,0.017770597738287562,34.0,23.0,149.0,0.0,245.0
jp,15,JP15,莉莉卡普莉兹姆利巴,莉莉卡·普莉兹姆利巴,リリカ・プリズムリバー,幽灵乐团,幽灵乐团 ～ Phantom Ensemble,幽霊楽団　～ Phantom Ensemble,local_music_merged.mapped_characters_json,106,106,106,291.0,291.0,35.0,,221.0,256.0,23883,0.13671875,,,0.010718921408533266,,,,,,,,15,15,2336.0,289.0,,2047.0,17951.0,0.14118221787982413,0.11403264442092363,195.0,94.0,1503.0,5.0,2028.0
jp,15,JP15,九十九八桥,九十九八桥,九十九 八橋,幻想净琉璃,幻想净琉璃,幻想浄瑠璃,local_music_merged.mapped_characters_json,107,108,107,289.0,289.0,38.0,,213.0,251.0,23883,0.15139442231075698,,,0.01050956747477285,,,,,,,,89,90,580.0,53.0,,527.0,17951.0,0.10056925996204934,0.029357695950086346,52.0,28.0,178.0,3.0,334.0
jp,15,JP15,梅露兰普莉兹姆利巴,梅露兰·普莉兹姆利巴,メルラン・プリズムリバー,幽灵乐团,幽灵乐团 ～ Phantom Ensemble,幽霊楽団　～ Phantom Ensemble,local_music_merged.mapped_characters_json,109,109,109,258.0,258.0,25.0,,208.0,233.0,23883,0.1072961373390558,,,0.009755893313235356,,,,,,,,15,15,2336.0,289.0,,2047.0,17951.0,0.14118221787982413,0.11403264442092363,195.0,94.0,1503.0,5.0,2028.0
jp,15,JP15,坂田合欢,坂田合欢,坂田ネムノ,深山的遭遇,深山的遭遇,山奥のエンカウンター,local_music_merged.mapped_characters_json,111,110,111,217.0,217.0,11.0,,195.0,206.0,23883,0.05339805825242718,,,0.008625382070929112,,,,,,,,310,301,46.0,0.0,,46.0,17951.0,0.0,0.0025625313353016543,2.0,37.0,73.0,0.0,128.0
jp,15,JP15,琪斯美,琪斯美,キスメ,昏暗的风穴,昏暗的风穴,暗闇の風穴,local_music_merged.mapped_characters_json,115,116,115,192.0,192.0,25.0,,142.0,167.0,23883,0.1497005988023952,,,0.006992421387597873,,,,,,,,190,192,172.0,13.0,,159.0,17951.0,0.08176100628930817,0.00885744526767311,16.0,39.0,430.0,4.0,583.0
jp,16,JP16,魂魄妖梦,魂魄妖梦,魂魄 妖夢,广有射怪鸟事,广有射怪鸟事 ～ Till When?,広有射怪鳥事　～ Till When?,local_music_merged.mapped_characters_json,1,1,1,9841.0,9841.0,2290.0,,5261.0,7551.0,34573,0.30327108992186463,,,0.21840742776154803,,,,,,,,35,37,1723.0,223.0,,1500.0,25919.0,0.14866666666666667,0.05787260310968787,126.0,91.0,1031.0,5.0,1355.0
jp,16,JP16,魂魄妖梦,魂魄妖梦,魂魄 妖夢,东方妖妖梦,东方妖妖梦 ～ Ancient Temple,東方妖々夢　～ Ancient Temple,local_music_merged.mapped_characters_json,1,1,1,9841.0,9841.0,2290.0,,5261.0,7551.0,34573,0.30327108992186463,,,0.21840742776154803,,,,,,,,56,58,1214.0,136.0,,1078.0,25919.0,0.1261595547309833,0.041591110768162354,81.0,99.0,1462.0,3.0,1849.0
jp,16,JP16,博丽灵梦,博丽灵梦,博麗 霊夢,春色小径,春色小径 ～ Colorful Path,春色小径　～ Colorful Path,local_music_merged.mapped_characters_json,2,3,2,8913.0,8913.0,1777.0,,5359.0,7136.0,34573,0.24901905829596413,,,0.20640384114771643,,,,,,,,153,153,386.0,31.0,,355.0,25919.0,0.08732394366197183,0.013696516069292796,34.0,68.0,875.0,2.0,1135.0
jp,16,JP16,博丽灵梦,博丽灵梦,博麗 霊夢,东方妖恋谈,东方妖恋谈,東方妖恋談,local_music_merged.mapped_characters_json,2,3,2,8913.0,8913.0,1777.0,,5359.0,7136.0,34573,0.24901905829596413,,,0.20640384114771643,,,,,,,,192,191,238.0,13.0,,225.0,25919.0,0.057777777777777775,0.008680890466453182,27.0,30.0,306.0,4.0,392.0
jp,16,JP16,古明地恋,古明地恋,古明地 こいし,哈德曼的妖怪少女,哈德曼的妖怪少女,ハルトマンの妖怪少女,local_music_merged.mapped_characters_json,3,2,3,8865.0,8865.0,1591.0,,5683.0,7274.0,34573,0.21872422326092933,,,0.2103953952506291,,,,,,,,3,3,6204.0,856.0,,5348.0,25919.0,0.1600598354525056,0.2063351209537405,495.0,260.0,1851.0,13.0,2820.0
jp,16,JP16,古明地恋,古明地恋,古明地 こいし,lastremote,Last Remote,ラストリモート,local_music_merged.mapped_characters_json,3,2,3,8865.0,8865.0,1591.0,,5683.0,7274.0,34573,0.21872422326092933,,,0.2103953952506291,,,,,,,,21,21,2667.0,240.0,,2427.0,25919.0,0.09888751545117429,0.09363787183147498,185.0,132.0,1238.0,3.0,1602.0
jp,16,JP16,雾雨魔理沙,雾雨魔理沙,霧雨 魔理沙,恋色masterspark,恋色Master spark（恋色Magic）,恋色マスタースパーク（恋色マジック）,local_music_merged.mapped_characters_json,4,4,4,8626.0,8626.0,1587.0,,5452.0,7039.0,34573,0.22545816167069185,,,0.20359818355364012,,,,,,,,11,11,4110.0,410.0,,3700.0,25919.0,0.11081081081081082,0.14275242100389676,268.0,228.0,3287.0,16.0,4193.0
