id,index,name,first,cname,imp,total,ratio,v3,v2,btotal,bratio,btratio,tratio,fratio,v3f,v3r,v3tr,v3fr,v2f,v2r,v2tr,v2fr,v3i,v2i
391,275,青木ヶ原の伝説,0,青木原的传说,,12,0,9,5,18,0,0.16,0.24,0,2,22.22,0.13,0.05,0,0,0.09,0,264,290
74,284,メイド幻想 ～ Icemilk Magic,3,女仆幻想 ～ Icemilk Magic,,11,27.27,15,8,17,40.91,0.13999999999999999,0.22,0.06,0,0,0.22,0,0,0,0.13999999999999999,0,221,247
55,284,時の風,1,时之风,,11,9.09,10,5,17,13.64,0.13999999999999999,0.22,0.02,1,10,0.15,0.02,0,0,0.09,0,257,290
293,284,ゴーストリード,1,Ghost Lead,,11,9.09,8,8,17,13.64,0.13999999999999999,0.22,0.02,1,12.5,0.12,0.02,0,0,0.13999999999999999,0,273,247
21,284,幻夢界,0,幻梦界,,11,0,10,4,17,0,0.13999999999999999,0.22,0,0,0,0.15,0,1,25,0.06999999999999999,0.02,257,306
38,284,Dim. Dream,0,Dim. Dream,,11,0,13,7,17,0,0.13999999999999999,0.22,0,1,7.69,0.19,0.02,1,14.29,0.12,0.02,234,263
384,284,幻想の永遠祭,0,幻想的永远祭,,11,0,4,3,17,0,0.13999999999999999,0.22,0,1,25,0.06,0.02,0,0,0.05,0,318,322
418,284,花映塚 ～ after Higan Retour,0,花映塚 ～ after Higan Retour,,11,0,11,6,17,0,0.13999999999999999,0.22,0,1,9.09,0.16,0.02,1,16.67,0.1,0.02,246,273
25,291,東方封魔録 ～ 幽幻乱舞,1,东方封魔录 ～ 幽幻乱舞,,10,10,12,13,15,15,0.13,0.2,0.02,1,8.33,0.18,0.02,2,15.38,0.22,0.04,239,201
73,291,禁じざるをえない遊戯,1,不可不禁止的游戏,,10,10,14,13,15,15,0.13,0.2,0.02,2,14.29,0.21,0.05,0,0,0.22,0,229,201
187,291,オリエンタルダークフライト,1,Oriental Dark Flight,,10,10,13,6,15,15,0.13,0.2,0.02,1,7.69,0.19,0.02,0,0,0.1,0,234,273
254,291,地霊達の帰宅,1,地灵们的归宅,,10,10,7,8,15,15,0.13,0.2,0.02,1,14.29,0.1,0.02,0,0,0.13999999999999999,0,287,247
402,291,トロヤ群の密林,1,特洛伊群的密林,,10,10,7,5,15,15,0.13,0.2,0.02,1,14.29,0.1,0.02,0,0,0.09,0,287,290
462,291,エニグマティクドール ～ God Knows,0,神秘的人偶　～ God Knows,（蓬莱人形）,10,0,3,4,15,0,0.13,0.2,0,0,0,0.04,0,0,0,0.06999999999999999,0,334,306
476,291,巨大な影と小さな結末,0,巨大的影子与渺小的结局,,10,0,10,6,15,0,0.13,0.2,0,0,0,0.15,0,0,0,0.1,0,257,273
154,298,遍参,0,遍参,,9,0,1,4,14,0,0.12,0.18,0,0,0,0.01,0,0,0,0.06999999999999999,0,381,306
241,298,封じられた妖怪 ～ Lost Place,0,被封印的妖怪　～ Lost Place,,9,0,7,7,14,0,0.12,0.18,0,0,0,0.1,0,0,0,0.12,0,287,263
334,298,不思議な不思議な道具達,0,非常非常神奇的道具们,,9,0,1,10,14,0,0.12,0.18,0,0,0,0.01,0,1,10,0.16999999999999998,0.02,381,223
128,301,クリスタライズシルバー,2,Crystallize Silver,,8,25,8,7,12,37.5,0.1,0.16,0.04,0,0,0.12,0,0,0,0.12,0,273,263
3,301,The Positive and Negative,1,The Positive and Negative,,8,12.5,8,3,12,18.75,0.1,0.16,0.02,1,12.5,0.12,0.02,0,0,0.05,0,273,322
63,301,紅響曲 ～ Scarlet Phoneme,1,紅响曲 ～ Scarlet Phoneme,,8,12.5,9,8,12,18.75,0.1,0.16,0.02,0,0,0.13,0,0,0,0.13999999999999999,0,264,247
96,301,裏切りの少女 ～ Judas Kiss,1,背叛的少女 ～ Judas Kiss,,8,12.5,11,6,12,18.75,0.1,0.16,0.02,2,18.18,0.16,0.05,1,16.67,0.1,0.02,246,273
255,301,エネルギー黎明 ～ Future Dream...,1,能源黎明 ～ Future Dream...,,8,12.5,3,8,12,18.75,0.1,0.16,0.02,2,66.67,0.04,0.05,0,0,0.13999999999999999,0,334,247
295,301,門前の妖怪小娘,1,门前的妖怪小姑娘,,8,12.5,0,1,12,18.75,0.1,0.16,0.02,0,0,0,0,0,0,0.02,0,420,365
321,301,運河を行き交う人妖,1,往来于运河的人与妖,,8,12.5,8,6,12,18.75,0.1,0.16,0.02,1,12.5,0.12,0.02,0,0,0.1,0,273,273
421,301,夜だから眠れない,1,夜晚无法入睡,,8,12.5,7,5,12,18.75,0.1,0.16,0.02,0,0,0.1,0,1,20,0.09,0.02,287,290
475,301,蓬莱幻想 ～ far East,1,蓬莱幻想 ～ far East,,8,12.5,8,2,12,18.75,0.1,0.16,0.02,1,12.5,0.12,0.02,0,0,0.03,0,273,336
23,301,ひもろぎ、むらさきにもえ,0,神篱，如紫色般火焰燃烧,,8,0,16,6,12,0,0.1,0.16,0,1,6.25,0.24,0.02,2,33.33,0.1,0.04,216,273
28,301,戦車むすめのみるゆめ,0,战车娘的梦想,,8,0,4,9,12,0,0.1,0.16,0,0,0,0.06,0,2,22.22,0.15,0.04,318,235
42,301,夢幻遊戯 ～ Dream War,0,梦幻游戏 ～ Dream War,,8,0,6,1,12,0,0.1,0.16,0,0,0,0.09,0,1,100,0.02,0.02,296,365
92,301,プラスチックマインド,0,Plastic Mind,,8,0,4,6,12,0,0.1,0.16,0,1,25,0.06,0.02,1,16.67,0.1,0.02,318,273
97,301,the Last Judgement,0,the Last Judgement,,8,0,4,4,12,0,0.1,0.16,0,0,0,0.06,0,0,0,0.06999999999999999,0,318,306
197,301,魂の花　～ Another Dream...,0,魂之花 ～ Another Dream...,,8,0,11,5,12,0,0.1,0.16,0,2,18.18,0.16,0.05,0,0,0.09,0,246,290
199,301,風の循環　～ Wind Tour,0,风的循环 ～ Wind Tour,,8,0,5,13,12,0,0.1,0.16,0,1,20,0.06999999999999999,0.02,2,15.38,0.22,0.04,304,201
232,301,雲外蒼天,0,云外苍天,,8,0,5,6,12,0,0.1,0.16,0,0,0,0.06999999999999999,0,0,0,0.1,0,304,273
317,301,官板黄昏新聞,0,官板黄昏新闻,,8,0,17,10,12,0,0.1,0.16,0,0,0,0.25,0,2,20,0.16999999999999998,0.04,209,223
354,301,対蹠地の鐘,0,对跖点之钟,,8,0,-,-,12,0,0.1,0.16,0,-,-,-,-,-,-,-,-,-,-
361,320,湖は浄めの月光を映して,1,湖上倒映着洁净的月光,,7,14.29,-,-,11,21.43,0.09,0.13999999999999999,0.02,-,-,-,-,-,-,-,-,-,-
468,320,キュアリアス上海古牌,1,好奇的上海古牌,,7,14.29,4,5,11,21.43,0.09,0.13999999999999999,0.02,0,0,0.06,0,0,0,0.09,0,318,290
29,320,遠野の森,0,远野之森,,7,0,9,6,11,0,0.09,0.13999999999999999,0,0,0,0.13,0,1,16.67,0.1,0.02,264,273
94,320,禁断の魔法 ～ Forbidden Magic,0,禁忌的魔法 ～ Forbidden Magic,,7,0,11,6,11,0,0.09,0.13999999999999999,0,2,18.18,0.16,0.05,0,0,0.1,0,246,273
200,320,天狗が見ている　～ Black Eyes,0,天狗正凝视着 ～ Black Eyes,,7,0,7,9,11,0,0.09,0.13999999999999999,0,0,0,0.1,0,0,0,0.15,0,287,235
325,320,マジカルストーム,0,Magical Storm,,7,0,6,7,11,0,0.09,0.13999999999999999,0,0,0,0.09,0,0,0,0.12,0,296,263
352,320,七玉蒐集ショウダウン,0,七玉搜集大摊牌,,7,0,-,-,11,0,0.09,0.13999999999999999,0,-,-,-,-,-,-,-,-,-,-
373,320,神社から見える月,0,从神社所见之月,,7,0,-,-,11,0,0.09,0.13999999999999999,0,-,-,-,-,-,-,-,-,-,-
446,320,幻想科学　～ Doll's Phantom,0,幻想科学　～ Doll's Phantom,（梦违科学世纪）,7,0,8,8,11,0,0.09,0.13999999999999999,0,1,12.5,0.12,0.02,1,12.5,0.13999999999999999,0.02,273,247
93,329,メイプルワイズ,1,Maple Wise,,6,16.67,2,0,9,25,0.08,0.12,0.02,0,0,0.03,0,0,0,0,0,353,395
195,329,此岸の塚,1,此岸之塚,,6,16.67,3,3,9,25,0.08,0.12,0.02,0,0,0.04,0,0,0,0.05,0,334,322
290,329,春の氷精　- 静 -,1,春之冰精 -静-,,6,16.67,2,5,9,25,0.08,0.12,0.02,0,0,0.03,0,0,0,0.09,0,353,290
416,329,綿月のスペルカード　～ Lunatic Blue,1,绵月的符卡 ～ Lunatic Blue,,6,16.67,4,4,9,25,0.08,0.12,0.02,0,0,0.06,0,0,0,0.06999999999999999,0,318,306
448,329,シルクロードアリス,1,Silk Road Alice,,6,16.67,0,4,9,25,0.08,0.12,0.02,0,0,0,0,0,0,0.06999999999999999,0,420,306
49,329,東方の青い空,0,东方的蓝色天空,,6,0,5,3,9,0,0.08,0.12,0,1,20,0.06999999999999999,0.02,0,0,0.05,0,304,322
61,329,装飾戦 ～ Decoration Battle,0,装饰战 ～ Decoration Battle,,6,0,7,3,9,0,0.08,0.12,0,0,0,0.1,0,0,0,0.05,0,287,322
144,329,春風の夢,0,春风之梦,,6,0,3,6,9,0,0.08,0.12,0,0,0,0.04,0,0,0,0.1,0,334,273
276,329,人形のある風景,0,人偶存在的风景,,6,0,5,10,9,0,0.08,0.12,0,0,0,0.06999999999999999,0,0,0,0.16999999999999998,0,304,223
350,329,明かされる深秘,0,被揭晓的深秘,,6,0,-,-,9,0,0.08,0.12,0,-,-,-,-,-,-,-,-,-,-
374,329,宇宙巫女帰還する,0,宇宙巫女归还,,6,0,-,-,9,0,0.08,0.12,0,-,-,-,-,-,-,-,-,-,-
380,329,古の冥界寺,0,古老的冥界寺,,6,0,4,2,9,0,0.08,0.12,0,0,0,0.06,0,0,0,0.03,0,318,336
423,329,サニーミルクの紅霧異変,0,桑尼米尔克的红雾异变,,6,0,2,5,9,0,0.08,0.12,0,1,50,0.03,0.02,2,40,0.09,0.04,353,290
428,329,二つの世界,0,两个世界,,6,0,1,1,9,0,0.08,0.12,0,0,0,0.01,0,0,0,0.02,0,381,365
467,329,AN ORDEAL FROM GOD,0,AN ORDEAL FROM GOD,（幻想麻雀）,6,0,2,2,9,0,0.08,0.12,0,0,0,0.03,0,1,50,0.03,0.02,353,336
4,344,Highly Responsive to Prayers,1,Highly Responsive to Prayers,,5,20,12,0,8,30,0.06999999999999999,0.1,0.02,0,0,0.18,0,0,0,0,0,239,395
43,344,魔法決戦！ ～ Fight it out!,1,魔法决战！ ～ Fight it out!,,5,20,0,3,8,30,0.06999999999999999,0.1,0.02,0,0,0,0,0,0,0.05,0,420,322
105,344,久遠の楽園,1,永远的乐园,,5,20,9,6,8,30,0.06999999999999999,0.1,0.02,1,11.11,0.13,0.02,0,0,0.1,0,264,273
150,344,夏明き,1,夏明,,5,20,8,2,8,30,0.06999999999999999,0.1,0.02,0,0,0.12,0,0,0,0.03,0,273,336
9,344,魔鏡,0,魔镜,,5,0,3,7,8,0,0.06999999999999999,0.1,0,0,0,0.04,0,0,0,0.12,0,334,263
10,344,the Legend of KAGE,0,the Legend of KAGE,,5,0,2,2,8,0,0.06999999999999999,0.1,0,0,0,0.03,0,0,0,0.03,0,353,336
16,344,東方封魔録 ～ 浄土曼荼羅,0,东方封魔录 ～ 净土曼荼罗,,5,0,22,11,8,0,0.06999999999999999,0.1,0,1,4.55,0.33,0.02,1,9.09,0.19,0.02,184,220
40,344,Maniacal Princess,0,Maniacal Princess,,5,0,2,2,8,0,0.06999999999999999,0.1,0,1,50,0.03,0.02,0,0,0.03,0,353,336
161,344,珍客,0,稀客,,5,0,1,1,8,0,0.06999999999999999,0.1,0,0,0,0.01,0,0,0,0.02,0,381,365
194,344,花の映る塚,0,映花之塚,,5,0,8,4,8,0,0.06999999999999999,0.1,0,0,0,0.12,0,1,25,0.06999999999999999,0.02,273,306
294,344,妖怪寺へようこそ,0,欢迎来到妖怪寺,,5,0,1,1,8,0,0.06999999999999999,0.1,0,0,0,0.01,0,0,0,0.02,0,381,365
347,344,真実を知る者,0,知晓真相之人,,5,0,-,-,8,0,0.06999999999999999,0.1,0,-,-,-,-,-,-,-,-,-,-
348,344,外界フォークロア,0,外界民俗,,5,0,-,-,8,0,0.06999999999999999,0.1,0,-,-,-,-,-,-,-,-,-,-
351,344,オカルトアラカルト,0,灵异任你选,,5,0,-,-,8,0,0.06999999999999999,0.1,0,-,-,-,-,-,-,-,-,-,-
415,344,妖怪宇宙旅行,0,妖怪宇宙旅行,,5,0,2,4,8,0,0.06999999999999999,0.1,0,0,0,0.03,0,0,0,0.06999999999999999,0,353,306
478,344,演者選択,0,出演者选择,,5,0,2,0,8,0,0.06999999999999999,0.1,0,0,0,0.03,0,0,0,0,0,353,395
69,360,Lotus Love,1,Lotus Love,,4,25,6,10,6,37.5,0.05,0.08,0.02,1,16.67,0.09,0.02,2,20,0.16999999999999998,0.04,296,223
81,360,Dreamy pilot,1,Dreamy pilot,,4,25,3,1,6,37.5,0.05,0.08,0.02,1,33.33,0.04,0.02,1,100,0.02,0.02,334,365
343,360,顕現した伝承の形,1,显现的传承形态,,4,25,-,-,6,37.5,0.05,0.08,0.02,-,-,-,-,-,-,-,-,-,-
441,360,機械サーカス　～ Reverie,1,机械马戏团　～ Reverie（Circus Reverie）,（蓬莱人形）,4,25,2,2,6,37.5,0.05,0.08,0.02,0,0,0.03,0,1,50,0.03,0.02,353,336
459,360,"My Maid, Sweet Maid",1,"My Maid, Sweet Maid",,4,25,1,0,6,37.5,0.05,0.08,0.02,0,0,0.01,0,0,0,0,0,381,395
18,360,She's in a temper!!,0,She's in a temper!!,,4,0,2,2,6,0,0.05,0.08,0,0,0,0.03,0,0,0,0.03,0,353,336
22,360,死を賭して,0,以死相赌,,4,0,2,3,6,0,0.05,0.08,0,0,0,0.03,0,2,66.67,0.05,0.04,353,322
30,360,昔話わんだーらんど,0,传说中的仙境,,4,0,1,4,6,0,0.05,0.08,0,0,0,0.01,0,2,50,0.06999999999999999,0.04,381,306
44,360,Sailor of Time,0,Sailor of Time,,4,0,4,3,6,0,0.05,0.08,0,0,0,0.06,0,0,0,0.05,0,318,322
87,360,Dream Express,0,Dream Express,,4,0,0,1,6,0,0.05,0.08,0,0,0,0,0,0,0,0.02,0,420,365
88,360,魔法陣 ～ Magic Square,0,魔法阵 ～ Magic Square,,4,0,1,0,6,0,0.05,0.08,0,0,0,0.01,0,0,0,0,0,381,395
283,360,ネメシスの要塞,0,复仇女神的要塞,,4,0,2,6,6,0,0.05,0.08,0,0,0,0.03,0,1,16.67,0.1,0.02,353,273
337,360,ミッドナイトスペルカード,0,Midnight Spell Card,,4,0,5,-,6,0,0.05,0.08,0,0,0,0.06999999999999999,0,-,-,-,-,304,-
349,360,各々の結末,0,各自的结局,,4,0,-,-,6,0,0.05,0.08,0,-,-,-,-,-,-,-,-,-,-
412,360,ジャパニーズサーガ,0,Japanese Saga,,4,0,1,2,6,0,0.05,0.08,0,0,0,0.01,0,0,0,0.03,0,381,336
427,360,フェアリー冒険譚,0,妖精冒险谭,,4,0,1,0,6,0,0.05,0.08,0,0,0,0.01,0,0,0,0,0,381,395
447,360,少女神性　～ Pandora's Box,0,少女神性　～ Pandora's Box,,4,0,2,2,6,0,0.05,0.08,0,1,50,0.03,0.02,0,0,0.03,0,353,336
454,360,天鵝絨少女戰　～ Velvet Battle,0,天鹅绒少女战　～ Velvet Battle,,4,0,2,2,6,0,0.05,0.08,0,0,0,0.03,0,0,0,0.03,0,353,336
466,360,呑んべぇのレムリア,0,酒鬼的Lamuria,（儚月抄）,4,0,1,2,6,0,0.05,0.08,0,0,0,0.01,0,0,0,0.03,0,381,336
469,360,妖々跋扈　～ Speed Fox!,0,妖妖跋扈　～ Speed Fox!,,4,0,2,2,6,0,0.05,0.08,0,0,0,0.03,0,0,0,0.03,0,353,336
231,380,冷吟閑酔,1,冷吟闲醉,,3,33.33,9,5,5,50,0.04,0.06,0.02,1,11.11,0.13,0.02,1,20,0.09,0.02,264,290
7,380,Oriental Magician,0,Oriental Magician,,3,0,5,3,5,0,0.04,0.06,0,0,0,0.06999999999999999,0,0,0,0.05,0,304,322
20,380,やみのちから,0,黑暗的力量,,3,0,5,8,5,0,0.04,0.06,0,0,0,0.06999999999999999,0,0,0,0.13999999999999999,0,304,247
27,380,Extra Love,0,Extra Love,,3,0,3,3,5,0,0.04,0.06,0,0,0,0.04,0,2,66.67,0.05,0.04,334,322
33,380,封魔終演,0,封魔终演,,3,0,5,4,5,0,0.04,0.06,0,0,0,0.06999999999999999,0,0,0,0.06999999999999999,0,304,306
59,380,Witching Dream,0,Witching Dream,,3,0,7,2,5,0,0.04,0.06,0,0,0,0.1,0,2,100,0.03,0.04,287,336
65,380,霊戦 ～ Perdition crisis,0,灵战 ～ Perdition crisis,,3,0,4,5,5,0,0.04,0.06,0,1,25,0.06,0.02,0,0,0.09,0,318,290
83,380,Border Land,0,Border Land,,3,0,1,0,5,0,0.04,0.06,0,0,0,0.01,0,0,0,0,0,381,395
86,380,怪綺談 ～ Mystic Square,0,怪绮谈 ～ Mystic Square,,3,0,6,5,5,0,0.04,0.06,0,0,0,0.09,0,1,20,0.09,0.02,296,290
103,380,神社,0,神社,,3,0,4,0,5,0,0.04,0.06,0,1,25,0.06,0.02,0,0,0,0,318,395
163,380,戦迅,0,战迅,,3,0,2,1,5,0,0.04,0.06,0,0,0,0.03,0,0,0,0.02,0,353,365
164,380,禍機,0,祸机,,3,0,1,1,5,0,0.04,0.06,0,0,0,0.01,0,0,0,0.02,0,381,365
222,380,日常坐臥,0,日常坐卧,,3,0,5,2,5,0,0.04,0.06,0,1,20,0.06999999999999999,0.02,0,0,0.03,0,304,336
261,380,スカイルーイン,0,Sky Ruin,,3,0,1,4,5,0,0.04,0.06,0,0,0,0.01,0,1,25,0.06999999999999999,0.02,381,306
306,380,神社の新しい風,0,神社的新风,,3,0,1,0,5,0,0.04,0.06,0,0,0,0.01,0,0,0,0,0,381,395
314,380,丑三つ時の里,0,丑时三刻的村庄,,3,0,8,6,5,0,0.04,0.06,0,0,0,0.12,0,1,16.67,0.1,0.02,273,273
414,380,夜の鳩山を飛ぶ -Power MIX,0,飞越夜晚的鸠山 - Power MIX,,3,0,3,2,5,0,0.04,0.06,0,0,0,0.04,0,1,50,0.03,0.02,334,336
422,380,妖精燦々として,0,妖精灿烂的样子,,3,0,2,1,5,0,0.04,0.06,0,0,0,0.03,0,0,0,0.02,0,353,365
436,380,幻想帝都,0,幻想帝都,,3,0,0,0,5,0,0.04,0.06,0,0,0,0,0,0,0,0,0,420,395
463,380,Witch of Love Potion,0,Witch of Love Potion,（蓬莱人形）,3,0,5,1,5,0,0.04,0.06,0,0,0,0.06999999999999999,0,0,0,0.02,0,304,365
84,400,Magic Shop of Raspberry,1,Magic Shop of Raspberry,,2,50,0,1,3,75,0.03,0.04,0.02,0,0,0,0,0,0,0.02,0,420,365
48,400,久遠の夢,0,久远之梦,,2,0,3,5,3,0,0.03,0.04,0,0,0,0.04,0,0,0,0.09,0,334,290
56,400,スターボウドリーム,0,Starbow Dream,,2,0,3,0,3,0,0.03,0.04,0,1,33.33,0.04,0.02,0,0,0,0,334,395
57,400,Phantasmagoria,0,Phantasmagoria,,2,0,4,2,3,0,0.03,0.04,0,1,25,0.06,0.02,0,0,0.03,0,318,336
82,400,Incomplete Plot,0,Incomplete Plot,,2,0,1,2,3,0,0.03,0.04,0,1,100,0.01,0.02,0,0,0.03,0,381,336
99,400,世界の果て ～ World's End,0,世界的尽头 ～ World's End,,2,0,6,4,3,0,0.03,0.04,0,1,16.67,0.09,0.02,0,0,0.06999999999999999,0,296,306
230,400,嘲りの遊戯,0,嘲讽的游戏,,2,0,5,4,3,0,0.03,0.04,0,0,0,0.06999999999999999,0,0,0,0.06999999999999999,0,304,306
274,400,伝説の巨神,0,传说的巨神,,2,0,3,2,3,0,0.03,0.04,0,0,0,0.04,0,0,0,0.03,0,334,336
280,400,ニュースハウンド,0,Newshound,,2,0,4,2,3,0,0.03,0.04,0,0,0,0.06,0,0,0,0.03,0,318,336
313,400,人気のない場所,0,无人气的场所,,2,0,0,2,3,0,0.03,0.04,0,0,0,0,0,0,0,0.03,0,420,336
376,400,人形の森,0,人偶之森,,2,0,5,10,3,0,0.03,0.04,0,0,0,0.06999999999999999,0,1,10,0.16999999999999998,0.02,304,223
434,400,フォルスストロベリー,0,False Strawberry,,2,0,3,3,3,0,0.03,0.04,0,0,0,0.04,0,0,0,0.05,0,334,322
442,400,カナベラルの夢幻少女,0,卡纳维拉尔角的梦幻少女,,2,0,0,0,3,0,0.03,0.04,0,0,0,0,0,0,0,0,0,420,395
452,400,タイトルドメイド,0,Titled Maid,,2,0,1,0,3,0,0.03,0.04,0,0,0,0.01,0,0,0,0,0,381,395
453,400,稀翁玉　～ Fairy Dance,0,稀翁玉　～ Fairy Dance,,2,0,1,0,3,0,0.03,0.04,0,0,0,0.01,0,0,0,0,0,381,395
470,400,宵闇の魔術師,0,黄昏的魔术师,,2,0,6,1,3,0,0.03,0.04,0,0,0,0.09,0,0,0,0.02,0,296,365
479,400,使われなかった場所,0,没用上的场所,,2,0,0,0,3,0,0.03,0.04,0,0,0,0,0,0,0,0,0,420,395
47,417,魔法鐘愛,0,魔法钟爱,,1,0,0,2,2,0,0.01,0.02,0,0,0,0,0,1,50,0.03,0.02,420,336
52,417,霊人の休日,0,灵人的休息日,,1,0,1,0,2,0,0.01,0.02,0,0,0,0.01,0,0,0,0,0,381,395
62,417,Break the Sabbath,0,Break the Sabbath,,1,0,0,0,2,0,0.01,0.02,0,0,0,0,0,0,0,0,0,420,395
76,417,Days,0,Days,,1,0,0,1,2,0,0.01,0.02,0,0,0,0,0,0,0,0.02,0,420,365
78,417,Arcadian Dream,0,Arcadian Dream,,1,0,2,1,2,0,0.01,0.02,0,0,0,0.03,0,0,0,0.02,0,353,365
79,417,幻想の住人,0,幻想的居民,,1,0,4,3,2,0,0.01,0.02,0,1,25,0.06,0.02,0,0,0.05,0,318,322
80,417,Lotus Road,0,Lotus Road,,1,0,0,1,2,0,0.01,0.02,0,0,0,0,0,0,0,0.02,0,420,365
85,417,Crescent Dream,0,Crescent Dream,,1,0,1,2,2,0,0.01,0.02,0,0,0,0.01,0,0,0,0.03,0,381,336
106,417,Mystic Dream,0,Mystic Dream,,1,0,2,6,2,0,0.01,0.02,0,0,0,0.03,0,0,0,0.1,0,353,273
107,417,Peaceful Romancer,0,Peaceful Romancer,,1,0,1,0,2,0,0.01,0.02,0,0,0,0.01,0,0,0,0,0,381,395
152,417,魔所,0,魔所,,1,0,0,0,2,0,0.01,0.02,0,0,0,0,0,0,0,0,0,420,395
153,417,月輪,0,月轮,,1,0,2,1,2,0,0.01,0.02,0,0,0,0.03,0,0,0,0.02,0,353,365
157,417,あゆのかぜ,0,东风,,1,0,2,0,2,0,0.01,0.02,0,0,0,0.03,0,0,0,0,0,353,395
158,417,森閑,0,森闲,,1,0,4,3,2,0,0.01,0.02,0,0,0,0.06,0,0,0,0.05,0,318,322
160,417,幽境,0,幽境,,1,0,1,1,2,0,0.01,0.02,0,0,0,0.01,0,0,0,0.02,0,381,365
162,417,紅夜,0,红夜,,1,0,1,2,2,0,0.01,0.02,0,0,0,0.01,0,0,0,0.03,0,381,336
225,417,風光明媚,0,风光明媚,,1,0,3,0,2,0,0.01,0.02,0,0,0,0.04,0,0,0,0,0,334,395
228,417,以魚駆蠅,0,以鱼驱蝇,,1,0,1,1,2,0,0.01,0.02,0,0,0,0.01,0,0,0,0.02,0,381,365
259,417,閉ざせし雲の通い路,0,封闭的云中通路,,1,0,2,0,2,0,0.01,0.02,0,1,50,0.03,0.02,0,0,0,0,353,395
271,417,妖怪寺,0,妖怪寺,,1,0,3,0,2,0,0.01,0.02,0,0,0,0.04,0,0,0,0,0,334,395
285,417,曲名不详,0,曲名不详,,1,0,-,-,2,0,0.01,0.02,0,-,-,-,-,-,-,-,-,-,-
312,417,人気のある場所,0,有人气的场所,,1,0,8,6,2,0,0.01,0.02,0,0,0,0.12,0,0,0,0.1,0,273,273
341,417,幻想郷ふしぎ発見,0,幻想乡不可思议发现,,1,0,-,-,2,0,0.01,0.02,0,-,-,-,-,-,-,-,-,-,-
353,417,公正なる奪い合い,0,公正的争夺,,1,0,-,-,2,0,0.01,0.02,0,-,-,-,-,-,-,-,-,-,-
420,417,サニールチルフレクション,0,Sunny Rutile Flection,,1,0,3,1,2,0,0.01,0.02,0,1,33.33,0.04,0.02,0,0,0.02,0,334,365
433,417,秋霜玉　～ Clockworks,0,秋霜玉　～ Clockworks,,1,0,3,2,2,0,0.01,0.02,0,0,0,0.04,0,0,0,0.03,0,334,336
439,417,天空アーミー,0,天空军团,,1,0,1,0,2,0,0.01,0.02,0,0,0,0.01,0,0,0,0,0,381,395
440,417,スプートニク幻夜,0,斯普特尼克幻夜,（tGoM）,1,0,1,2,2,0,0.01,0.02,0,0,0,0.01,0,0,0,0.03,0,381,336
451,417,ハーセルヴズ,0,Herselves,,1,0,1,1,2,0,0.01,0.02,0,0,0,0.01,0,0,0,0.02,0,381,365
456,417,オルフェの詩　～ Pseudoclassic,0,俄耳甫斯的诗　～ Pseudoclassic,,1,0,2,0,2,0,0.01,0.02,0,0,0,0.03,0,0,0,0,0,353,395
457,417,新幻想　～ New Fantasy,0,新幻想　～ New Fantasy,,1,0,1,0,2,0,0.01,0.02,0,0,0,0.01,0,0,0,0,0,381,395
458,417,オルレアンの聖騎士,0,奥尔良的圣骑士,,1,0,2,0,2,0,0.01,0.02,0,0,0,0.03,0,0,0,0,0,353,395
32,449,陽落ちて,0,夕阳下落,,0,0,1,1,0,0,0,0,0,0,0,0.01,0,0,0,0.02,0,381,365
35,449,Selection,0,Selection,,0,0,4,0,0,0,0,0,0,1,25,0.06,0.02,0,0,0,0,318,395
53,449,勝利デモ,0,胜利的示范,,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,381,395
54,449,ゲームオーバー,0,Game Over,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,395
60,449,Selene's light,0,Selene's light,,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,381,395
77,449,Peaceful,0,Peaceful,,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,381,395
90,449,霊天 ～ Spiritual Heaven,0,灵天 ～ Spiritual Heaven,,0,0,1,3,0,0,0,0,0,0,0,0.01,0,0,0,0.05,0,381,322
104,449,Endless,0,Endless,,0,0,3,1,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,334,365
108,449,魂の休らむ所,0,灵魂安息之所,,0,0,2,1,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0,353,365
155,449,裏心,0,内心,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,395
156,449,Intermezzo,0,间奏曲,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,395
229,449,放縦不羈,0,放纵不羁,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,395
279,449,空に浮かぶ物体Ｘ,0,空中飘浮的物体Ｘ,,0,0,2,1,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0,353,365
315,449,本日の一面記事,0,本日的头版头条,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,420,365
342,449,ボールのある日常,0,有珠子的日常,,0,0,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
344,449,時代の風の訪れ,0,时代风潮的造访,,0,0,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
345,449,価値がわからない,0,价值不明,,0,0,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
