query,page,position,bv,url,title,author,published_date_display,published_date,date_precision,view_display,view_snapshot,danmaku_display,danmaku_snapshot,duration,content_category,poll_region_alignment,character_mentions_cn,observed_at,coverage_note
东方 华扇 人气投票,1,33,BV1aB4y1V7Ma,https://www.bilibili.com/video/BV1aB4y1V7Ma/,不可思议的幻想乡TODR（138）华扇的初级试炼,ultraNEP,2022-08-19,2022-08-19,day,,,,,,character_search_candidate,cn_platform_context,茨木华扇,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 华扇 人气投票,1,34,BV1LX9fB8EC4,https://www.bilibili.com/video/BV1LX9fB8EC4/,交流会,棵臨,05-03,2026-05-03,day_inferred_current_year,,,,,,character_search_candidate,cn_platform_context,茨木华扇,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 华扇 人气投票,1,35,BV12WAfeGEF6,https://www.bilibili.com/video/BV12WAfeGEF6/,【熟肉】华扇与你的约定,犬塚いちごOfficial,2025-02-21,2025-02-21,day,,,,,,character_search_candidate,cn_platform_context,茨木华扇,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 华扇 人气投票,1,36,BV1G3411U7Ri,https://www.bilibili.com/video/BV1G3411U7Ri/,【梗东方04】幻想乡的三贤者（上）,Z一LGW,2023-01-10,2023-01-10,day,,,,,,character_search_candidate,cn_platform_context,茨木华扇,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 华扇 人气投票,1,37,BV1AS4y1x756,https://www.bilibili.com/video/BV1AS4y1x756/,不可思议的幻想乡TODR（四十七）人间之里与华扇,ultraNEP,2022-08-12,2022-08-12,day,,,,,,character_search_candidate,cn_platform_context,茨木华扇,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 华扇 人气投票,1,38,BV12Y411d7jn,https://www.bilibili.com/video/BV12Y411d7jn/,华扇：抢我的灵梦？老娘炸了你月球！（补）不可思议的幻想乡TODR（181）——月球设施制霸,ultraNEP,2022-11-30,2022-11-30,day,,,,,,character_search_candidate,cn_platform_context,茨木华扇;博丽灵梦,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 华扇 人气投票,1,39,BV1VWf6YdE4T,https://www.bilibili.com/video/BV1VWf6YdE4T/,茨木华扇：我打宿傩？（外网论战）,石榴_mokou,2025-01-26,2025-01-26,day,,,,,,character_search_candidate,cn_platform_context,茨木华扇,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 华扇 人气投票,1,40,BV1ye4y1P7iZ,https://www.bilibili.com/video/BV1ye4y1P7iZ/,【小冰冰传奇】华扇淑女第一功能性辅助英雄，可不是白叫的！,o冰冰儿o,2023-02-02,2023-02-02,day,,,,,,character_search_candidate,cn_platform_context,茨木华扇,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 华扇 人气投票,1,41,BV1K14y1t7Lv,https://www.bilibili.com/video/BV1K14y1t7Lv/,不可思议的幻想乡TODR（148）华扇&萃香&勇仪,ultraNEP,2022-08-20,2022-08-20,day,,,,,,character_search_candidate,cn_platform_context,茨木华扇,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 华扇 人气投票,1,42,BV15mkDBrEzz,https://www.bilibili.com/video/BV15mkDBrEzz/,【东方MMD/中文内嵌】B区第4场 博丽灵梦VS赫卡提亚,藤原蓬莱人,2025-11-09,2025-11-09,day,,,,,,character_search_candidate,cn_platform_context,博丽灵梦;茨木华扇,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,1,BV1nwhqzvEHd,https://www.bilibili.com/video/BV1nwhqzvEHd/,第21回东方Project人气投票 人妖部门,伊吹小秋,2025-08-30,2025-08-30,day,9.1万,91000,2728,2728,20:51,result_or_ranking,jp_poll,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,2,BV1znQdYtEnp,https://www.bilibili.com/video/BV1znQdYtEnp/,人猿也能懂的东方人气投票怎么投,莨木原,2025-03-19,2025-03-19,day,1.4万,14000,0,0,02:22,support_or_mobilization,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,4,BV1qV8M6hEt5,https://www.bilibili.com/video/BV1qV8M6hEt5/,【东方新闻速报】没法给冴月麟投票，人气投票规则与常见问题节选,Zihao-雾湖之光,08-21,2026-08-21,day_inferred_current_year,1.4万,14000,5,5,00:54,rules_or_discussion,region_unspecified,冴月麟;哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,5,BV1aC4y1o7jQ,https://www.bilibili.com/video/BV1aC4y1o7jQ/,哆来咪·苏伊特LNN，灵梦,纷雪飞燕,2023-10-02,2023-10-02,day,1.9万,19000,10,10,02:26,character_search_candidate,cn_platform_context,哆来咪·苏伊特;博丽灵梦,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,6,BV1Vg4y1v7Te,https://www.bilibili.com/video/BV1Vg4y1v7Te/,【東方MMD】2020版 東方第16回人气投票結果,吃瓜看戏龙神,2020-06-26,2020-06-26,day,9.0万,90000,1935,1935,10:09,meme_or_derivative,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,7,BV1JZ421L7gx,https://www.bilibili.com/video/BV1JZ421L7gx/,第20回东方Project人气投票 人妖部门,伊吹小秋,2024-08-24,2024-08-24,day,11.4万,114000,3622,3622,21:17,result_or_ranking,jp_poll,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,8,BV15s411f7EC,https://www.bilibili.com/video/BV15s411f7EC/,「東方NICO童祭人气投票」 结果发表,烤夜雀,2013-06-30,2013-06-30,day,1.6万,16000,6947,6947,38:47,result_or_ranking,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,9,BV1SVhkzaEDZ,https://www.bilibili.com/video/BV1SVhkzaEDZ/,【东方Project】第21回东方人气投票 音乐部门 TOP50 + 推荐曲 速报版,阿布苏卡,2025-08-31,2025-08-31,day,3.0万,30000,760,760,01:00:00,result_or_ranking,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,10,BV1kT4y1Z7o6,https://www.bilibili.com/video/BV1kT4y1Z7o6/,第17回东方Project人气投票 人妖部门,伊吹小秋,2021-10-03,2021-10-03,day,19.1万,191000,7485,7485,25:51,result_or_ranking,jp_poll,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,11,BV17s411U7n6,https://www.bilibili.com/video/BV17s411U7n6/,第11回11区东方人气投票结果【人物部分】,针妙丸,2015-06-01,2015-06-01,day,12.0万,120000,9899,9899,20:35,result_or_ranking,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,12,BV1cFWfeHEyX,https://www.bilibili.com/video/BV1cFWfeHEyX/,[转载][生肉]2024年東方project人气投票结果,Go-Badaa-Ba,2024-08-24,2024-08-24,day,4.8万,48000,342,342,21:18,result_or_ranking,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,14,BV1oxokB9Exv,https://www.bilibili.com/video/BV1oxokB9Exv/,【东方人物志】东方人气排行第59名 哆来咪·苏伊特,探险家sunrise,04-27,2026-04-27,day_inferred_current_year,4537,4537,3,3,02:27,character_search_candidate,cn_platform_context,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,15,BV1zJ4m1L7kd,https://www.bilibili.com/video/BV1zJ4m1L7kd/,《东方Project》人物虎扑评分排名（最新最全）,忆作霜消逝,2024-03-26,2024-03-26,day,22.6万,226000,760,760,09:33,character_search_candidate,cn_platform_context,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,16,BV17B4y17769,https://www.bilibili.com/video/BV17B4y17769/,第18回东方Project人气投票 人妖部门,伊吹小秋,2022-09-24,2022-09-24,day,12.9万,129000,4045,4045,26:11,result_or_ranking,jp_poll,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,17,BV1ss411d7ii,https://www.bilibili.com/video/BV1ss411d7ii/,【日中比較】东方Project人气投票 第四回 排行榜,星夜米兔,2015-11-14,2015-11-14,day,5792,5792,505,505,15:52,longitudinal_analysis,jp_poll,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,18,BV1gW411W7B3,https://www.bilibili.com/video/BV1gW411W7B3/,东方名歌集(18.9.1更新),mokhisin,2018-03-20,2018-03-20,day,66.1万,661000,613,613,,character_search_candidate,cn_platform_context,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,19,BV1Lc411v7QG,https://www.bilibili.com/video/BV1Lc411v7QG/,【东方Project】第11回东方中文人气投票 组合部门 TOP100 速报版,阿布苏卡,2024-01-28,2024-01-28,day,1.6万,16000,646,646,20:00,result_or_ranking,cn_poll,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,20,BV1Yjhvz7EnG,https://www.bilibili.com/video/BV1Yjhvz7EnG/,（ytb弹幕）东方Project第21回人气投票 前20名开票过程,爱我废物,2025-08-30,2025-08-30,day,1.2万,12000,36,36,01:00:08,other_direct_poll_item,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,21,BV1hp42197Uv,https://www.bilibili.com/video/BV1hp42197Uv/,【东方冰之勇者记】无伤哆来咪，但是逃课,医师D,2024-04-09,2024-04-09,day,1.5万,15000,12,12,04:57,character_search_candidate,cn_platform_context,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,22,BV1Js411f7q4,https://www.bilibili.com/video/BV1Js411f7q4/,【东方NICO童祭人气投票】CP部门直观数据分析（5P）,绝望是梦想的初章,2013-07-28,2013-07-28,day,4072,4072,643,643,19:31,longitudinal_analysis,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,24,BV1TcbS6oE23,https://www.bilibili.com/video/BV1TcbS6oE23/,【灵长新益京BGM】寄世界于偶像 ～ Idoratrize World,殇韵月风,08-16,2026-08-16,day_inferred_current_year,14.4万,144000,1368,1368,05:20,character_search_candidate,cn_platform_context,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,25,BV1qqLX6QEUc,https://www.bilibili.com/video/BV1qqLX6QEUc/,【以撒的结合：东方MOD】哆来咪•苏伊特实战演示,谜语问号_UwU,06-17,2026-06-17,day_inferred_current_year,1915,1915,2,2,08:01,character_search_candidate,cn_platform_context,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,26,BV1bx411K7aW,https://www.bilibili.com/video/BV1bx411K7aW/,[联合投票向]国人最喜欢的东方CP排行,疾風醬,2014-09-09,2014-09-09,day,14.4万,144000,1.0万,10000,09:53,character_search_candidate,cn_platform_context,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,27,BV1qT411B79y,https://www.bilibili.com/video/BV1qT411B79y/,日本网民票选《东方Project》最受欢迎的角色排行榜~！,酷漫排行,2023-04-02,2023-04-02,day,6.2万,62000,434,434,03:37,character_search_candidate,cn_platform_context,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,28,BV1XT4y1Z7Sf,https://www.bilibili.com/video/BV1XT4y1Z7Sf/,【东方】考古十多年前的投票！第1回东方Project人气投票排名结果！灵梦不是第一,紫风神十七岁,2021-10-05,2021-10-05,day,9076,9076,52,52,10:31,result_or_ranking,jp_poll,哆来咪·苏伊特;博丽灵梦,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,29,BV1Wx411w74v,https://www.bilibili.com/video/BV1Wx411w74v/,第⑨次东方音乐人气投票结果（2012年2月）,G♂N,2012-02-27,2012-02-27,day,4666,4666,546,546,08:06,result_or_ranking,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,30,BV1u7816WEE3,https://www.bilibili.com/video/BV1u7816WEE3/,【东方趣闻】你的儿子在田里，意大利鲶鱼...人气投票离谱机翻震惊了东方厨,Zihao-雾湖之光,昨天,2026-08-22,day_relative,4986,4986,18,18,00:53,other_direct_poll_item,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,31,BV1Ms411m7Pf,https://www.bilibili.com/video/BV1Ms411m7Pf/,【东方原曲合集】正作、旧作、官方专辑共793P【5/29更新东方虹龙洞】,Josany,2015-08-04,2015-08-04,day,,,,,,character_search_candidate,cn_platform_context,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 哆来咪 人气投票,1,32,BV1Yd846yEZn,https://www.bilibili.com/video/BV1Yd846yEZn/,【东方/人气投票应援】请给小鸡一点爱吧QwQ(mottai描改)【bilibilionly同人扶持计划】,风雨铃木,5小时前,2026-08-23,day_relative,,,,,,support_or_mobilization,region_unspecified,哆来咪·苏伊特,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
