region,round,scope,question,option,count,rate,denominator,denominator_basis,question_type,source_note
CN,10,overall,您平时比较关注哪种体裁的东方官方作品？,游戏,17606,0.8266892050523548,21297,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您平时比较关注哪种体裁的东方官方作品？,小说/设定集,9774,0.4589378785744471,21297,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您平时比较关注哪种体裁的东方官方作品？,漫画,11507,0.5403108419026154,21297,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您平时比较关注哪种体裁的东方官方作品？,其它公式资料等,5412,0.2541202986336103,21297,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您平时比较关注哪种体裁的东方官方作品？,音乐CD,12245,0.5749636098981077,21297,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,请问您是否了解视频索引站（如帕琪站）的具体功能的用途？,了解并且在使用,106,0.021828665568369,4856,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,请问您是否了解视频索引站（如帕琪站）的具体功能的用途？,了解但没有使用,1088,0.2240527182866556,4856,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,请问您是否了解视频索引站（如帕琪站）的具体功能的用途？,不了解,3662,0.7541186161449753,4856,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是否使用过盗版官作游戏？（注：网络上免费下载的完整官作游戏均为盗版）,否,2763,0.2731586752347998,10115,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是否使用过盗版官作游戏？（注：网络上免费下载的完整官作游戏均为盗版）,是，并且购买了对应的正版,2817,0.2784972812654473,10115,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是否使用过盗版官作游戏？（注：网络上免费下载的完整官作游戏均为盗版）,是，并且没有购买对应的正版,4535,0.4483440434997528,10115,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您关注哪些近期连载的官方作品？,东方智灵奇传,6134,0.2887131695377953,21246,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您关注哪些近期连载的官方作品？,东方醉蝶华,9018,0.4244563682575543,21246,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您关注哪些近期连载的官方作品？,东方我乐多丛志中的其它内容,1923,0.0905111550409488,21246,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您关注哪些近期连载的官方作品？,东方外来韦编,3697,0.1740092252659324,21246,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您关注哪些近期连载的官方作品？,其它,10187,0.4794784900687188,21246,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是第几次参加人气投票活动？,6,224,0.0087149359996887,25703,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是第几次参加人气投票活动？,3,2450,0.0953196124965957,25703,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是第几次参加人气投票活动？,9,53,0.0020620161070692,25703,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是第几次参加人气投票活动？,1,17339,0.6745905147259075,25703,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是第几次参加人气投票活动？,5,547,0.0212815624635256,25703,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是第几次参加人气投票活动？,8,84,0.0032681009998832,25703,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是第几次参加人气投票活动？,10,220,0.0085593121425514,25703,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是第几次参加人气投票活动？,7,110,0.0042796560712757,25703,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是第几次参加人气投票活动？,4,1142,0.0444306112126989,25703,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是第几次参加人气投票活动？,2,3534,0.1374936777808038,25703,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是否只考虑参加本地或附近地区的同人展？,仅参加本地或附近地区的展会,4691,0.6879307816395366,6819,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是否只考虑参加本地或附近地区的同人展？,异地的展会也会去,2128,0.3120692183604634,6819,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您2022年内是否（作为游客/摊主）参加过东方主题的线下活动？,是,696,0.2907268170426065,2394,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您2022年内是否（作为游客/摊主）参加过东方主题的线下活动？,否,1698,0.7092731829573935,2394,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您玩过STG正作吗？,没玩过,1234,0.083820133134085,14722,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您玩过STG正作吗？,玩过,13488,0.9161798668659148,14722,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价30RMB以内,438,0.0377586206896551,11600,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价50RMB以内,1353,0.1166379310344827,11600,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价200RMB以上,1884,0.1624137931034482,11600,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价150RMB以内,1768,0.1524137931034482,11600,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价200RMB以内,2143,0.1847413793103448,11600,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价100RMB以内,4014,0.3460344827586207,11600,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您没有参加过展会的原因是？,想去的展会被取消,515,0.1152899037385269,4467,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您没有参加过展会的原因是？,没有时间,3098,0.6935303335571972,4467,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您没有参加过展会的原因是？,路费太贵,1332,0.2981867024848892,4467,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您没有参加过展会的原因是？,其它,744,0.1665547347212894,4467,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您没有参加过展会的原因是？,不知道线下展会的信息,1596,0.3572867696440564,4467,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您没有参加过展会的原因是？,生活环境原因（如封校）,2422,0.5421983434072084,4467,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,请问您是否知道“THBWiki”？,现在才知道它的存在,328,0.0533246626564786,6151,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,请问您是否知道“THBWiki”？,偶尔会使用,2163,0.3516501381889124,6151,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,请问您是否知道“THBWiki”？,仅仅知道存在但是没有访问过,243,0.0395057714192814,6151,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,请问您是否知道“THBWiki”？,一直在使用,3229,0.5249552918224679,6151,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,请问您是否知道“THBWiki”？,基本不使用,188,0.0305641359128596,6151,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,澳门,23,0.000916480714058,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,重庆,608,0.0242269684411858,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,天津,544,0.0216767612368504,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,山东,1443,0.0574992030602486,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,西藏,10,0.0003984698756773,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,香港,106,0.0042237806821804,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,台湾,77,0.0030682180427159,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,吉林,315,0.012551801083838,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,云南,266,0.0105992986930188,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,甘肃,117,0.0046620975454255,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,北京,1253,0.049928275422378,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,福建,1094,0.0435926043991074,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,内蒙古,217,0.0086467963021995,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,贵州,240,0.0095632770162575,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,青海,22,0.0008766337264902,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,湖南,862,0.0343481032833917,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,宁夏,41,0.0016337264902773,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,海南,160,0.0063755180108383,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,江西,746,0.0297258527255339,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,广西,897,0.0357427478482626,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,广东,3233,0.128825310806503,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,上海,1579,0.0629183933694612,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,河南,981,0.0390898948039528,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,安徽,881,0.0351051960471788,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,黑龙江,460,0.0183296142811603,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,湖北,1173,0.0467405164169588,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,四川,1181,0.0470592923175008,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,江苏,2040,0.0812878546381893,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,陕西,572,0.0227924768887472,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,浙江,1812,0.0722027414727446,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,辽宁,697,0.0277733503347146,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,新疆,150,0.0059770481351609,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,河北,976,0.0388906598661141,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的最主要所在地是哪个省级行政区？,山西,320,0.0127510360216767,25096,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是否了解旧五作？,有所了解,15118,0.7105324998825022,21277,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是否了解旧五作？,十分熟悉,1533,0.0720496310570099,21277,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您是否了解旧五作？,不了解,4626,0.2174178690604878,21277,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,是什么原因而没有购买？,价格过高,5744,0.3612578616352201,15900,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,是什么原因而没有购买？,缺少渠道,10067,0.6331446540880503,15900,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,是什么原因而没有购买？,不懂日语,6900,0.4339622641509434,15900,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,是什么原因而没有购买？,其它,2561,0.1610691823899371,15900,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,是什么原因而没有购买？,不感兴趣,1542,0.0969811320754717,15900,question-specific respondent_n,Multiple,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您更喜欢官方游戏中的哪一类？,FTG（黄昏作格斗类，包含刚欲异闻）,4198,0.1972837069411156,21279,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您更喜欢官方游戏中的哪一类？,都没兴趣,952,0.0447389444992715,21279,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您更喜欢官方游戏中的哪一类？,STG（弹幕射击类）,9140,0.4295314629446872,21279,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您更喜欢官方游戏中的哪一类？,都喜欢,6989,0.3284458856149255,21279,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的主要所在地位于哪个地区？,南美洲,4,0.0065573770491803,610,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的主要所在地位于哪个地区？,北美洲,160,0.2622950819672131,610,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的主要所在地位于哪个地区？,欧洲,103,0.1688524590163934,610,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的主要所在地位于哪个地区？,日本,132,0.2163934426229508,610,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的主要所在地位于哪个地区？,亚洲其他地区,139,0.2278688524590164,610,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的主要所在地位于哪个地区？,大洋洲,33,0.0540983606557377,610,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的主要所在地位于哪个地区？,非洲,7,0.0114754098360655,610,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
CN,10,overall,您现在的主要所在地位于哪个地区？,其他,32,0.0524590163934426,610,question-specific respondent_n,Single,国区第10回选填总体问卷；题目分母不同，不是角色支持率。
