round,source_category,source_id,source_name,source_rank,point,primary,secondary,comment,id,name,rank
20,character,77,九十九 八橋,136,272,35,,72,77,九十九 八橋,136
20,character,78,鬼人 正邪,35,3174,549,,626,78,鬼人 正邪,35
20,character,79,少名 針妙丸,89,962,108,,195,79,少名 針妙丸,89
20,character,80,堀川 雷鼓,95,787,93,,165,80,堀川 雷鼓,95
20,character,81,宇佐見 菫子,82,1116,124,,199,81,宇佐見 菫子,82
20,character,82,清蘭,107,599,45,,138,82,清蘭,107
20,character,83,鈴瑚,132,333,30,,80,83,鈴瑚,132
20,character,84,ドレミー・スイート,58,1602,165,,343,84,ドレミー・スイート,58
20,character,85,稀神 サグメ,44,2731,324,,520,85,稀神 サグメ,44
20,character,86,クラウンピース,60,1568,126,,300,86,クラウンピース,60
20,character,87,純狐,26,3716,440,,719,87,純狐,26
20,character,88,ヘカーティア・ラピスラズリ,38,3012,310,,644,88,ヘカーティア・ラピスラズリ,38
20,character,89,エタニティラルバ,122,451,40,,103,89,エタニティラルバ,122
20,character,90,坂田ネムノ,153,175,7,,54,90,坂田ネムノ,153
20,character,91,高麗野あうん,85,1075,73,,272,91,高麗野あうん,85
20,character,92,矢田寺成美,134,282,21,,67,92,矢田寺成美,134
20,character,93,爾子田里乃,129,383,20,,72,93,爾子田里乃,129
20,character,94,丁礼田舞,115,524,41,,112,94,丁礼田舞,115
20,character,95,摩多羅隠岐奈,45,2540,314,,572,95,摩多羅隠岐奈,45
20,character,96,依神女苑,68,1423,123,,302,96,依神女苑,68
20,character,97,依神紫苑,32,3372,443,,640,97,依神紫苑,32
20,character,98,戎 瓔花,139,235,16,,67,98,戎 瓔花,139
20,character,99,牛崎 潤美,152,178,20,,50,99,牛崎 潤美,152
20,character,100,庭渡 久侘歌,83,1089,105,,242,100,庭渡 久侘歌,83
20,character,101,吉弔 八千慧,70,1385,103,,294,101,吉弔 八千慧,70
20,character,102,杖刀偶 磨弓,109,585,48,,111,102,杖刀偶 磨弓,109
20,character,103,埴安神 袿姫,66,1458,148,,296,103,埴安神 袿姫,66
20,character,104,驪駒 早鬼,100,754,46,,176,104,驪駒 早鬼,100
20,character,105,オオカミ霊,190,33,0,,12,105,オオカミ霊,190
20,character,106,カワウソ霊,163,119,2,,39,106,カワウソ霊,163
20,character,107,オオワシ霊,190,33,1,,9,107,オオワシ霊,190
20,character,108,シンギョク,170,86,9,,29,108,シンギョク,170
20,character,109,ユウゲンマガン,165,115,9,,39,109,ユウゲンマガン,165
20,character,110,エリス,157,139,10,,30,110,エリス,157
20,character,111,サリエル,133,310,30,,66,111,サリエル,133
20,character,112,キクリ,184,49,1,,16,112,キクリ,184
20,character,113,コンガラ,155,161,16,,44,113,コンガラ,155
20,character,114,玄爺,166,110,5,,33,114,玄爺,166
20,character,115,里香,161,130,12,,34,115,里香,161
20,character,116,明羅,142,217,58,,64,116,明羅,142
20,character,117,魅魔,56,1667,146,,481,117,魅魔,56
20,character,118,エレン,150,188,17,,49,118,エレン,150
20,character,119,小兎姫,154,171,17,,48,119,小兎姫,154
20,character,120,カナ・アナベラル,130,358,27,,88,120,カナ・アナベラル,130
20,character,121,朝倉 理香子,168,96,2,,31,121,朝倉 理香子,168
20,character,122,北白河 ちゆり,145,203,13,,41,122,北白河 ちゆり,145
20,character,123,岡崎 夢美,94,802,84,,170,123,岡崎 夢美,94
20,character,124,オレンジ,173,78,6,,27,124,オレンジ,173
20,character,125,くるみ,146,194,19,,49,125,くるみ,146
20,character,126,エリー,144,204,21,,56,126,エリー,144
20,character,127,夢月,120,477,21,,114,127,夢月,120
20,character,128,幻月,102,715,54,,166,128,幻月,102
20,character,129,サラ,181,54,5,,14,129,サラ,181
20,character,130,ルイズ,169,87,7,,21,130,ルイズ,169
20,character,131,ユキ,156,140,10,,45,131,ユキ,156
20,character,132,マイ,147,193,11,,48,132,マイ,147
20,character,133,夢子,135,281,11,,81,133,夢子,135
20,character,134,神綺,67,1428,94,,355,134,神綺,67
20,character,135,蓬莱人形ジャケットイラストの娘,114,527,60,,126,135,蓬莱人形ジャケットイラストの娘,114
20,character,136,蓬莱人形レーベルイラストの娘,149,189,2,,49,136,蓬莱人形レーベルイラストの娘,149
20,character,137,宇佐見 蓮子,34,3220,356,,577,137,宇佐見 蓮子,34
20,character,138,マエリベリー・ハーン,48,2220,134,,439,138,マエリベリー・ハーン,48
20,character,139,稗田 阿求,39,3011,315,,822,139,稗田 阿求,39
20,character,140,森近 霖之助,77,1203,115,,313,140,森近 霖之助,77
20,character,141,サニーミルク,113,555,35,,139,141,サニーミルク,113
20,character,142,ルナチャイルド,103,705,60,,165,142,ルナチャイルド,103
20,character,143,スターサファイア,106,630,46,,152,143,スターサファイア,106
20,character,144,綿月 豊姫,119,497,59,,106,144,綿月 豊姫,119
20,character,145,綿月 依姫,96,786,80,,173,145,綿月 依姫,96
20,character,146,レイセン,131,340,25,,85,146,レイセン,131
20,character,147,茨木 華扇,46,2528,269,,482,147,茨木 華扇,46
20,character,148,影華扇（断善修悪の怪腕 - 茨木童子の腕）,139,235,8,,70,148,影華扇（断善修悪の怪腕 - 茨木童子の腕）,139
20,character,150,本居 小鈴,72,1311,110,,265,150,本居 小鈴,72
20,character,151,奥野田 美宵,88,1007,45,,265,151,奥野田 美宵,88
20,character,152,るーこと,164,117,12,,37,152,るーこと,164
20,character,153,ミミちゃん,175,75,2,,20,153,ミミちゃん,175
20,character,154,魂魄 妖忌,148,191,7,,54,154,魂魄 妖忌,148
20,character,155,レイラ・プリズムリバー,160,131,10,,37,155,レイラ・プリズムリバー,160
20,character,156,核熱造神ヒソウテンソク,172,83,6,,21,156,核熱造神ヒソウテンソク,172
20,character,157,命蓮,196,24,0,,4,157,命蓮,196
20,character,158,毘沙門天,211,10,0,,0,158,毘沙門天,211
20,character,159,嫦娥,176,65,5,,30,159,嫦娥,176
20,character,160,名無しの本読み妖怪,128,408,35,,103,160,名無しの本読み妖怪,128
20,character,161,ツチノコ,177,64,3,,23,161,ツチノコ,177
20,character,162,酒虫,206,14,1,,2,162,酒虫,206
20,character,163,月の都の門番,208,13,2,,5,163,月の都の門番,208
20,character,164,水江浦島子,199,20,2,,7,164,水江浦島子,199
20,character,165,岩笠,195,26,1,,9,165,岩笠,195
20,character,166,木花咲耶姫,202,19,2,,3,166,木花咲耶姫,202
20,character,167,仙台四郎（福の神）,209,12,0,,3,167,仙台四郎（福の神）,209
20,character,168,運松,210,11,1,,3,168,運松,210
20,character,169,座敷童,203,18,2,,5,169,座敷童,203
20,character,170,ホフゴブリン,192,32,3,,7,170,ホフゴブリン,192
20,character,171,万歳楽,197,23,3,,10,171,万歳楽,197
20,character,172,ヤマネ,211,10,1,,0,172,ヤマネ,211
20,character,173,ケセランパサラン,197,23,0,,7,173,ケセランパサラン,197
20,character,174,小鈴の両親,206,14,0,,7,174,小鈴の両親,206
20,character,175,煙々羅,215,8,0,,3,175,煙々羅,215
20,character,176,チュパカブラ,177,64,2,,16,176,チュパカブラ,177
20,character,177,沓頬,217,5,0,,1,177,沓頬,217
20,character,178,ウワバミ,211,10,0,,3,178,ウワバミ,211
20,character,179,易者,121,464,37,,144,179,易者,121
20,character,180,抗鬱薬おじさん,151,185,9,,41,180,抗鬱薬おじさん,151
20,character,181,なめえもん,179,60,3,,26,181,なめえもん,179
20,character,182,塩屋敷の旦那,216,6,0,,2,182,塩屋敷の旦那,216
20,character,183,妖精（メイド妖精・ひまわり妖精 他）,171,85,4,,22,183,妖精（メイド妖精・ひまわり妖精 他）,171
20,character,184,幽霊（怨霊、神霊、化け化け含む）,199,20,1,,7,184,幽霊（怨霊、神霊、化け化け含む）,199
20,character,185,毛玉,159,135,3,,34,185,毛玉,159
20,character,186,UFO（赤・青・緑、その他）,167,101,5,,31,186,UFO（赤・青・緑、その他）,167
20,character,187,兎（玉兎、永遠亭の妖怪兎 他）,183,50,1,,16,187,兎（玉兎、永遠亭の妖怪兎 他）,183
20,character,188,狸（化け狸、野鉄砲他）,214,9,1,,1,188,狸（化け狸、野鉄砲他）,214
20,character,189,狐（妖怪狐、狐の子他）,185,46,2,,15,189,狐（妖怪狐、狐の子他）,185
20,character,190,カラス（地獄鴉、紫・文の使い魔 他）,173,78,2,,14,190,カラス（地獄鴉、紫・文の使い魔 他）,173
20,character,191,河童（山童含む）,186,40,1,,7,191,河童（山童含む）,186
20,character,192,天狗（香霖堂の天狗、大天狗 他）,187,38,1,,6,192,天狗（香霖堂の天狗、大天狗 他）,187
20,character,193,龍（子龍、邪龍 他）,189,34,0,,15,193,龍（子龍、邪龍 他）,189
20,character,194,里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,194,27,0,,9,194,里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,194
20,character,195,アリスの人形（上海、蓬莱、大江戸 他）,117,508,9,,130,195,アリスの人形（上海、蓬莱、大江戸 他）,117
20,character,196,華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,188,35,1,,7,196,華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,188
20,character,197,神降ろしの神霊（天照、伊豆能売 他）,193,28,1,,3,197,神降ろしの神霊（天照、伊豆能売 他）,193
20,character,198,都市伝説の怪異（お菊さん、八尺さま 他）,203,18,0,,5,198,都市伝説の怪異（お菊さん、八尺さま 他）,203
20,character,199,旧作名無し中ボス,182,51,4,,20,199,旧作名無し中ボス,182
20,character,200,豪徳寺 ミケ,124,426,20,,101,200,豪徳寺 ミケ,124
20,character,201,山城 たかね,137,264,37,,59,201,山城 たかね,137
20,character,202,駒草 山如,141,227,11,,68,202,駒草 山如,141
20,character,203,玉造 魅須丸,143,206,11,,61,203,玉造 魅須丸,143
20,character,204,菅牧 典,61,1553,113,,371,204,菅牧 典,61
20,character,205,飯綱丸 龍,55,1680,166,,410,205,飯綱丸 龍,55
20,character,206,天弓 千亦,59,1590,144,,388,206,天弓 千亦,59
20,character,207,姫虫 百々世,98,779,63,,181,207,姫虫 百々世,98
20,character,208,饕餮 尤魔,42,2803,259,,608,208,饕餮 尤魔,42
20,character,209,宮出口瑞霊,118,507,38,,164,209,宮出口瑞霊,118
20,character,210,ライカ,199,20,2,,11,210,ライカ,199
20,character,211,鯢呑亭の店主,205,15,0,,6,211,鯢呑亭の店主,205
20,character,212,鯢呑亭の常連,180,58,1,,25,212,鯢呑亭の常連,180
20,character,213,孫 美天,110,582,18,,150,213,孫 美天,110
20,character,214,三頭 慧ノ子,111,570,14,,146,214,三頭 慧ノ子,111
20,character,215,天火人 ちやり,97,784,40,,217,215,天火人 ちやり,97
20,character,216,豫母都 日狭美,81,1131,78,,218,216,豫母都 日狭美,81
20,character,217,日白 残無,87,1013,95,,161,217,日白 残無,87
20,character,218,C62サークルカットの娘,126,420,65,,129,218,C62サークルカットの娘,126
20,music,1,赤より紅い夢,43,1744,232,,168,1,赤より紅い夢,43
20,music,2,ほおずきみたいに紅い魂,69,1205,117,,121,2,ほおずきみたいに紅い魂,69
20,music,3,妖魔夜行,34,2478,324,,297,3,妖魔夜行,34
20,music,4,ルーネイトエルフ,90,889,77,,90,4,ルーネイトエルフ,90
20,music,5,おてんば恋娘,11,5164,661,,743,5,おてんば恋娘,11
20,music,6,上海紅茶館　～ Chinese Tea,7,6631,983,,721,6,上海紅茶館　～ Chinese Tea,7
20,music,7,明治十七年の上海アリス,23,3241,353,,366,7,明治十七年の上海アリス,23
20,music,8,ヴワル魔法図書館,93,877,69,,76,8,ヴワル魔法図書館,93
20,music,9,ラクトガール　～ 少女密室,39,2058,197,,207,9,ラクトガール　～ 少女密室,39
20,music,10,メイドと血の懐中時計,30,2746,277,,279,10,メイドと血の懐中時計,30
20,music,11,月時計　～ ルナ・ダイアル,13,4882,550,,531,11,月時計　～ ルナ・ダイアル,13
20,music,12,ツェペシュの幼き末裔,103,737,45,,69,12,ツェペシュの幼き末裔,103
20,music,13,亡き王女の為のセプテット,2,12141,2088,,1520,13,亡き王女の為のセプテット,2
20,music,14,魔法少女達の百年祭,26,3010,275,,335,14,魔法少女達の百年祭,26
20,music,15,U.N.オーエンは彼女なのか？,1,17484,4360,,2657,15,U.N.オーエンは彼女なのか？,1
20,music,16,紅より儚い永遠,168,397,26,,29,16,紅より儚い永遠,168
20,music,17,紅楼　～ Eastern Dream...,29,2839,315,,397,17,紅楼　～ Eastern Dream...,29
20,music,18,妖々夢　～ Snow or Cherry Petal,112,676,52,,61,18,妖々夢　～ Snow or Cherry Petal,112
20,music,19,無何有の郷　～ Deep Mountain,111,684,53,,106,19,無何有の郷　～ Deep Mountain,111
20,music,20,クリスタライズシルバー,151,461,37,,69,20,クリスタライズシルバー,151
20,music,21,遠野幻想物語,58,1362,151,,151,21,遠野幻想物語,58
20,music,22,ティアオイエツォン(withered leaf),175,359,30,,43,22,ティアオイエツォン(withered leaf),175
20,music,23,ブクレシュティの人形師,95,803,65,,68,23,ブクレシュティの人形師,95
20,music,25,天空の花の都,75,1125,130,,131,25,天空の花の都,75
20,music,26,幽霊楽団　～ Phantom Ensemble,18,4361,451,,552,26,幽霊楽団　～ Phantom Ensemble,18
20,music,27,東方妖々夢　～ Ancient Temple,54,1445,141,,128,27,東方妖々夢　～ Ancient Temple,54
20,music,28,広有射怪鳥事　～ Till When?,33,2581,357,,288,28,広有射怪鳥事　～ Till When?,33
20,music,29,アルティメットトゥルース,126,599,46,,71,29,アルティメットトゥルース,126
20,music,30,幽雅に咲かせ、墨染の桜　～ Border of Life,10,5782,653,,623,30,幽雅に咲かせ、墨染の桜　～ Border of Life,10
20,music,31,ボーダーオブライフ,41,1849,134,,257,31,ボーダーオブライフ,41
20,music,32,妖々跋扈,203,266,19,,27,32,妖々跋扈,203
20,music,33,少女幻葬　～ Necro-Fantasy,79,1094,114,,90,33,少女幻葬　～ Necro-Fantasy,79
20,music,34,妖々跋扈　～ Who done it!,142,505,40,,53,34,妖々跋扈　～ Who done it!,142
20,music,35,ネクロファンタジア,9,5964,566,,695,35,ネクロファンタジア,9
20,music,36,春風の夢,343,76,6,,5,36,春風の夢,343
20,music,37,さくらさくら　～ Japanize Dream...,83,997,56,,115,37,さくらさくら　～ Japanize Dream...,83
20,music,38,永夜抄　～ Eastern Night.,167,398,38,,43,38,永夜抄　～ Eastern Night.,167
20,music,39,幻視の夜　～ Ghostly Eyes,204,264,22,,29,39,幻視の夜　～ Ghostly Eyes,204
20,music,40,蠢々秋月　～ Mooned Insect,159,426,48,,55,40,蠢々秋月　～ Mooned Insect,159
20,music,41,夜雀の歌声　～ Night Bird,162,417,37,,44,41,夜雀の歌声　～ Night Bird,162
20,music,42,もう歌しか聞こえない,78,1100,84,,125,42,もう歌しか聞こえない,78
20,music,43,懐かしき東方の血　～ Old World,81,1044,91,,108,43,懐かしき東方の血　～ Old World,81
20,music,44,プレインエイジア,87,944,68,,92,44,プレインエイジア,87
20,music,45,永夜の報い　～ Imperishable Night,98,795,65,,98,45,永夜の報い　～ Imperishable Night,98
20,music,48,シンデレラケージ　～ Kagome-Kagome,85,978,63,,109,48,シンデレラケージ　～ Kagome-Kagome,85
20,music,49,狂気の瞳　～ Invisible Full Moon,28,2925,211,,339,49,狂気の瞳　～ Invisible Full Moon,28
20,music,50,ヴォヤージュ1969,63,1291,118,,107,50,ヴォヤージュ1969,63
20,music,51,千年幻想郷　～ History of the Moon,19,4324,426,,531,51,千年幻想郷　～ History of the Moon,19
20,music,52,竹取飛翔　～ Lunatic Princess,17,4379,368,,542,52,竹取飛翔　～ Lunatic Princess,17
20,music,53,ヴォヤージュ1970,130,572,41,,64,53,ヴォヤージュ1970,130
20,music,54,エクステンドアッシュ　～ 蓬莱人,84,992,71,,113,54,エクステンドアッシュ　～ 蓬莱人,84
20,music,55,月まで届け、不死の煙,4,8841,1271,,1095,55,月まで届け、不死の煙,4
20,music,56,月見草,334,80,3,,6,56,月見草,334
20,music,58,東方妖怪小町,117,646,41,,101,58,東方妖怪小町,117
20,music,59,萃夢想,160,425,30,,40,59,萃夢想,160
20,music,60,東方妖恋談,216,230,8,,28,60,東方妖恋談,216
20,music,63,魔女達の舞踏会,124,614,36,,80,63,魔女達の舞踏会,124
20,music,67,人形裁判,35,2288,174,,261,67,人形裁判,35
20,music,74,Demystify Feast,106,728,76,,105,74,Demystify Feast,106
20,music,76,御伽の国の鬼が島　～ Missing Power,146,478,34,,55,76,御伽の国の鬼が島　～ Missing Power,146
20,music,77,夏明き,468,23,1,,3,77,夏明き,468
20,music,78,東方萃夢想,173,372,29,,45,78,東方萃夢想,173
20,music,79,魔所,450,28,2,,3,79,魔所,450
20,music,80,月輪,352,70,6,,7,80,月輪,352
20,music,81,遍参,527,11,1,,1,81,遍参,527
20,music,82,裏心,557,6,0,,1,82,裏心,557
20,music,83,Intermezzo,557,6,0,,0,83,Intermezzo,557
20,music,84,あゆのかぜ,481,20,0,,4,84,あゆのかぜ,481
20,music,85,森閑,557,6,0,,0,85,森閑,557
20,music,86,仰空,391,51,3,,11,86,仰空,391
20,music,87,幽境,539,9,0,,1,87,幽境,539
20,music,88,珍客,514,13,0,,3,88,珍客,514
20,music,89,紅夜,501,16,1,,1,89,紅夜,501
20,music,90,戦迅,496,17,0,,2,90,戦迅,496
20,music,91,禍機,539,9,0,,2,91,禍機,539
20,music,92,砕月,14,4607,468,,545,92,砕月,14
20,music,94,春色小径　～ Colorful Path,134,555,47,,84,94,春色小径　～ Colorful Path,134
20,music,95,オリエンタルダークフライト,143,498,45,,83,95,オリエンタルダークフライト,143
20,music,96,フラワリングナイト,21,3399,273,,490,96,フラワリングナイト,21
20,music,102,お宇佐さまの素い幡,235,194,13,,20,102,お宇佐さまの素い幡,235
20,music,104,ポイズンボディ　～ Forsaken Doll,227,212,25,,30,104,ポイズンボディ　～ Forsaken Doll,227
20,music,105,今昔幻想郷　～ Flower Land,107,716,66,,84,105,今昔幻想郷　～ Flower Land,107
20,music,106,彼岸帰航　～ Riverside View,123,617,54,,72,106,彼岸帰航　～ Riverside View,123
20,music,107,六十年目の東方裁判　～ Fate of Sixty Years,36,2209,232,,210,107,六十年目の東方裁判　～ Fate of Sixty Years,36
20,music,108,花の映る塚,391,51,4,,2,108,花の映る塚,391
20,music,109,此岸の塚,489,19,0,,5,109,此岸の塚,489
20,music,110,花は幻想のままに,190,303,25,,31,110,花は幻想のままに,190
20,music,111,魂の花　～ Another Dream...,395,49,4,,6,111,魂の花　～ Another Dream...,395
20,music,112,天狗の手帖　～ Mysterious Note,358,67,7,,5,112,天狗の手帖　～ Mysterious Note,358
20,music,113,風の循環　～ Wind Tour,352,70,4,,6,113,風の循環　～ Wind Tour,352
20,music,114,天狗が見ている　～ Black Eyes,371,62,1,,10,114,天狗が見ている　～ Black Eyes,371
20,music,115,東の国の眠らない夜,100,788,71,,98,115,東の国の眠らない夜,100
20,music,116,レトロスペクティブ京都,135,552,32,,70,116,レトロスペクティブ京都,135
20,music,117,風神少女,37,2071,203,,234,117,風神少女,37
20,music,118,封印されし神々,239,187,9,,28,118,封印されし神々,239
20,music,119,人恋し神様　～ Romantic Fall,186,313,28,,43,119,人恋し神様　～ Romantic Fall,186
20,music,120,稲田姫様に叱られるから,74,1127,78,,141,120,稲田姫様に叱られるから,74
20,music,121,厄神様の通り道　～ Dark Road,64,1284,124,,143,121,厄神様の通り道　～ Dark Road,64
20,music,122,運命のダークサイド,71,1172,90,,123,122,運命のダークサイド,71
20,music,123,神々が恋した幻想郷,6,8362,936,,1197,123,神々が恋した幻想郷,6
20,music,124,芥川龍之介の河童　～ Candid Friend,51,1498,129,,185,124,芥川龍之介の河童　～ Candid Friend,51
20,music,125,フォールオブフォール　～ 秋めく滝,38,2066,241,,247,125,フォールオブフォール　～ 秋めく滝,38
20,music,126,妖怪の山　～ Mysterious Mountain,46,1597,165,,171,126,妖怪の山　～ Mysterious Mountain,46
20,music,127,少女が見た日本の原風景,55,1443,111,,176,127,少女が見た日本の原風景,55
20,music,128,信仰は儚き人間の為に,25,3019,310,,346,128,信仰は儚き人間の為に,25
20,music,129,御柱の墓場　～ Grave of Being,211,238,16,,42,129,御柱の墓場　～ Grave of Being,211
20,music,130,神さびた古戦場　～ Suwa Foughten Field,68,1219,99,,169,130,神さびた古戦場　～ Suwa Foughten Field,68
20,music,131,明日ハレの日、ケの昨日,45,1662,159,,209,131,明日ハレの日、ケの昨日,45
20,music,132,ネイティブフェイス,15,4541,517,,677,132,ネイティブフェイス,15
20,music,133,麓の神社,383,56,0,,10,133,麓の神社,383
20,music,134,神は恵みの雨を降らす　～ Sylphid Dream,301,103,5,,13,134,神は恵みの雨を降らす　～ Sylphid Dream,301
20,music,135,プレイヤーズスコア,287,112,7,,16,135,プレイヤーズスコア,287
20,music,136,緋想天,152,459,43,,45,136,緋想天,152
20,music,137,日常坐臥,496,17,1,,2,137,日常坐臥,496
20,music,138,地の色は黄色,169,396,22,,53,138,地の色は黄色,169
20,music,139,甲論乙駁,329,82,5,,16,139,甲論乙駁,329
20,music,140,風光明媚,531,10,0,,1,140,風光明媚,531
20,music,141,香る樹葉花,311,94,4,,8,141,香る樹葉花,311
20,music,142,踊る水飛沫,289,110,2,,13,142,踊る水飛沫,289
20,music,143,以魚駆蠅,514,13,1,,0,143,以魚駆蠅,514
20,music,144,放縦不羈,506,14,1,,2,144,放縦不羈,506
20,music,145,嘲りの遊戯,432,33,3,,4,145,嘲りの遊戯,432
20,music,146,冷吟閑酔,236,192,4,,26,146,冷吟閑酔,236
20,music,147,雲外蒼天,395,49,2,,6,147,雲外蒼天,395
20,music,148,黒い海に紅く　～ Legendary Fish,188,304,37,,38,148,黒い海に紅く　～ Legendary Fish,188
20,music,149,天衣無縫,138,536,33,,74,149,天衣無縫,138
20,music,150,有頂天変　～ Wonderful Heaven,56,1437,161,,140,150,有頂天変　～ Wonderful Heaven,56
20,music,151,幼心地の有頂天,161,418,25,,44,151,幼心地の有頂天,161
20,music,152,暮色蒼然,367,64,2,,13,152,暮色蒼然,367
20,music,153,東方緋想天,99,791,79,,96,153,東方緋想天,99
20,music,155,星の器　～ Casket of Star,133,560,31,,69,155,星の器　～ Casket of Star,133
20,music,162,夜が降りてくる,97,799,36,,85,162,夜が降りてくる,97
20,music,167,地霊達の起床,293,107,7,,21,167,地霊達の起床,293
20,music,168,暗闇の風穴,226,213,10,,26,168,暗闇の風穴,226
20,music,169,封じられた妖怪　～ Lost Place,265,139,8,,15,169,封じられた妖怪　～ Lost Place,265
20,music,170,渡る者の途絶えた橋,187,309,22,,37,170,渡る者の途絶えた橋,187
20,music,171,緑眼のジェラシー,76,1109,148,,137,171,緑眼のジェラシー,76
20,music,172,旧地獄街道を行く,120,637,34,,69,172,旧地獄街道を行く,120
20,music,173,華のさかづき大江山,156,444,44,,62,173,華のさかづき大江山,156
20,music,174,ハートフェルトファンシー,145,486,41,,50,174,ハートフェルトファンシー,145
20,music,175,少女さとり　～ 3rd eye,16,4439,479,,562,175,少女さとり　～ 3rd eye,16
20,music,176,廃獄ララバイ,49,1544,139,,184,176,廃獄ララバイ,49
20,music,177,死体旅行　～ Be of good cheer!,110,690,51,,82,177,死体旅行　～ Be of good cheer!,110
20,music,178,業火マントル,240,186,3,,27,178,業火マントル,240
20,music,179,霊知の太陽信仰　～ Nuclear Fusion,40,2032,213,,246,179,霊知の太陽信仰　～ Nuclear Fusion,40
20,music,180,ラストリモート,27,3006,305,,322,180,ラストリモート,27
20,music,181,ハルトマンの妖怪少女,3,9811,1579,,1341,181,ハルトマンの妖怪少女,3
20,music,182,地霊達の帰宅,395,49,6,,1,182,地霊達の帰宅,395
20,music,183,エネルギー黎明 ～ Future Dream...,402,47,2,,8,183,エネルギー黎明 ～ Future Dream...,402
20,music,185,青空の影,389,53,6,,3,185,青空の影,389
20,music,186,春の湊に,65,1273,100,,154,186,春の湊に,65
20,music,187,小さな小さな賢将,188,304,21,,42,187,小さな小さな賢将,188
20,music,188,閉ざせし雲の通い路,364,65,4,,9,188,閉ざせし雲の通い路,364
20,music,189,万年置き傘にご注意を,91,880,95,,115,189,万年置き傘にご注意を,91
20,music,190,スカイルーイン,313,92,6,,13,190,スカイルーイン,313
20,music,191,時代親父とハイカラ少女,258,150,13,,17,191,時代親父とハイカラ少女,258
20,music,192,幽霊客船の時空を越えた旅,108,715,64,,90,192,幽霊客船の時空を越えた旅,108
20,music,193,キャプテン・ムラサ,154,449,42,,64,193,キャプテン・ムラサ,154
20,music,194,魔界地方都市エソテリア,195,294,19,,45,194,魔界地方都市エソテリア,195
20,music,195,虎柄の毘沙門天,192,301,25,,43,195,虎柄の毘沙門天,192
20,music,196,法界の火,171,383,16,,54,196,法界の火,171
20,music,197,感情の摩天楼　～ Cosmic Mind,24,3122,332,,368,197,感情の摩天楼　～ Cosmic Mind,24
20,music,198,夜空のユーフォーロマンス,141,509,47,,66,198,夜空のユーフォーロマンス,141
20,music,199,平安のエイリアン,59,1359,108,,184,199,平安のエイリアン,59
20,music,200,妖怪寺,557,6,0,,1,200,妖怪寺,557
20,music,201,空の帰り道　～ Sky Dream,316,89,3,,19,201,空の帰り道　～ Sky Dream,316
20,music,203,君はあの影を見たか,268,135,11,,18,203,君はあの影を見たか,268
20,music,205,伝説の巨神,520,12,0,,0,205,伝説の巨神,520
20,music,206,ぼくらの非想天則,216,230,16,,36,206,ぼくらの非想天則,216
20,music,207,人形のある風景,450,28,1,,8,207,人形のある風景,450
20,music,208,悠久の蒸気機関,218,228,18,,25,208,悠久の蒸気機関,218
20,music,216,the Grimoire of Alice,131,570,44,,77,216,the Grimoire of Alice,131
20,music,220,空に浮かぶ物体X,468,23,3,,1,220,空に浮かぶ物体X,468
20,music,221,巨大な影と小さな結末,496,17,0,,0,221,巨大な影と小さな結末,496
20,music,222,ニュースハウンド,468,23,1,,5,222,ニュースハウンド,468
20,music,223,あなたの町の怪事件,303,100,6,,14,223,あなたの町の怪事件,303
20,music,224,妖怪モダンコロニー,339,77,2,,14,224,妖怪モダンコロニー,339
20,music,225,ネメシスの要塞,432,33,1,,5,225,ネメシスの要塞,432
20,music,226,無間の鐘　～ Infinite Nightmare,125,608,57,,73,226,無間の鐘　～ Infinite Nightmare,125
20,music,228,春の氷精,375,60,1,,8,228,春の氷精,375
20,music,229,可愛い大戦争のリフレーン,299,104,9,,11,229,可愛い大戦争のリフレーン,299
20,music,230,いたずらに命をかけて,280,122,3,,8,230,いたずらに命をかけて,280
20,music,231,年中夢中の好奇心,295,105,2,,16,231,年中夢中の好奇心,295
20,music,232,真夜中のフェアリーダンス,192,301,16,,36,232,真夜中のフェアリーダンス,192
20,music,233,妖精大戦争　～ Fairy Wars,221,223,12,,24,233,妖精大戦争　～ Fairy Wars,221
20,music,234,ルーズレイン,282,121,15,,12,234,ルーズレイン,282
20,music,235,メイガスナイト,50,1503,143,,213,235,メイガスナイト,50
20,music,236,春の氷精　- 静 -,502,15,0,,2,236,春の氷精　- 静 -,502
20,music,238,欲深き霊魂,407,45,3,,5,238,欲深き霊魂,407
20,music,239,死霊の夜桜,119,640,70,,68,239,死霊の夜桜,119
20,music,240,ゴーストリード,358,67,2,,8,240,ゴーストリード,358
20,music,241,妖怪寺へようこそ,395,49,3,,7,241,妖怪寺へようこそ,395
20,music,242,門前の妖怪小娘,405,46,5,,6,242,門前の妖怪小娘,405
20,music,243,素敵な墓場で暮しましょ,223,220,7,,37,243,素敵な墓場で暮しましょ,223
20,music,244,リジッドパラダイス,222,221,15,,34,244,リジッドパラダイス,222
20,music,245,デザイアドライブ,31,2724,318,,344,245,デザイアドライブ,31
20,music,246,古きユアンシェン,95,803,75,,95,246,古きユアンシェン,95
20,music,247,夢殿大祀廟,174,360,43,,49,247,夢殿大祀廟,174
20,music,248,大神神話伝,144,496,60,,64,248,大神神話伝,144
