round,source_category,source_id,source_name,source_rank,position,count,id,name,rate
20,music,268,心綺楼囃子,265,1,106,268,心綺楼囃子,0.803030303030303
20,music,268,心綺楼囃子,265,2,22,275,心綺楼祭囃子,0.16666666666666666
20,music,268,心綺楼囃子,265,3,4,387,心綺楼演舞,0.030303030303030304
20,music,280,秘境のマーメイド,246,1,144,280,秘境のマーメイド,0.9230769230769231
20,music,280,秘境のマーメイド,246,2,12,297,秘境のマーメイド,0.07692307692307693
20,music,281,運河を行き交う人妖,373,1,54,281,運河を行き交う人妖,0.9310344827586207
20,music,281,運河を行き交う人妖,373,2,4,587,運河を行き交う人妖,0.06896551724137931
20,music,286,幻想浄瑠璃,109,1,605,286,幻想浄瑠璃,0.9603174603174603
20,music,286,幻想浄瑠璃,109,2,25,301,幻想浄瑠璃,0.03968253968253968
20,music,287,空中に沈む輝針城,177,1,298,287,空中に沈む輝針城,0.9197530864197531
20,music,287,空中に沈む輝針城,177,2,26,674,空中に沈む輝針城,0.08024691358024691
20,music,288,リバースイデオロギー,66,1,974,288,リバースイデオロギー,0.8727598566308243
20,music,288,リバースイデオロギー,66,2,107,299,リバースイデオロギー,0.09587813620071685
20,music,288,リバースイデオロギー,66,3,35,681,リバースイデオロギー,0.03136200716845878
20,music,290,輝く針の小人族　～ Little Princess,32,1,2239,290,輝く針の小人族　～ Little Princess,0.9463229078613694
20,music,290,輝く針の小人族　～ Little Princess,32,2,68,316,輝く針の小人族　～ Little Princess,0.028740490278951817
20,music,290,輝く針の小人族　～ Little Princess,32,3,59,401,輝く針の小人族　～ Little Princess,0.024936601859678782
20,music,304,永遠の三日天下,165,1,348,304,永遠の三日天下,0.9482288828337875
20,music,304,永遠の三日天下,165,2,19,678,永遠の三日天下,0.051771117166212535
20,music,325,外界フォークロア,424,1,18,325,外界フォークロア,0.5454545454545454
20,music,325,外界フォークロア,424,2,3,357,境界フォークロア,0.09090909090909091
20,music,325,外界フォークロア,424,3,12,391,夢世界フォークロア,0.36363636363636365
20,music,328,オカルトアラカルト,421,1,23,328,オカルトアラカルト,0.6388888888888888
20,music,328,オカルトアラカルト,421,2,8,356,オカルトアトラクト,0.2222222222222222
20,music,328,オカルトアラカルト,421,3,5,397,オカルトアトラクト,0.1388888888888889
20,music,331,対蹠地の鐘,531,1,6,331,対蹠地の鐘,0.6
20,music,331,対蹠地の鐘,531,2,1,355,億万劫の鐘,0.1
20,music,331,対蹠地の鐘,531,3,3,399,億万劫の鐘,0.3
20,music,332,竹林インフレイム,358,1,37,332,竹林インフレイム,0.5692307692307692
20,music,332,竹林インフレイム,358,2,15,354,ネオ竹林インフレイム,0.23076923076923078
20,music,332,竹林インフレイム,358,3,13,398,ネオ竹林インフレイム,0.2
20,music,333,華狭間のバトルフィールド,201,1,205,333,華狭間のバトルフィールド,0.8367346938775511
20,music,333,華狭間のバトルフィールド,201,2,40,402,華狭間のバトルフィールド,0.16326530612244897
20,music,334,ラストオカルティズム　～ 現し世の秘術師,116,1,517,334,ラストオカルティズム　～ 現し世の秘術師,0.8762711864406779
20,music,334,ラストオカルティズム　～ 現し世の秘術師,116,2,73,403,ラストオカルティズム　～ 現し世の秘術師,0.12372881355932204
20,music,336,忘れがたき、よすがの緑,236,1,147,336,忘れがたき、よすがの緑,0.8212290502793296
20,music,336,忘れがたき、よすがの緑,236,2,32,805,忘れがたき、よすがの緑,0.1787709497206704
20,music,337,兎は舞い降りた,147,1,384,337,兎は舞い降りた,0.8629213483146068
20,music,337,兎は舞い降りた,147,2,61,588,兎は舞い降りた,0.13707865168539327
20,music,339,九月のパンプキン,202,1,236,339,九月のパンプキン,0.932806324110672
20,music,339,九月のパンプキン,202,2,17,671,九月のパンプキン,0.06719367588932806
20,music,341,永遠の春夢,92,1,753,341,永遠の春夢,0.9239263803680982
20,music,341,永遠の春夢,92,2,48,405,永遠の春夢,0.05889570552147239
20,music,341,永遠の春夢,92,3,14,431,永遠の春夢,0.01717791411042945
20,music,342,凍り付いた永遠の都,129,1,477,342,凍り付いた永遠の都,0.8983050847457628
20,music,342,凍り付いた永遠の都,129,2,54,669,凍り付いた永遠の都,0.1016949152542373
20,music,346,故郷の星が映る海,61,1,1146,346,故郷の星が映る海,0.9393442622950819
20,music,346,故郷の星が映る海,61,2,74,676,故郷の星が映る海,0.060655737704918035
20,music,347,ピュアヒューリーズ　～ 心の在処,12,1,4113,347,ピュアヒューリーズ　～ 心の在処,0.9554006968641114
20,music,347,ピュアヒューリーズ　～ 心の在処,12,2,192,677,ピュアヒューリーズ　～ 心の在処,0.0445993031358885
20,music,349,パンデモニックプラネット,60,1,1145,349,パンデモニックプラネット,0.936988543371522
20,music,349,パンデモニックプラネット,60,2,77,684,パンデモニックプラネット,0.0630114566284779
20,music,366,一対の神獣,254,1,133,366,一対の神獣,0.910958904109589
20,music,366,一対の神獣,254,2,13,803,一対の神獣,0.08904109589041095
20,music,367,幻想のホワイトトラベラー,136,1,445,367,幻想のホワイトトラベラー,0.8864541832669323
20,music,367,幻想のホワイトトラベラー,136,2,57,777,幻想のホワイトトラベラー,0.11354581673306773
20,music,369,禁断の扉の向こうは、この世かあの世か,252,1,103,369,禁断の扉の向こうは、この世かあの世か,0.6560509554140127
20,music,369,禁断の扉の向こうは、この世かあの世か,252,2,54,820,禁断の扉の向こうは、この世かあの世か,0.34394904458598724
20,music,370,クレイジーバックダンサーズ,80,1,851,370,クレイジーバックダンサーズ,0.8326810176125244
20,music,370,クレイジーバックダンサーズ,80,2,171,823,クレイジーバックダンサーズ,0.16731898238747553
20,music,372,秘匿されたフォーシーズンズ,53,1,999,372,秘匿されたフォーシーズンズ,0.7637614678899083
20,music,372,秘匿されたフォーシーズンズ,53,2,17,432,秘匿されたフォーシーズンズ,0.012996941896024464
20,music,372,秘匿されたフォーシーズンズ,53,3,292,827,秘匿されたフォーシーズンズ,0.22324159021406728
20,music,373,もうドアには入れない,295,1,90,373,もうドアには入れない,0.9
20,music,373,もうドアには入れない,295,2,10,816,もうドアには入れない,0.1
20,music,374,秘神マターラ　～ Hidden Star in All Seasons.,47,1,1332,374,秘神マターラ　～ Hidden Star in All Seasons.,0.9301675977653632
20,music,374,秘神マターラ　～ Hidden Star in All Seasons.,47,2,100,817,秘神マターラ,0.06983240223463687
20,music,395,憑坐は夢と現の間に　～ Necro-Fantasia,137,1,266,395,憑坐は夢と現の間に　～ Necro-Fantasia,0.5362903225806451
20,music,395,憑坐は夢と現の間に　～ Necro-Fantasia,137,2,230,824,憑坐は夢と現の間に　〜 Necro-Fantasia,0.4637096774193548
20,music,396,今宵は飄逸なエゴイスト(Live ver)　～ Egoistic Flowers.,22,1,2690,396,今宵は飄逸なエゴイスト(Live ver)　～ Egoistic Flowers.,0.9275862068965517
20,music,396,今宵は飄逸なエゴイスト(Live ver)　～ Egoistic Flowers.,22,2,210,766,今宵は飄逸なエゴイスト　～ Egoistic Flowers.,0.07241379310344828
20,music,427,ルナティックドリーマー,299,1,97,427,ルナティックドリーマー,0.9603960396039604
20,music,427,ルナティックドリーマー,299,2,4,785,ルナティックドリーマー,0.039603960396039604
20,music,429,バー・オールドアダム,250,1,49,429,バー・オールドアダム,0.3081761006289308
20,music,429,バー・オールドアダム,250,2,110,679,バー・オールドアダム,0.6918238993710691
20,music,430,燕石博物誌が連れてきた闇,386,1,20,430,燕石博物誌が連れてきた闇,0.37735849056603776
20,music,430,燕石博物誌が連れてきた闇,386,2,33,680,燕石博物誌が連れてきた闇,0.6226415094339622
20,music,434,地蔵だけが知る哀嘆,232,1,122,434,地蔵だけが知る哀嘆,0.6630434782608695
20,music,434,地蔵だけが知る哀嘆,232,2,62,826,地蔵だけが知る哀嘆,0.33695652173913043
20,music,438,不朽の曼珠沙華,425,1,30,438,不朽の曼珠沙華,0.9090909090909091
20,music,438,不朽の曼珠沙華,425,2,3,758,不朽の曼殊沙華,0.09090909090909091
20,music,439,セラフィックチキン,198,1,201,439,セラフィックチキン,0.7528089887640449
20,music,439,セラフィックチキン,198,2,66,769,セラフィックチキン,0.24719101123595505
20,music,441,トータスドラゴン　〜幸運と不運,209,1,171,441,トータスドラゴン　〜幸運と不運,0.7467248908296943
20,music,441,トータスドラゴン　〜幸運と不運,209,2,58,809,トータスドラゴン　～ 幸運と不運,0.25327510917030566
20,music,447,聖徳太子のペガサス　〜Dark Pegasus,150,1,361,447,聖徳太子のペガサス　〜Dark Pegasus,0.8454332552693209
20,music,447,聖徳太子のペガサス　〜Dark Pegasus,150,2,66,810,聖徳太子のペガサス〜Dark Pegasus,0.15456674473067916
20,music,451,永遠の巫女,113,1,227,451,永遠の巫女,0.3847457627118644
20,music,451,永遠の巫女,113,2,363,600,永遠の巫女,0.6152542372881356
20,music,454,東方怪奇談,343,1,23,454,東方怪奇談,0.3333333333333333
20,music,454,東方怪奇談,343,2,46,593,東方怪奇談,0.6666666666666666
20,music,572,フェアリー冒険譚,478,1,9,572,フェアリー冒険譚,0.45
20,music,572,フェアリー冒険譚,478,2,11,651,フェアリー冒険譚,0.55
20,music,584,魔法使いの憂鬱,212,1,181,584,魔法使いの憂鬱,0.8872549019607843
20,music,584,魔法使いの憂鬱,212,2,23,753,魔法使いの憂鬱,0.11274509803921569
20,music,585,スプートニク幻夜,352,1,39,585,スプートニク幻夜,0.6
20,music,585,スプートニク幻夜,352,2,26,696,スプートニク幻夜,0.4
20,music,594,エニグマティクドール,206,1,164,594,エニグマティクドール,0.6949152542372882
20,music,594,エニグマティクドール,206,2,72,718,エニグマティクドール　～ God Knows,0.3050847457627119
20,music,597,Witch of Love Potion,210,1,175,597,Witch of Love Potion,0.8177570093457944
20,music,597,Witch of Love Potion,210,2,39,719,Witch of Love Potion,0.1822429906542056
20,music,598,リーインカーネイション,101,1,367,486,Reincarnation,0.5220483641536273
20,music,598,リーインカーネイション,101,2,336,598,リーインカーネイション,0.4779516358463727
20,music,610,魔法少女十字軍,205,1,126,610,魔法少女十字軍,0.50199203187251
20,music,610,魔法少女十字軍,205,2,125,699,魔法少女十字軍,0.49800796812749004
20,music,623,幽玄の槭樹　～ Eternal Dream,227,1,167,57,Eternal Dream　～ 幽玄の槭樹,0.8477157360406091
20,music,623,幽玄の槭樹　～ Eternal Dream,227,2,30,623,幽玄の槭樹　～ Eternal Dream,0.15228426395939088
20,music,722,AN ORDEAL FROM GOD,347,1,48,722,AN ORDEAL FROM GOD,0.7164179104477612
20,music,722,AN ORDEAL FROM GOD,347,2,19,725,神魔討綺伝 AN ORDEAL FROM GOD,0.2835820895522388
20,music,723,呑んべぇのレムリア,322,1,16,583,呑んべぇのレムリア (Retro Ver),0.19753086419753085
20,music,723,呑んべぇのレムリア,322,2,65,723,呑んべぇのレムリア,0.8024691358024691
20,music,733,夜の鳩山を飛ぶ,414,1,17,564,夜の鳩山を飛ぶ‐Power Mix,0.4473684210526316
20,music,733,夜の鳩山を飛ぶ,414,2,21,733,夜の鳩山を飛ぶ,0.5526315789473685
20,music,741,スモーキングドラゴン,230,1,119,741,スモーキングドラゴン,0.6102564102564103
20,music,741,スモーキングドラゴン,230,2,76,821,スモーキングドラゴン,0.38974358974358975
20,music,744,待ちわびた逢魔が時,127,1,513,744,待ちわびた逢魔が時,0.9378427787934186
20,music,744,待ちわびた逢魔が時,127,2,34,807,待ちわびた逢魔が時,0.062157221206581355
20,music,746,ルナレインボー,247,1,148,746,ルナレインボー,0.891566265060241
20,music,746,ルナレインボー,247,2,18,786,ルナレインボー,0.10843373493975904
20,music,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,44,1,1371,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,0.8732484076433121
20,music,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,44,2,84,778,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,0.0535031847133758
20,music,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,44,3,115,787,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,0.0732484076433121
20,music,751,虹色の世界,414,1,28,751,虹色の世界,0.7567567567567568
20,music,751,虹色の世界,414,2,9,788,虹色の世界,0.24324324324324326
20,music,772,強欲な獣のメメント,104,1,497,772,強欲な獣のメメント,0.7428998505231689
20,music,772,強欲な獣のメメント,104,2,172,811,強欲な獣のメメント,0.2571001494768311
20,music,9001,幻想科学（幻想機械）,268,1,98,622,幻想機械　～ Phantom Factory,0.784
20,music,9001,幻想科学（幻想機械）,268,2,27,702,幻想科学　～ Doll's Phantom,0.216
20,music,9002,恋色マスタースパーク（恋色マジック）,5,1,7171,47,恋色マスタースパーク,0.9331164606376057
20,music,9002,恋色マスタースパーク（恋色マジック）,5,2,142,62,恋色マジック,0.018477553675992194
20,music,9002,恋色マスタースパーク（恋色マジック）,5,3,37,215,恋色マジック,0.0048145738451528955
20,music,9002,恋色マスタースパーク（恋色マジック）,5,4,143,306,恋色マスタースパーク,0.018607677293428757
20,music,9002,恋色マスタースパーク（恋色マジック）,5,5,116,473,恋色マジック,0.01509433962264151
20,music,9002,恋色マスタースパーク（恋色マジック）,5,6,76,761,恋色マスタースパーク,0.00988939492517892
20,music,9003,サーカスレヴァリエ（機械サーカス）,257,1,117,595,サーカスレヴァリエ,0.8540145985401459
20,music,9003,サーカスレヴァリエ（機械サーカス）,257,2,20,697,機械サーカス　～ Reverie,0.145985401459854
20,music,9004,二色蓮花蝶,67,1,225,214,二色蓮花蝶　～ Ancients,0.19982238010657194
20,music,9004,二色蓮花蝶,67,2,173,305,二色蓮花蝶　～ Red and White,0.15364120781527532
20,music,9004,二色蓮花蝶,67,3,452,590,二色蓮花蝶　～ Red and White,0.40142095914742454
20,music,9004,二色蓮花蝶,67,4,276,706,二色蓮花蝶　～ Ancients,0.24511545293072823
20,music,9005,少女綺想曲,20,1,3432,46,少女綺想曲　～ Dream Battle,0.8739495798319328
20,music,9005,少女綺想曲,20,2,359,61,少女綺想曲　～ Capriccio,0.0914183855360326
20,music,9005,少女綺想曲,20,3,97,516,少女綺想曲　～ Capriccio,0.02470078940667176
20,music,9005,少女綺想曲,20,4,39,760,少女綺想曲,0.009931245225362872
20,music,9006,桜花之恋塚,122,1,375,591,桜花之恋塚　～ Japanese Flower,0.6931608133086876
20,music,9006,桜花之恋塚,122,2,166,716,桜花之恋塚　～ Flower of Japan,0.3068391866913124
20,music,9007,花映塚,274,1,101,93,花映塚　～ Higan Retour,0.8211382113821138
20,music,9007,花映塚,274,2,22,561,花映塚　～ after Higan Retour,0.17886178861788618
20,music,9009,アンノウンX,94,1,545,219,アンノウンX　～ Unfound Adventure,0.6511350059737157
20,music,9009,アンノウンX,94,2,83,358,アンノウンX　～ Occultly Madness,0.0991636798088411
20,music,9009,アンノウンX,94,3,114,400,アンノウンX　～ Occultly Madness,0.13620071684587814
20,music,9009,アンノウンX,94,4,95,665,アンノウンX　～ Unfound Adventure,0.1135005973715651
20,music,9010,憑依華（OP曲）,391,1,6,418,異変の種子,0.12244897959183673
20,music,9010,憑依華（OP曲）,391,2,4,419,疑惑の芽生え,0.08163265306122448
20,music,9010,憑依華（OP曲）,391,3,4,420,未だ蕾む憑依華,0.08163265306122448
20,music,9010,憑依華（OP曲）,391,4,1,421,真相へ繋がる枝葉,0.02040816326530612
20,music,9010,憑依華（OP曲）,391,5,14,422,咲き誇る憑依華,0.2857142857142857
20,music,9010,憑依華（OP曲）,391,6,20,423,舞い散る憑依華吹雪,0.40816326530612246
21,character,147,茨木 華扇,45,1,2119,147,茨木 華扇,0.9605621033544878
21,character,147,茨木 華扇,45,2,87,149,鬼華扇（奸佞邪智の鬼）,0.03943789664551224
21,music,5,おてんば恋娘,10,1,4959,5,おてんば恋娘,0.9465546860087803
21,music,5,おてんば恋娘,10,2,167,99,おてんば恋娘の冒険,0.03187631227333461
21,music,5,おてんば恋娘,10,3,105,210,おてんば恋娘,0.02004199274670739
21,music,5,おてんば恋娘,10,4,8,560,おてんば恋娘の冒険,0.0015270089711777056
21,music,6,上海紅茶館　～ Chinese Tea,7,1,5646,6,上海紅茶館　～ Chinese Tea,0.9522685107100691
21,music,6,上海紅茶館　～ Chinese Tea,7,2,70,211,上海紅茶館　～ Chinese Tea,0.011806375442739079
21,music,6,上海紅茶館　～ Chinese Tea,7,3,213,615,上海紅茶館　～ Chinese Tea,0.03592511384719177
21,music,7,明治十七年の上海アリス,23,1,2914,7,明治十七年の上海アリス,0.9271396754692969
21,music,7,明治十七年の上海アリス,23,2,229,592,明治十七年の上海アリス,0.07286032453070315
21,music,8,ヴワル魔法図書館,78,1,926,8,ヴワル魔法図書館,0.9204771371769384
21,music,8,ヴワル魔法図書館,78,2,45,69,ヴワル魔法図書館,0.04473161033797217
21,music,8,ヴワル魔法図書館,78,3,35,217,ヴワル魔法図書館,0.03479125248508946
21,music,9,ラクトガール　～ 少女密室,42,1,1649,9,ラクトガール　～ 少女密室,0.9030668127053669
21,music,9,ラクトガール　～ 少女密室,42,2,86,68,ラクトガール　～ 少女密室,0.047097480832420595
21,music,9,ラクトガール　～ 少女密室,42,3,51,159,ラクトガール　～ 少女密室,0.02792990142387733
21,music,9,ラクトガール　～ 少女密室,42,4,40,632,ラクトガール　～ 少女密室,0.02190580503833516
21,music,10,メイドと血の懐中時計,25,1,2552,10,メイドと血の懐中時計,0.9253081943437274
21,music,10,メイドと血の懐中時計,25,2,206,64,メイドと血の懐中時計,0.07469180565627266
21,music,11,月時計　～ ルナ・ダイアル,13,1,4084,11,月時計　～ ルナ・ダイアル,0.9399309551208286
21,music,11,月時計　～ ルナ・ダイアル,13,2,261,65,月時計　～ ルナ・ダイアル,0.06006904487917146
21,music,13,亡き王女の為のセプテット,2,1,10186,13,亡き王女の為のセプテット,0.9509849687237419
21,music,13,亡き王女の為のセプテット,2,2,361,72,亡き王女の為のセプテット,0.03370366912519839
21,music,13,亡き王女の為のセプテット,2,3,164,161,亡き王女の為のセプテット,0.015311362151059658
21,music,14,魔法少女達の百年祭,30,1,2536,14,魔法少女達の百年祭,0.9856198989506413
21,music,14,魔法少女達の百年祭,30,2,37,759,魔法少女達の百年祭,0.014380101049358725
21,music,15,U.N.オーエンは彼女なのか？,1,1,13396,15,U.N.オーエンは彼女なのか？,0.984203952685328
21,music,15,U.N.オーエンは彼女なのか？,1,2,113,599,U.N.オーエンは彼女なのか？,0.00830210858864154
21,music,15,U.N.オーエンは彼女なのか？,1,3,102,770,U.N.オーエンは彼女なのか？,0.007493938726030417
21,music,23,ブクレシュティの人形師,96,1,619,23,ブクレシュティの人形師,0.8718309859154929
21,music,23,ブクレシュティの人形師,96,2,47,66,ブクレシュティの人形師,0.06619718309859154
21,music,23,ブクレシュティの人形師,96,3,44,157,ブクレシュティの人形師,0.061971830985915494
21,music,26,幽霊楽団　～ Phantom Ensemble,20,1,3442,26,幽霊楽団　～ Phantom Ensemble,0.931025155531512
21,music,26,幽霊楽団　～ Phantom Ensemble,20,2,255,100,幽霊楽団　～ Phantom Ensemble,0.06897484446848796
21,music,27,東方妖々夢　～ Ancient Temple,54,1,1095,27,東方妖々夢　～ Ancient Temple,0.8697378872120731
21,music,27,東方妖々夢　～ Ancient Temple,54,2,49,71,東方妖々夢　～ Ancient Temple,0.03891977760127085
21,music,27,東方妖々夢　～ Ancient Temple,54,3,96,97,東方妖々夢　～ Ancient Temple,0.07625099285146943
21,music,27,東方妖々夢　～ Ancient Temple,54,4,19,604,東方妖々夢　～ Ancient Temple,0.015091342335186657
21,music,28,広有射怪鳥事　～ Till When?,34,1,2000,28,広有射怪鳥事　～ Till When?,0.9324009324009324
21,music,28,広有射怪鳥事　～ Till When?,34,2,93,70,広有射怪鳥事　～ Till When?,0.043356643356643354
21,music,28,広有射怪鳥事　～ Till When?,34,3,52,158,広有射怪鳥事　～ Till When?,0.024242424242424242
21,music,30,幽雅に咲かせ、墨染の桜　～ Border of Life,11,1,4596,30,幽雅に咲かせ、墨染の桜　～ Border of Life,0.9318734793187348
21,music,30,幽雅に咲かせ、墨染の桜　～ Border of Life,11,2,260,73,幽雅に咲かせ、墨染の桜　～ Border of Life,0.05271695052716951
21,music,30,幽雅に咲かせ、墨染の桜　～ Border of Life,11,3,76,160,幽雅に咲かせ、墨染の桜　～ Border of Life,0.015409570154095702
21,music,33,少女幻葬　～ Necro-Fantasy,68,1,1021,33,少女幻葬　～ Necro-Fantasy,0.9550982226379794
21,music,33,少女幻葬　～ Necro-Fantasy,68,2,48,611,少女幻葬　～ Necro-Fantasy,0.04490177736202058
21,music,34,妖々跋扈　～ Who done it!,154,1,326,34,妖々跋扈　～ Who done it!,0.8029556650246306
21,music,34,妖々跋扈　～ Who done it!,154,2,23,734,妖々跋扈　～ Speed Fox!,0.05665024630541872
21,music,34,妖々跋扈　～ Who done it!,154,3,57,802,妖々跋扈　～ Who done it!,0.14039408866995073
21,music,35,ネクロファンタジア,9,1,5124,35,ネクロファンタジア,0.9292709466811752
21,music,35,ネクロファンタジア,9,2,390,643,ネクロファンタジア,0.07072905331882481
21,music,39,幻視の夜　～ Ghostly Eyes,200,1,244,39,幻視の夜　～ Ghostly Eyes,0.953125
21,music,39,幻視の夜　～ Ghostly Eyes,200,2,12,606,幻視の夜　～ Ghostly Eyes,0.046875
21,music,42,もう歌しか聞こえない,75,1,891,42,もう歌しか聞こえない,0.8542665388302972
21,music,42,もう歌しか聞こえない,75,2,152,101,もう歌しか聞こえない　～ Flower Mix,0.1457334611697028
21,music,45,永夜の報い　～ Imperishable Night,99,1,676,45,永夜の報い　～ Imperishable Night,0.9825581395348837
21,music,45,永夜の報い　～ Imperishable Night,99,2,1,359,相貌の狂い ～ Horrible Night,0.0014534883720930232
21,music,45,永夜の報い　～ Imperishable Night,99,3,11,618,永夜の報い　～ Imperishable Night,0.015988372093023256
21,music,49,狂気の瞳　～ Invisible Full Moon,29,1,2170,49,狂気の瞳　～ Invisible Full Moon,0.7992633517495396
21,music,49,狂気の瞳　～ Invisible Full Moon,29,2,203,98,狂気の瞳　～ Invisible Full Moon,0.07476979742173112
21,music,49,狂気の瞳　～ Invisible Full Moon,29,3,128,164,狂気の瞳　～ Invisible Full Moon,0.04714548802946593
21,music,49,狂気の瞳　～ Invisible Full Moon,29,4,99,353,狂気の瞳　～ Invisible Full Moon,0.036464088397790057
21,music,49,狂気の瞳　～ Invisible Full Moon,29,5,115,404,狂気の瞳　～ Invisible Full Moon,0.0423572744014733
21,music,50,ヴォヤージュ1969,58,1,1182,50,ヴォヤージュ1969,0.9329123914759274
21,music,50,ヴォヤージュ1969,58,2,85,616,ヴォヤージュ1969,0.06708760852407261
21,music,51,千年幻想郷　～ History of the Moon,19,1,3637,51,千年幻想郷　～ History of the Moon,0.986706456863809
21,music,51,千年幻想郷　～ History of the Moon,19,2,49,633,千年幻想郷　～ History of the Moon,0.013293543136190992
21,music,52,竹取飛翔　～ Lunatic Princess,18,1,3959,52,竹取飛翔　～ Lunatic Princess,0.979465611083622
21,music,52,竹取飛翔　～ Lunatic Princess,18,2,83,626,竹取飛翔　～ Lunatic Princess,0.02053438891637803
21,music,55,月まで届け、不死の煙,6,1,7133,55,月まで届け、不死の煙,0.9769894534995206
21,music,55,月まで届け、不死の煙,6,2,105,315,月まで届け、不死の煙,0.014381591562799617
21,music,55,月まで届け、不死の煙,6,3,63,630,月まで届け不死の煙,0.00862895493767977
21,music,59,萃夢想,144,1,361,59,萃夢想,0.8698795180722891
21,music,59,萃夢想,144,2,54,204,萃夢想,0.13012048192771083
21,music,60,東方妖恋談,228,1,69,60,東方妖恋談,0.3399014778325123
21,music,60,東方妖恋談,228,2,39,154,東方妖恋談,0.1921182266009852
21,music,60,東方妖恋談,228,3,26,218,東方妖恋談,0.12807881773399016
21,music,60,東方妖恋談,228,4,69,485,東方妖恋談,0.3399014778325123
21,music,63,魔女達の舞踏会,139,1,217,63,魔女達の舞踏会,0.45114345114345117
21,music,63,魔女達の舞踏会,139,2,264,705,魔女達の舞踏会　～ Magus,0.5488565488565489
21,music,67,人形裁判,36,1,1975,24,人形裁判　～ 人の形弄びし少女,0.9302873292510598
21,music,67,人形裁判,36,2,115,67,人形裁判,0.054168629298162976
21,music,67,人形裁判,36,3,33,620,人形裁判　～ 人の形弄びし少女,0.015544041450777202
21,music,74,Demystify Feast,101,1,398,74,Demystify Feast,0.6160990712074303
21,music,74,Demystify Feast,101,2,248,639,Demystify Feast,0.38390092879256965
21,music,92,砕月,15,1,3437,92,砕月,0.8537009438648783
21,music,92,砕月,15,2,589,163,砕月,0.1462990561351217
21,music,94,春色小径　～ Colorful Path,150,1,383,94,春色小径　～ Colorful Path,0.9119047619047619
21,music,94,春色小径　～ Colorful Path,150,2,37,256,春色小径　～ Colorful Path,0.0880952380952381
21,music,96,フラワリングナイト,21,1,2978,96,フラワリングナイト,0.8674628604718905
21,music,96,フラワリングナイト,21,2,455,156,フラワリングナイト,0.13253713952810953
21,music,102,お宇佐さまの素い幡,234,1,165,102,お宇佐さまの素い幡,0.9428571428571428
21,music,102,お宇佐さまの素い幡,234,2,10,629,お宇佐さまの素い幡,0.05714285714285714
21,music,106,彼岸帰航　～ Riverside View,112,1,511,106,彼岸帰航　～ Riverside View,0.8349673202614379
21,music,106,彼岸帰航　～ Riverside View,112,2,53,166,彼岸帰航　～ Riverside View,0.08660130718954248
21,music,106,彼岸帰航　～ Riverside View,112,3,48,627,彼岸帰航　～ Riverside View,0.0784313725490196
21,music,107,六十年目の東方裁判　～ Fate of Sixty Years,35,1,2105,107,六十年目の東方裁判　～ Fate of Sixty Years,0.9754402224281742
21,music,107,六十年目の東方裁判　～ Fate of Sixty Years,35,2,53,661,六十年目の東方裁判　～ Fate of Sixty Years,0.024559777571825765
21,music,115,東の国の眠らない夜,102,1,537,115,東の国の眠らない夜,0.7908689248895434
21,music,115,東の国の眠らない夜,102,2,142,637,東の国の眠らない夜,0.20913107511045656
21,music,116,レトロスペクティブ京都,143,1,390,116,レトロスペクティブ京都,0.8369098712446352
21,music,116,レトロスペクティブ京都,143,2,76,631,レトロスペクティブ京都,0.1630901287553648
21,music,117,風神少女,37,1,474,103,風神少女　 (Short Version),0.2521276595744681
21,music,117,風神少女,37,2,1137,117,風神少女,0.6047872340425532
21,music,117,風神少女,37,3,139,165,風神少女,0.07393617021276595
21,music,117,風神少女,37,4,130,559,風神少女,0.06914893617021277
21,music,124,芥川龍之介の河童　～ Candid Friend,57,1,1182,124,芥川龍之介の河童　～ Candid Friend,0.935126582278481
21,music,124,芥川龍之介の河童　～ Candid Friend,57,2,58,262,芥川龍之介の河童　～ Candid Friend,0.04588607594936709
21,music,124,芥川龍之介の河童　～ Candid Friend,57,3,24,311,芥川龍之介の河童　～ Candid Friend,0.0189873417721519
21,music,126,妖怪の山　～ Mysterious Mountain,50,1,1291,126,妖怪の山　～ Mysterious Mountain,0.9395924308588064
21,music,126,妖怪の山　～ Mysterious Mountain,50,2,64,227,妖怪の山　～ Mysterious Mountain,0.046579330422125184
21,music,126,妖怪の山　～ Mysterious Mountain,50,3,19,303,妖怪の山　～ Mysterious Mountain,0.013828238719068414
21,music,127,少女が見た日本の原風景,47,1,1376,127,少女が見た日本の原風景,0.9710656316160904
21,music,127,少女が見た日本の原風景,47,2,41,801,少女が見た日本の原風景,0.02893436838390967
21,music,128,信仰は儚き人間の為に,24,1,2692,128,信仰は儚き人間の為に,0.9645288427087065
21,music,128,信仰は儚き人間の為に,24,2,99,209,信仰は儚き人間の為に,0.035471157291293444
21,music,129,御柱の墓場　～ Grave of Being,218,1,207,129,御柱の墓場　～ Grave of Being,0.981042654028436
21,music,129,御柱の墓場　～ Grave of Being,218,2,4,757,御柱の墓場,0.018957345971563982
21,music,130,神さびた古戦場　～ Suwa Foughten Field,66,1,1135,130,神さびた古戦場　～ Suwa Foughten Field,0.9809853068280034
