round,category,id,question,option_index,option,all,male,female
9,cp,020179000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,020179000,您的年龄阶段,2,15-19岁,0,0,0
9,cp,020179000,您的年龄阶段,3,20-24岁,1,1,0
9,cp,020179000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,020179000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,020179000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,020223000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,020223000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,020223000,您的年龄阶段,2,15-19岁,0,0,0
9,cp,020223000,您的年龄阶段,3,20-24岁,1,0,1
9,cp,020223000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,020223000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,020223000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,020224000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,020224000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,020224000,您的年龄阶段,2,15-19岁,0,0,0
9,cp,020224000,您的年龄阶段,3,20-24岁,1,1,0
9,cp,020224000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,020224000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,020224000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021021000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021021000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021021000,您的年龄阶段,2,15-19岁,3,3,0
9,cp,021021000,您的年龄阶段,3,20-24岁,0,0,0
9,cp,021021000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021021000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021021000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021022000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021022000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021022000,您的年龄阶段,2,15-19岁,1,1,0
9,cp,021022000,您的年龄阶段,3,20-24岁,2,2,0
9,cp,021022000,您的年龄阶段,4,25-29岁,2,1,1
9,cp,021022000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021022000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021022023,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021022023,您的年龄阶段,1,10-14岁,1,1,0
9,cp,021022023,您的年龄阶段,2,15-19岁,4,3,1
9,cp,021022023,您的年龄阶段,3,20-24岁,1,1,0
9,cp,021022023,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021022023,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021022023,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021023000,您的年龄阶段,0,未满10岁,1,0,1
9,cp,021023000,您的年龄阶段,1,10-14岁,52,28,24
9,cp,021023000,您的年龄阶段,2,15-19岁,610,505,105
9,cp,021023000,您的年龄阶段,3,20-24岁,381,324,57
9,cp,021023000,您的年龄阶段,4,25-29岁,66,50,16
9,cp,021023000,您的年龄阶段,5,30-40岁,9,6,3
9,cp,021023000,您的年龄阶段,6,40岁以上,1,0,1
9,cp,021023024,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021023024,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021023024,您的年龄阶段,2,15-19岁,1,1,0
9,cp,021023024,您的年龄阶段,3,20-24岁,1,1,0
9,cp,021023024,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021023024,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021023024,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021023026,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021023026,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021023026,您的年龄阶段,2,15-19岁,1,1,0
9,cp,021023026,您的年龄阶段,3,20-24岁,2,2,0
9,cp,021023026,您的年龄阶段,4,25-29岁,2,2,0
9,cp,021023026,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021023026,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021023032,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021023032,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021023032,您的年龄阶段,2,15-19岁,2,2,0
9,cp,021023032,您的年龄阶段,3,20-24岁,1,0,1
9,cp,021023032,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021023032,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021023032,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021023033,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021023033,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021023033,您的年龄阶段,2,15-19岁,2,2,0
9,cp,021023033,您的年龄阶段,3,20-24岁,0,0,0
9,cp,021023033,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021023033,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021023033,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021023037,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021023037,您的年龄阶段,1,10-14岁,2,1,1
9,cp,021023037,您的年龄阶段,2,15-19岁,1,1,0
9,cp,021023037,您的年龄阶段,3,20-24岁,0,0,0
9,cp,021023037,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021023037,您的年龄阶段,5,30-40岁,1,0,1
9,cp,021023037,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021023064,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021023064,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021023064,您的年龄阶段,2,15-19岁,1,1,0
9,cp,021023064,您的年龄阶段,3,20-24岁,0,0,0
9,cp,021023064,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021023064,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021023064,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021023134,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021023134,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021023134,您的年龄阶段,2,15-19岁,1,1,0
9,cp,021023134,您的年龄阶段,3,20-24岁,0,0,0
9,cp,021023134,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021023134,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021023134,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021023141,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021023141,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021023141,您的年龄阶段,2,15-19岁,0,0,0
9,cp,021023141,您的年龄阶段,3,20-24岁,1,1,0
9,cp,021023141,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021023141,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021023141,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021023210,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021023210,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021023210,您的年龄阶段,2,15-19岁,1,1,0
9,cp,021023210,您的年龄阶段,3,20-24岁,1,1,0
9,cp,021023210,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021023210,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021023210,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021024000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021024000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021024000,您的年龄阶段,2,15-19岁,6,5,1
9,cp,021024000,您的年龄阶段,3,20-24岁,6,5,1
9,cp,021024000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021024000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021024000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021028000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021028000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021028000,您的年龄阶段,2,15-19岁,6,6,0
9,cp,021028000,您的年龄阶段,3,20-24岁,2,2,0
9,cp,021028000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021028000,您的年龄阶段,5,30-40岁,1,1,0
9,cp,021028000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021028222,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021028222,您的年龄阶段,1,10-14岁,1,1,0
9,cp,021028222,您的年龄阶段,2,15-19岁,1,1,0
9,cp,021028222,您的年龄阶段,3,20-24岁,0,0,0
9,cp,021028222,您的年龄阶段,4,25-29岁,1,1,0
9,cp,021028222,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021028222,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021029034,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021029034,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021029034,您的年龄阶段,2,15-19岁,0,0,0
9,cp,021029034,您的年龄阶段,3,20-24岁,1,1,0
9,cp,021029034,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021029034,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021029034,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021029075,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021029075,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021029075,您的年龄阶段,2,15-19岁,1,1,0
9,cp,021029075,您的年龄阶段,3,20-24岁,0,0,0
9,cp,021029075,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021029075,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021029075,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021037000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021037000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021037000,您的年龄阶段,2,15-19岁,0,0,0
9,cp,021037000,您的年龄阶段,3,20-24岁,1,0,1
9,cp,021037000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021037000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021037000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021037053,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021037053,您的年龄阶段,1,10-14岁,1,1,0
9,cp,021037053,您的年龄阶段,2,15-19岁,0,0,0
9,cp,021037053,您的年龄阶段,3,20-24岁,0,0,0
9,cp,021037053,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021037053,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021037053,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021042210,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021042210,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021042210,您的年龄阶段,2,15-19岁,1,1,0
9,cp,021042210,您的年龄阶段,3,20-24岁,0,0,0
9,cp,021042210,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021042210,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021042210,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021054000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021054000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,021054000,您的年龄阶段,2,15-19岁,2,0,2
9,cp,021054000,您的年龄阶段,3,20-24岁,3,2,1
9,cp,021054000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021054000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021054000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,021099000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,021099000,您的年龄阶段,1,10-14岁,1,0,1
9,cp,021099000,您的年龄阶段,2,15-19岁,0,0,0
9,cp,021099000,您的年龄阶段,3,20-24岁,0,0,0
9,cp,021099000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,021099000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,021099000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,022023000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,022023000,您的年龄阶段,1,10-14岁,2,1,1
9,cp,022023000,您的年龄阶段,2,15-19岁,12,8,4
9,cp,022023000,您的年龄阶段,3,20-24岁,15,13,2
9,cp,022023000,您的年龄阶段,4,25-29岁,2,1,1
9,cp,022023000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,022023000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,022023024,您的年龄阶段,0,未满10岁,0,0,0
9,cp,022023024,您的年龄阶段,1,10-14岁,1,1,0
9,cp,022023024,您的年龄阶段,2,15-19岁,0,0,0
9,cp,022023024,您的年龄阶段,3,20-24岁,0,0,0
9,cp,022023024,您的年龄阶段,4,25-29岁,0,0,0
9,cp,022023024,您的年龄阶段,5,30-40岁,0,0,0
9,cp,022023024,您的年龄阶段,6,40岁以上,0,0,0
9,cp,022024000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,022024000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,022024000,您的年龄阶段,2,15-19岁,1,1,0
9,cp,022024000,您的年龄阶段,3,20-24岁,2,2,0
9,cp,022024000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,022024000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,022024000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,022032045,您的年龄阶段,0,未满10岁,0,0,0
9,cp,022032045,您的年龄阶段,1,10-14岁,0,0,0
9,cp,022032045,您的年龄阶段,2,15-19岁,0,0,0
9,cp,022032045,您的年龄阶段,3,20-24岁,1,1,0
9,cp,022032045,您的年龄阶段,4,25-29岁,0,0,0
9,cp,022032045,您的年龄阶段,5,30-40岁,0,0,0
9,cp,022032045,您的年龄阶段,6,40岁以上,0,0,0
9,cp,022035000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,022035000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,022035000,您的年龄阶段,2,15-19岁,0,0,0
9,cp,022035000,您的年龄阶段,3,20-24岁,1,1,0
9,cp,022035000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,022035000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,022035000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,022062000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,022062000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,022062000,您的年龄阶段,2,15-19岁,1,1,0
9,cp,022062000,您的年龄阶段,3,20-24岁,0,0,0
9,cp,022062000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,022062000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,022062000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,022063000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,022063000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,022063000,您的年龄阶段,2,15-19岁,1,1,0
9,cp,022063000,您的年龄阶段,3,20-24岁,0,0,0
9,cp,022063000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,022063000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,022063000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,022076000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,022076000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,022076000,您的年龄阶段,2,15-19岁,3,1,2
9,cp,022076000,您的年龄阶段,3,20-24岁,1,1,0
9,cp,022076000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,022076000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,022076000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023023000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023023000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023023000,您的年龄阶段,2,15-19岁,1,1,0
9,cp,023023000,您的年龄阶段,3,20-24岁,1,1,0
9,cp,023023000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023023000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023023000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023026000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023026000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023026000,您的年龄阶段,2,15-19岁,2,2,0
9,cp,023026000,您的年龄阶段,3,20-24岁,1,1,0
9,cp,023026000,您的年龄阶段,4,25-29岁,1,1,0
9,cp,023026000,您的年龄阶段,5,30-40岁,1,1,0
9,cp,023026000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023026033,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023026033,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023026033,您的年龄阶段,2,15-19岁,1,1,0
9,cp,023026033,您的年龄阶段,3,20-24岁,0,0,0
9,cp,023026033,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023026033,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023026033,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023026217,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023026217,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023026217,您的年龄阶段,2,15-19岁,1,1,0
9,cp,023026217,您的年龄阶段,3,20-24岁,0,0,0
9,cp,023026217,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023026217,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023026217,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023029039,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023029039,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023029039,您的年龄阶段,2,15-19岁,1,1,0
9,cp,023029039,您的年龄阶段,3,20-24岁,0,0,0
9,cp,023029039,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023029039,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023029039,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023032000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023032000,您的年龄阶段,1,10-14岁,1,0,1
9,cp,023032000,您的年龄阶段,2,15-19岁,2,1,1
9,cp,023032000,您的年龄阶段,3,20-24岁,5,2,3
9,cp,023032000,您的年龄阶段,4,25-29岁,3,1,2
9,cp,023032000,您的年龄阶段,5,30-40岁,1,1,0
9,cp,023032000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023032037,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023032037,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023032037,您的年龄阶段,2,15-19岁,0,0,0
9,cp,023032037,您的年龄阶段,3,20-24岁,1,1,0
9,cp,023032037,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023032037,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023032037,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023032046,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023032046,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023032046,您的年龄阶段,2,15-19岁,2,2,0
9,cp,023032046,您的年龄阶段,3,20-24岁,2,2,0
9,cp,023032046,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023032046,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023032046,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023032210,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023032210,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023032210,您的年龄阶段,2,15-19岁,0,0,0
9,cp,023032210,您的年龄阶段,3,20-24岁,0,0,0
9,cp,023032210,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023032210,您的年龄阶段,5,30-40岁,1,1,0
9,cp,023032210,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023035069,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023035069,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023035069,您的年龄阶段,2,15-19岁,0,0,0
9,cp,023035069,您的年龄阶段,3,20-24岁,1,1,0
9,cp,023035069,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023035069,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023035069,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023037000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023037000,您的年龄阶段,1,10-14岁,1,0,1
9,cp,023037000,您的年龄阶段,2,15-19岁,6,4,2
9,cp,023037000,您的年龄阶段,3,20-24岁,13,12,1
9,cp,023037000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023037000,您的年龄阶段,5,30-40岁,2,2,0
9,cp,023037000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023037039,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023037039,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023037039,您的年龄阶段,2,15-19岁,1,1,0
9,cp,023037039,您的年龄阶段,3,20-24岁,0,0,0
9,cp,023037039,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023037039,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023037039,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023046076,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023046076,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023046076,您的年龄阶段,2,15-19岁,0,0,0
9,cp,023046076,您的年龄阶段,3,20-24岁,1,1,0
9,cp,023046076,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023046076,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023046076,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023046210,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023046210,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023046210,您的年龄阶段,2,15-19岁,0,0,0
9,cp,023046210,您的年龄阶段,3,20-24岁,1,1,0
9,cp,023046210,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023046210,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023046210,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023048049,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023048049,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023048049,您的年龄阶段,2,15-19岁,1,1,0
9,cp,023048049,您的年龄阶段,3,20-24岁,0,0,0
9,cp,023048049,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023048049,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023048049,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023049000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023049000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023049000,您的年龄阶段,2,15-19岁,3,3,0
9,cp,023049000,您的年龄阶段,3,20-24岁,4,4,0
9,cp,023049000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023049000,您的年龄阶段,5,30-40岁,1,1,0
9,cp,023049000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023049217,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023049217,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023049217,您的年龄阶段,2,15-19岁,0,0,0
9,cp,023049217,您的年龄阶段,3,20-24岁,1,1,0
9,cp,023049217,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023049217,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023049217,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023052053,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023052053,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023052053,您的年龄阶段,2,15-19岁,1,1,0
9,cp,023052053,您的年龄阶段,3,20-24岁,0,0,0
9,cp,023052053,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023052053,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023052053,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023054000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023054000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023054000,您的年龄阶段,2,15-19岁,1,1,0
9,cp,023054000,您的年龄阶段,3,20-24岁,0,0,0
9,cp,023054000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023054000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023054000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023057000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023057000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023057000,您的年龄阶段,2,15-19岁,6,6,0
9,cp,023057000,您的年龄阶段,3,20-24岁,3,2,1
9,cp,023057000,您的年龄阶段,4,25-29岁,1,0,1
9,cp,023057000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023057000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023079000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023079000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023079000,您的年龄阶段,2,15-19岁,0,0,0
9,cp,023079000,您的年龄阶段,3,20-24岁,1,1,0
9,cp,023079000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023079000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023079000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023084000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023084000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023084000,您的年龄阶段,2,15-19岁,2,0,2
9,cp,023084000,您的年龄阶段,3,20-24岁,0,0,0
9,cp,023084000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023084000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023084000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023087000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023087000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023087000,您的年龄阶段,2,15-19岁,4,1,3
9,cp,023087000,您的年龄阶段,3,20-24岁,3,2,1
9,cp,023087000,您的年龄阶段,4,25-29岁,1,1,0
9,cp,023087000,您的年龄阶段,5,30-40岁,1,1,0
9,cp,023087000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023100000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023100000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023100000,您的年龄阶段,2,15-19岁,0,0,0
9,cp,023100000,您的年龄阶段,3,20-24岁,1,1,0
9,cp,023100000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023100000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023100000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023118000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023118000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023118000,您的年龄阶段,2,15-19岁,0,0,0
9,cp,023118000,您的年龄阶段,3,20-24岁,1,1,0
9,cp,023118000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023118000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023118000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023134135,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023134135,您的年龄阶段,1,10-14岁,1,1,0
9,cp,023134135,您的年龄阶段,2,15-19岁,14,10,4
9,cp,023134135,您的年龄阶段,3,20-24岁,3,3,0
9,cp,023134135,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023134135,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023134135,您的年龄阶段,6,40岁以上,1,1,0
9,cp,023134210,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023134210,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023134210,您的年龄阶段,2,15-19岁,0,0,0
9,cp,023134210,您的年龄阶段,3,20-24岁,1,0,1
9,cp,023134210,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023134210,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023134210,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023135000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023135000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023135000,您的年龄阶段,2,15-19岁,8,8,0
9,cp,023135000,您的年龄阶段,3,20-24岁,0,0,0
9,cp,023135000,您的年龄阶段,4,25-29岁,0,0,0
9,cp,023135000,您的年龄阶段,5,30-40岁,0,0,0
9,cp,023135000,您的年龄阶段,6,40岁以上,0,0,0
9,cp,023137000,您的年龄阶段,0,未满10岁,0,0,0
9,cp,023137000,您的年龄阶段,1,10-14岁,0,0,0
9,cp,023137000,您的年龄阶段,2,15-19岁,6,6,0
