round,category,id,votedate,votesex,votegeo,votepaper,complete
9,cp,036037042,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036037042/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036037042/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036037042/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036037042/votepaper.json,True
9,cp,036037049,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036037049/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036037049/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036037049/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036037049/votepaper.json,True
9,cp,036042000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036042000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036042000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036042000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036042000/votepaper.json,True
9,cp,036044000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036044000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036044000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036044000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036044000/votepaper.json,True
9,cp,036059000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036059000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036059000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036059000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036059000/votepaper.json,True
9,cp,036084000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036084000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036084000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036084000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036084000/votepaper.json,True
9,cp,036220000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036220000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036220000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036220000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036220000/votepaper.json,True
9,cp,036224000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036224000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036224000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036224000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/036224000/votepaper.json,True
9,cp,037037000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037037000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037037000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037037000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037037000/votepaper.json,True
9,cp,037038039,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037038039/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037038039/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037038039/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037038039/votepaper.json,True
9,cp,037039000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037039000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037039000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037039000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037039000/votepaper.json,True
9,cp,037042000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037042000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037042000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037042000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037042000/votepaper.json,True
9,cp,037048049,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037048049/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037048049/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037048049/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037048049/votepaper.json,True
9,cp,037049000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037049000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037049000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037049000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037049000/votepaper.json,True
9,cp,037056000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037056000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037056000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037056000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037056000/votepaper.json,True
9,cp,037059000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037059000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037059000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037059000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037059000/votepaper.json,True
9,cp,037065000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037065000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037065000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037065000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037065000/votepaper.json,True
9,cp,037068000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037068000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037068000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037068000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037068000/votepaper.json,True
9,cp,037071000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037071000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037071000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037071000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037071000/votepaper.json,True
9,cp,037072223,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037072223/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037072223/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037072223/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037072223/votepaper.json,True
9,cp,037086000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037086000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037086000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037086000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037086000/votepaper.json,True
9,cp,037086102,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037086102/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037086102/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037086102/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037086102/votepaper.json,True
9,cp,037102000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037102000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037102000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037102000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037102000/votepaper.json,True
9,cp,037102133,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037102133/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037102133/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037102133/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037102133/votepaper.json,True
9,cp,037125000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037125000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037125000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037125000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037125000/votepaper.json,True
9,cp,037126127,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037126127/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037126127/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037126127/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037126127/votepaper.json,True
9,cp,037127000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037127000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037127000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037127000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037127000/votepaper.json,True
9,cp,037133000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037133000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037133000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037133000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037133000/votepaper.json,True
9,cp,037137000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037137000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037137000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037137000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037137000/votepaper.json,True
9,cp,037210000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037210000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037210000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037210000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/037210000/votepaper.json,True
9,cp,038039000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039000/votepaper.json,True
9,cp,038039054,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039054/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039054/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039054/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039054/votepaper.json,True
9,cp,038039127,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039127/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039127/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039127/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039127/votepaper.json,True
9,cp,038039145,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039145/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039145/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039145/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039145/votepaper.json,True
9,cp,038039222,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039222/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039222/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039222/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038039222/votepaper.json,True
9,cp,038046000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038046000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038046000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038046000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038046000/votepaper.json,True
9,cp,038049000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038049000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038049000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038049000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038049000/votepaper.json,True
9,cp,038049145,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038049145/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038049145/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038049145/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038049145/votepaper.json,True
9,cp,038072145,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038072145/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038072145/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038072145/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038072145/votepaper.json,True
9,cp,038136000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038136000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038136000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038136000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038136000/votepaper.json,True
9,cp,038145000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038145000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038145000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038145000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038145000/votepaper.json,True
9,cp,038222000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038222000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038222000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038222000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/038222000/votepaper.json,True
9,cp,039039000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039039000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039039000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039039000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039039000/votepaper.json,True
9,cp,039054000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039054000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039054000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039054000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039054000/votepaper.json,True
9,cp,039054057,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039054057/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039054057/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039054057/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039054057/votepaper.json,True
9,cp,039064000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039064000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039064000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039064000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039064000/votepaper.json,True
9,cp,039064075,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039064075/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039064075/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039064075/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039064075/votepaper.json,True
9,cp,039077000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039077000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039077000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039077000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039077000/votepaper.json,True
9,cp,039084000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039084000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039084000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039084000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039084000/votepaper.json,True
9,cp,039097000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039097000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039097000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039097000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039097000/votepaper.json,True
9,cp,039100000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039100000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039100000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039100000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039100000/votepaper.json,True
9,cp,039134135,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039134135/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039134135/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039134135/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039134135/votepaper.json,True
9,cp,039136000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039136000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039136000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039136000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039136000/votepaper.json,True
9,cp,039222000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039222000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039222000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039222000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039222000/votepaper.json,True
9,cp,039223226,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039223226/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039223226/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039223226/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/039223226/votepaper.json,True
9,cp,040041000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040041000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040041000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040041000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040041000/votepaper.json,True
9,cp,040041045,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040041045/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040041045/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040041045/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040041045/votepaper.json,True
9,cp,040100000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040100000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040100000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040100000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/040100000/votepaper.json,True
9,cp,041041000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041041000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041041000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041041000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041041000/votepaper.json,True
9,cp,041043000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041043000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041043000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041043000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041043000/votepaper.json,True
9,cp,041047000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041047000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041047000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041047000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/041047000/votepaper.json,True
9,cp,042042000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042042000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042042000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042042000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042042000/votepaper.json,True
9,cp,042043000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043000/votepaper.json,True
9,cp,042043044,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043044/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043044/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043044/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043044/votepaper.json,True
9,cp,042043046,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043046/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043046/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043046/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042043046/votepaper.json,True
9,cp,042045000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042045000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042045000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042045000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042045000/votepaper.json,True
9,cp,042046047,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042046047/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042046047/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042046047/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042046047/votepaper.json,True
9,cp,042049000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042049000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042049000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042049000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042049000/votepaper.json,True
9,cp,042052000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042052000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042052000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042052000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042052000/votepaper.json,True
9,cp,042053000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042053000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042053000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042053000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042053000/votepaper.json,True
9,cp,042054056,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042054056/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042054056/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042054056/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042054056/votepaper.json,True
9,cp,042056000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042056000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042056000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042056000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042056000/votepaper.json,True
9,cp,042057000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042057000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042057000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042057000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042057000/votepaper.json,True
9,cp,042057081,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042057081/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042057081/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042057081/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042057081/votepaper.json,True
9,cp,042077000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042077000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042077000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042077000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042077000/votepaper.json,True
9,cp,042084000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042084000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042084000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042084000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042084000/votepaper.json,True
9,cp,042097000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042097000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042097000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042097000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042097000/votepaper.json,True
9,cp,042097217,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042097217/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042097217/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042097217/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042097217/votepaper.json,True
9,cp,042179000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042179000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042179000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042179000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042179000/votepaper.json,True
9,cp,042179210,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042179210/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042179210/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042179210/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042179210/votepaper.json,True
9,cp,042191000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042191000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042191000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042191000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042191000/votepaper.json,True
9,cp,042210000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042210000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042210000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042210000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042210000/votepaper.json,True
9,cp,042217000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042217000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042217000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042217000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/042217000/votepaper.json,True
9,cp,043043000,data_raw/cn_official_legacy/round_09/raw/api/items/cp/043043000/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/043043000/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/043043000/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/cp/043043000/votepaper.json,True
