original_path,archive_path,bytes,sha256,reason,replacement_or_reference,archived_at
"CharacterTagAnalyze-results-textrank/寅丸星_combined_top20_textrank.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/寅丸星_combined_top20_textrank.csv","559","dc59afb248a3d52acb486ecf88ed24e5e6584fb3f837f4e9ab04e2187a5ff34e","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/寅丸星_combined_wordcloud_textrank.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/寅丸星_combined_wordcloud_textrank.png","120381","e98c6d6dddb74655889dcc350d73d347a6eb201803bfd2794623a059512b2a44","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/永江衣玖_combined_top20_textrank.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/永江衣玖_combined_top20_textrank.csv","556","8cbae375e8ee2747b3da50d57530dd7f5a4c1fdb0875b9e8c077b26b31afe5b2","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/永江衣玖_combined_wordcloud_textrank.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/永江衣玖_combined_wordcloud_textrank.png","137071","9816c2f22b199bb2d6bfba6b5ec7ed282256481c1c03837770c7bbaa29f7e11f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/幽谷响子_combined_top20_textrank.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/幽谷响子_combined_top20_textrank.csv","554","e0da3208df30953baea706598eeadead06e6d6258cc2102c4749bcd04be98935","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/幽谷响子_combined_wordcloud_textrank.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/幽谷响子_combined_wordcloud_textrank.png","124168","696b87b1910d67d03471bd77f0c0e3da388b8453c50652baa94cbdbf778973ff","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/宇佐见堇子_combined_top20_textrank.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/宇佐见堇子_combined_top20_textrank.csv","567","962e593e495c425427a1ceb4001fb25c0056f3e342a67f820200687e2e76ec8e","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/宇佐见堇子_combined_wordcloud_textrank.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/宇佐见堇子_combined_wordcloud_textrank.png","150120","ea87eb1a42438e225d7d10226b91aa2c89b9e9044afc7e111e6190e3436238d2","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/玉造魅须丸_combined_top20_textrank.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/玉造魅须丸_combined_top20_textrank.csv","578","7b167f1fc4a8f6a6e24e9f278b02a5280f445152e6d99c60247d3de2cc638a07","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/玉造魅须丸_combined_wordcloud_textrank.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/玉造魅须丸_combined_wordcloud_textrank.png","129369","f9848896bbeae5cf911a628235edac4cdd96df2e71c842c9805c403e40aaed4c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/豫母都日狭美_combined_top20_textrank.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/豫母都日狭美_combined_top20_textrank.csv","560","5e166280e3f05a9f6369ed25e0d5dc0cf5c34c9079f5a1e1d7bc31281fb550e5","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/豫母都日狭美_combined_wordcloud_textrank.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/豫母都日狭美_combined_wordcloud_textrank.png","138876","48f3f052d17e7c3809b2b9910e078740131d2c7de756320ab8ce6dbab0788652","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/云居一轮_combined_top20_textrank.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/云居一轮_combined_top20_textrank.csv","573","6a02ba4f139525cdf9fc677c34741128aec763b9b2558d2cfc0d0de184500a2f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/云居一轮_combined_wordcloud_textrank.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/云居一轮_combined_wordcloud_textrank.png","139185","06eeb13e45cbba16c28f252055efd6867e3d5be26fbcbd407ca00980ec1e7677","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/云山_combined_top20_textrank.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/云山_combined_top20_textrank.csv","576","1fa00888e02e0d4de1d75d8aaa78d8029b444fb8124b7cc8bfd796b4999ad8f9","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/云山_combined_wordcloud_textrank.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/云山_combined_wordcloud_textrank.png","129203","a6a13ed12e980bb74ce3a53ccfe5611da10a4af2572c931e43508e87234bfdfc","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/杖刀偶磨弓_combined_top20_textrank.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/杖刀偶磨弓_combined_top20_textrank.csv","571","d6195878d2746ecc42f2dca33636fbdfaefd7d2268f6859cd12e8de544bdf868","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/杖刀偶磨弓_combined_wordcloud_textrank.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/杖刀偶磨弓_combined_wordcloud_textrank.png","134425","188f46e8e8a75cdf1c27076f99141d179ef70db15a3bb38b7cd2d5b1e2f05859","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/埴安神袿姬_combined_top20_textrank.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/埴安神袿姬_combined_top20_textrank.csv","520","bb8cb9a1a0a8d34f07bbabcc5bea9f84b154c7a429844adeef548b34c2db0e1b","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-textrank/埴安神袿姬_combined_wordcloud_textrank.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-textrank/埴安神袿姬_combined_wordcloud_textrank.png","124922","7e251fb8c3ef502ac53b454199200a0983005925fefb2fc07ca9066215effba3","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/爱丽丝·玛格特洛依德_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/爱丽丝·玛格特洛依德_combined_top20.csv","1617","9d28c12ac7d0bfab496989dff85848f1be632267d6c238baeeaf7fc697e44b4f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/爱丽丝·玛格特洛依德_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/爱丽丝·玛格特洛依德_combined_wordcloud.png","346229","d9bff24421ef5e472209878ce34f12a1a35a2f3d0fbb77d92685604448915d99","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/爱塔妮缇拉尔瓦_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/爱塔妮缇拉尔瓦_combined_top20.csv","1706","839f82022759461e067880ef1b698054211a18287430caa9846670dbdbf39889","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/爱塔妮缇拉尔瓦_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/爱塔妮缇拉尔瓦_combined_wordcloud.png","357827","a5c5de47f1ca8d92d56edc293115f67975be494b861924cd73c3af44242a5749","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/八坂神奈子_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/八坂神奈子_combined_top20.csv","1633","90d3bf0df154aab55a2351ca87bdff7bc249c61c62e6b2042d44e1e1ffe89dcb","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/八坂神奈子_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/八坂神奈子_combined_wordcloud.png","286814","0eb62d42daa3be14aeee878f70f340748e8e9b51e48ba6d89a6878a525b316fc","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/八意永琳_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/八意永琳_combined_top20.csv","1662","8276f4716501bf4f8f687afd532ba1bd3a20d5a36ae9acdb0ffd0d296817c309","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/八意永琳_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/八意永琳_combined_wordcloud.png","340822","0417b858acfe6479db472ad2f7e5b5c8d2db8c0427ec7193ebf2574efdf231aa","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/八云蓝_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/八云蓝_combined_top20.csv","1600","019379a9a3b3da6f5efe63aa07fb2dc5c420bf99bfa50795ca6ca7508de72cfd","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/八云蓝_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/八云蓝_combined_wordcloud.png","302491","2d3e85a7bf2370342e35f7fc9d68be37d8e8d6eebbcaa42bca9c9f0bf6ddaac5","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/八云紫_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/八云紫_combined_top20.csv","1575","0ff7f021f5178612e185446dcec5498fd12124c0ced29d907ce5b558f0df57ac","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/八云紫_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/八云紫_combined_wordcloud.png","332242","3135c0feeeed9546aba7d4f5f9ef7373bbb04d91f67e39be553a9ee0bf144f63","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/坂田合欢_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/坂田合欢_combined_top20.csv","1741","eea61e086948e52e71bbcdf6a6f35e183ceb883130a0baeddc272e25cba34b4d","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/坂田合欢_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/坂田合欢_combined_wordcloud.png","361956","01d2a66f04591bc76ae23dd4792b1c94dfe8521030e9b650c7efaa54d94670f2","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/比那名居天子_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/比那名居天子_combined_top20.csv","1672","d5424fd978b570e54a5c1d5ba03cfbe5f754bdb461ecf5d36ac950d644962829","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/比那名居天子_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/比那名居天子_combined_wordcloud.png","317453","2a0f855e708bb771053dd95c8bc445ee3fe4e0791393fcc9f6280a67936213dc","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/博丽灵梦_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/博丽灵梦_combined_top20.csv","1624","0e62e05b5246987adb90c539dfb04f5e17767b0d4cdb472447db5f14d57802fd","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/博丽灵梦_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/博丽灵梦_combined_wordcloud.png","329390","9c8604b67958da5a9fd086b2f39147b87c464a9b95d4640308a0b223e4ba68d1","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/橙_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/橙_combined_top20.csv","1893","29af5fb9fd63b1020b3c8c1f47bea0d9a6472c066ff195988cb9216abb94c919","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/橙_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/橙_combined_wordcloud.png","332700","1c8fd6215052eab7ca5af2240fe24dfab5d769b9b6b70593fb41c36b61e4799a","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/赤蛮奇_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/赤蛮奇_combined_top20.csv","1707","4f062c4bfdd37714348f16cda111025732149e20eefb02957b0e68b152d1992f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/赤蛮奇_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/赤蛮奇_combined_wordcloud.png","327245","72ebc49f1fb7be222fa35561fe04e6c476c6464cf3d6b7155418356c1b82b4f0","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/纯狐_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/纯狐_combined_top20.csv","1775","485b157a93e4e8a672e64272e00ddab1053f09c7dfeb3e2083b87ca85360ca1f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/纯狐_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/纯狐_combined_wordcloud.png","366617","897b08cba4ef8c291a736a3ad66eed39e9ef23917e225457e912f28d1382cbd3","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/茨木华扇_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/茨木华扇_combined_top20.csv","1614","d272d6d3504f99a330eb8a1090beaaaf8a0f5b138a6ed2ab122c3afd11df016c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/茨木华扇_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/茨木华扇_combined_wordcloud.png","328848","4d8280697a7a0974cfb2824aec1b7bc997c744f1fea467c809dc1e2d7e50b28a","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/村纱水蜜_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/村纱水蜜_combined_top20.csv","1643","99686ceedc81358858db92ba6e8375269687414692743d8201e61c2464f7028d","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/村纱水蜜_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/村纱水蜜_combined_wordcloud.png","365974","c58bb23d18e69f3162a8066a7929fab13dd9b40fe21cd8e4f3d0220fd80faf44","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/大妖精_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/大妖精_combined_top20.csv","1795","47c8f7d8aa5b1af8c3f558033e270e04d244394cdc6dfb1bbf02ff59d5e81ff1","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/大妖精_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/大妖精_combined_wordcloud.png","330286","6799df48c1fa210dbe4816cedfce71f3ea4dd282a68c7b47d80e733882c1c166","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/丁礼田舞_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/丁礼田舞_combined_top20.csv","1749","0de3f14af630c54481df4c490ef8e5735c2ce4307c7b5221f512c36ed46ea55e","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/丁礼田舞_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/丁礼田舞_combined_wordcloud.png","344735","d9e343b57e470f0a71bfacd6bbdfd006e2ea2a7b10b0fa910ae3ffc2699fd449","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/东风谷早苗_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/东风谷早苗_combined_top20.csv","1576","e71fe33749079cff42c4ca64388158960a7e57c75cb8a84ec4a6d65e8e53c34c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/东风谷早苗_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/东风谷早苗_combined_wordcloud.png","293415","d0a2c28d3164dd1d6119f3c4f58f10339c329c6e45d3262a87798acbcceb4077","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/多多良小伞_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/多多良小伞_combined_top20.csv","1794","a10216a32678b823c8a8153b8df7f90ffa79d180935243d7f3a2f23d27f6eb52","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/多多良小伞_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/多多良小伞_combined_wordcloud.png","329883","c105707aed40afcdc24a505802d37dddf685e6e5a1337a84b49ffd93052a69ff","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
