region,round,round_status,poll_period,character_cn,character_cn_raw,character_jp,rank,candidate_count,top_percentile,points_jp,primary_jp,official_support_jp,votes_cn,primary_cn,weighted_score_cn,community_event_count,community_event_ids,community_platforms,comment_or_danmaku_sample_count,evidence_status,timeline_limit
jp,5,complete,2008-02-10—2008-02-16,神绮,神绮,神綺,42,94,55.914,320,23,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,梅蒂欣·梅兰可莉,梅蒂欣·梅兰可莉,メディスン・メランコリー,43,94,54.8387,306,42,,,,,2,jmpd_r4_medicine;jmpd_r5_medicine,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,莉莉卡·普莉兹姆利巴,莉莉卡·普莉兹姆利巴,リリカ・プリズムリバー,44,94,53.7634,252,33,,,,,1,jmpd_r5_lilica,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,大妖精,大妖精,大妖精,45,94,52.6882,238,28,,,,,1,jmpd_r5_daiyousei,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,莉莉霍瓦特（莉莉白）,莉莉霍瓦特（莉莉白）,リリーホワイト,46,94,51.6129,231,33,,,,,1,jmpd_r5_lilywhite,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,露娜切露德,露娜切露德,ルナチャイルド,47,94,50.5376,222,10,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,梅露兰·普莉兹姆利巴,梅露兰·普莉兹姆利巴,メルラン・プリズムリバー,48,94,49.4624,215,30,,,,,1,jmpd_r5_merlin,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,上海人形,上海人形,上海人形,49,94,48.3871,190,11,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,玛艾露贝莉·赫恩,玛艾露贝莉·赫恩,マエリベリー・ハーン,49,94,48.3871,190,10,,,,,1,jmpd_r5_merry,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,桑尼米尔克,桑尼米尔克,サニーミルク,51,94,46.2366,169,17,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,秋静叶,秋静叶,秋 静葉,52,94,45.1613,120,9,,,,,1,jmpd_r5_shizuha,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,冈崎梦美,冈崎梦美,岡崎 夢美,53,94,44.086,99,9,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,秋穰子,秋穰子,秋 穣子,54,94,43.0108,97,10,,,,,1,jmpd_r5_minoriko,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,55,94,41.9355,85,5,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,毛玉,毛玉,毛玉,56,94,40.8602,75,4,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,北白河千百合,北白河千百合,北白河 ちゆり,57,94,39.7849,70,9,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,魂魄妖忌,魂魄妖忌,魂魄 妖忌,58,94,38.7097,58,3,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,无名的读书妖怪（朱鹭子）,无名的读书妖怪（朱鹭子）,名無しの本読み妖怪,59,94,37.6344,48,4,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,艾丽,艾丽,エリー,60,94,36.5591,41,4,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,卡娜·安娜贝拉尔,卡娜·安娜贝拉尔,カナ・アナベラル,61,94,35.4839,35,3,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,绵月丰姬,绵月丰姬,綿月 豊姫,61,94,35.4839,35,2,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,蕾拉·普莉兹姆利巴,蕾拉·普莉兹姆利巴,レイラ・プリズムリバー,61,94,35.4839,35,3,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,舞,舞,マイ,64,94,32.2581,34,2,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,梦子,梦子,夢子,65,94,31.1828,32,2,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,铃仙二号,铃仙二号,レイセン,66,94,30.1075,28,2,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,雪,雪,ユキ,66,94,30.1075,28,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,野槌,野槌,ツチノコ,68,94,27.957,25,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,朝仓理香子,朝仓理香子,朝倉 理香子,69,94,26.8817,22,3,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,小兔姬,小兔姬,小兎姫,70,94,25.8065,21,3,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,ザコ妖精,ザコ妖精,ザコ妖精,71,94,24.7312,19,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,幻月,幻月,幻月,72,94,23.6559,17,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,玄爷,玄爷,玄爺,72,94,23.6559,17,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,カラス,カラス,カラス,74,94,21.5054,15,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,绵月依姬,绵月依姬,綿月 依姫,74,94,21.5054,15,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,明罗,明罗,明羅,76,94,19.3548,14,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,萨丽爱尔,萨丽爱尔,サリエル,76,94,19.3548,14,2,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,月の兎,月の兎,月の兎,78,94,17.2043,13,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,大ガマ,大ガマ,大ガマ,79,94,16.129,12,2,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,永遠亭の妖怪兎,永遠亭の妖怪兎,永遠亭の妖怪兎,79,94,16.129,12,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,胡桃,胡桃,くるみ,79,94,16.129,12,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,露易兹,露易兹,ルイズ,79,94,16.129,12,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,奥莲姬,奥莲姬,オレンジ,83,94,11.828,9,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,留琴,留琴,るーこと,83,94,11.828,9,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,梦月,梦月,夢月,85,94,9.6774,8,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,化け化け,化け化け,化け化け,86,94,8.6022,7,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,萨拉,萨拉,サラ,86,94,8.6022,7,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,前鬼・後鬼,前鬼・後鬼,前鬼・後鬼,88,94,6.4516,6,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,爱莲,爱莲,エレン,88,94,6.4516,6,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,月之都的门卫,月之都的门卫,月の都の門番,90,94,4.3011,5,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,里香,里香,里香,90,94,4.3011,5,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,矜羯罗,矜羯罗,コンガラ,92,94,2.1505,2,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,神玉,神玉,シンギョク,92,94,2.1505,2,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,5,complete,2008-02-10—2008-02-16,幽霊,幽霊,幽霊,94,94,0.0,1,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,博丽灵梦,博丽灵梦,博麗 霊夢,1,108,100.0,5739,1312,,,,,1,jmpd_r5_reimu,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,十六夜咲夜,十六夜咲夜,十六夜 咲夜,2,108,99.0654,5433,1144,,,,,1,jmpd_r5_sakuya,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,雾雨魔理沙,雾雨魔理沙,霧雨 魔理沙,3,108,98.1308,5380,1145,,,,,1,jmpd_r5_marisa,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,东风谷早苗,东风谷早苗,東風谷 早苗,4,108,97.1963,5315,1026,,,,,2,jmpd_r5_sanae;nix_r6_sanae,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,蕾米莉亚·斯卡蕾特,蕾米莉亚·斯卡蕾特,レミリア・スカーレット,5,108,96.2617,4945,976,,,,,2,jmpd_r5_remilia;nix_r6_remilia,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,八云紫,八云紫,八雲 紫,6,108,95.3271,4471,884,,,,,2,jmpd_r5_yukari;nix_r6_yukari,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,藤原妹红,藤原妹红,藤原 妹紅,7,108,94.3925,4162,777,,,,,2,jmpd_r5_mokou;nix_r6_mokou,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,爱丽丝·玛格特洛依德,爱丽丝·玛格特洛依德,アリス・マーガトロイド,8,108,93.4579,4065,960,,,,,2,jmpd_r5_alice;nix_r6_alice,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,风见幽香,风见幽香,風見 幽香,9,108,92.5234,4005,709,,,,,2,jmpd_r5_yuuka;nix_r6_yuuka,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,西行寺幽幽子,西行寺幽幽子,西行寺 幽々子,10,108,91.5888,3973,879,,,,,2,jmpd_r5_yuyuko;nix_r6_yuyuko,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,射命丸文,射命丸文,射命丸 文,11,108,90.6542,3738,667,,,,,2,jmpd_r5_aya;nix_r6_aya,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,芙兰朵露·斯卡蕾特,芙兰朵露·斯卡蕾特,フランドール・スカーレット,12,108,89.7196,3654,655,,,,,1,jmpd_r5_flandre,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,古明地觉,古明地觉,古明地 さとり,13,108,88.785,3591,417,,,,,1,nix_r6_satori,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,帕秋莉·诺蕾姬,帕秋莉·诺蕾姬,パチュリー・ノーレッジ,14,108,87.8505,3450,703,,,,,2,jmpd_r5_patchouli;nix_r6_pache,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,魂魄妖梦,魂魄妖梦,魂魄 妖夢,15,108,86.9159,3277,702,,,,,2,jmpd_r5_youmu;nix_r6_youmu,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,永江衣玖,永江衣玖,永江 衣玖,16,108,85.9813,2826,319,,,,,1,nix_r6_iku,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,洩矢诹访子,洩矢诹访子,洩矢 諏訪子,17,108,85.0467,2691,340,,,,,2,jmpd_r5_suwako;nix_r6_suwako,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,琪露诺,琪露诺,チルノ,18,108,84.1121,2604,487,,,,,1,jmpd_r5_cirno,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,比那名居天子,比那名居天子,比那名居 天子,19,108,83.1776,2603,313,,,,,1,nix_r6_tenshi,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,伊吹萃香,伊吹萃香,伊吹 萃香,20,108,82.243,2444,336,,,,,1,jmpd_r5_suika,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,八云蓝,八云蓝,八雲 藍,21,108,81.3084,2425,463,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,红美铃,红美铃,紅 美鈴,22,108,80.3738,2415,462,,,,,1,jmpd_r5_meiling,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,上白泽慧音,上白泽慧音,上白沢 慧音,23,108,79.4393,2214,375,,,,,1,jmpd_r5_keine,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,四季映姬·夜摩仙那度,四季映姬·夜摩仙那度,四季映姫・ヤマザナドゥ,24,108,78.5047,2200,308,,,,,1,jmpd_r5_eiki,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,河城荷取,河城荷取,河城 にとり,25,108,77.5701,2116,277,,,,,3,jmpd_r5_nitori;nix_r6_nitori;nix_r6_nitori_fav,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,铃仙·优昙华院·因幡,铃仙·优昙华院·因幡,鈴仙・優曇華院・イナバ,26,108,76.6355,2086,363,,,,,2,jmpd_r5_reisen;nix_r6_reisen,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,键山雏,键山雏,鍵山 雛,27,108,75.7009,1945,275,,,,,2,jmpd_r5_hina;nix_r6_hina,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,灵乌路空,灵乌路空,霊烏路 空,28,108,74.7664,1917,214,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,犬走椛,犬走椛,犬走 椛,29,108,73.8318,1816,252,,,,,2,jmpd_r5_momiji;nix_r6_momiji,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,蓬莱山辉夜,蓬莱山辉夜,蓬莱山 輝夜,30,108,72.8972,1775,329,,,,,1,jmpd_r5_kaguya,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,小野塚小町,小野塚小町,小野塚 小町,31,108,71.9626,1728,215,,,,,2,jmpd_r5_komachi;nix_r6_komachi,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,八坂神奈子,八坂神奈子,八坂 神奈子,32,108,71.028,1659,240,,,,,2,jmpd_r5_kanako;nix_r6_kanako,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,八意永琳,八意永琳,八意 永琳,33,108,70.0935,1581,214,,,,,2,jmpd_r5_eirin;nix_r6_eirin,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,火焰猫燐,火焰猫燐,火焔猫 燐,34,108,69.1589,1499,125,,,,,1,nix_r6_rin,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,古明地恋,古明地恋,古明地 こいし,35,108,68.2243,1446,149,,,,,1,nix_r6_koishi,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,橙,橙,橙,36,108,67.2897,1399,191,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,水桥帕露西,水桥帕露西,水橋 パルスィ,37,108,66.3551,1375,152,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,露米娅,露米娅,ルーミア,38,108,65.4206,1362,232,,,,,2,jmpd_r5_rumia;nix_r6_rumia,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,米斯蒂娅·萝蕾拉,米斯蒂娅·萝蕾拉,ミスティア・ローレライ,39,108,64.486,1329,254,,,,,2,jmpd_r5_mystia;nix_r6_mystia,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,森近霖之助,森近霖之助,森近 霖之助,40,108,63.5514,1225,299,,,,,2,jmpd_r5_rinnosuke;nix_r6_rinnosuke,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,星熊勇仪,星熊勇仪,星熊 勇儀,41,108,62.6168,1189,86,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,露娜萨·普莉兹姆利巴,露娜萨·普莉兹姆利巴,ルナサ・プリズムリバー,42,108,61.6822,1090,166,,,,,1,jmpd_r5_lunasa,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,因幡天为（因幡帝）,因幡天为（因幡帝）,因幡 てゐ,43,108,60.7477,932,129,,,,,1,jmpd_r5_tewi,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,小恶魔,小恶魔,小悪魔,44,108,59.8131,823,93,,,,,1,jmpd_r5_little_devil,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,魅魔,魅魔,魅魔,45,108,58.8785,820,114,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,宇佐见莲子,宇佐见莲子,宇佐見蓮子,46,108,57.9439,801,111,,,,,1,jmpd_r5_renko,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,蕾蒂·霍瓦特洛克,蕾蒂·霍瓦特洛克,レティ・ホワイトロック,47,108,57.0093,790,140,,,,,2,jmpd_r5_layti;nix_r6_layti,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,莉格露·奈特巴格,莉格露·奈特巴格,リグル・ナイトバグ,48,108,56.0748,725,151,,,,,1,jmpd_r5_riggle,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,秋穰子,秋穰子,秋 穣子,49,108,55.1402,712,90,,,,,2,jmpd_r5_minoriko;nix_r6_minoriko,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,秋静叶,秋静叶,秋 静葉,50,108,54.2056,706,85,,,,,2,jmpd_r5_shizuha;nix_r6_shizuha,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,稗田阿求,稗田阿求,稗田 阿求,51,108,53.271,649,79,,,,,1,jmpd_r5_akyuu,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,大妖精,大妖精,大妖精,52,108,52.3364,592,84,,,,,1,jmpd_r5_daiyousei,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,梅蒂欣·梅兰可莉,梅蒂欣·梅兰可莉,メディスン・メランコリー,53,108,51.4019,500,71,,,,,1,jmpd_r5_medicine,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,神绮,神绮,神綺,54,108,50.4673,451,38,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
